4         Threads
3         Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets          755.65          ---          ---      2.00400        72.33 
Gets         7551.32      7535.12        16.20      1.38000       707.41 
Waits           0.00          ---          ---      0.00000          --- 
Totals       8306.97      7535.12        16.20      1.43700       779.73 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.750         0.01
SET       0.770         0.04
SET       0.800         0.05
SET       0.810         0.07
SET       0.820         0.08
SET       0.830         0.16
SET       0.840         0.17
SET       0.850         0.20
SET       0.860         0.26
SET       0.870         0.32
SET       0.880         0.37
SET       0.890         0.42
SET       0.900         0.50
SET       0.910         0.60
SET       0.920         0.73
SET       0.930         0.79
SET       0.940         0.93
SET       0.950         1.14
SET       0.960         1.28
SET       0.970         1.40
SET       0.980         1.67
SET       0.990         1.85
SET       1.000         3.10
SET       1.100         6.15
SET       1.200         9.42
SET       1.300        13.17
SET       1.400        18.94
SET       1.500        26.85
SET       1.600        34.64
SET       1.700        42.07
SET       1.800        48.67
SET       1.900        54.66
SET       2.000        60.04
SET       2.100        65.30
SET       2.200        70.21
SET       2.300        74.98
SET       2.400        78.67
SET       2.500        82.06
SET       2.600        84.81
SET       2.700        87.34
SET       2.800        89.29
SET       2.900        90.96
SET       3.000        92.75
SET       3.100        94.18
SET       3.200        95.08
SET       3.300        96.22
SET       3.400        96.82
SET       3.500        97.35
SET       3.600        97.71
SET       3.700        98.11
SET       3.800        98.45
SET       3.900        98.73
SET       4.000        98.81
SET       4.100        99.03
SET       4.200        99.19
SET       4.300        99.29
SET       4.400        99.39
SET       4.500        99.51
SET       4.600        99.58
SET       4.700        99.60
SET       4.800        99.66
SET       4.900        99.68
SET       5.000        99.70
SET       5.100        99.74
SET       5.200        99.75
SET       5.300        99.78
SET       5.400        99.79
SET       5.500        99.80
SET       5.600        99.83
SET       5.700        99.87
SET       5.800        99.88
SET       5.900        99.89
SET       6.000        99.91
SET       6.100        99.92
SET       6.200        99.93
SET       6.300        99.95
SET       6.400        99.96
SET      16.000        99.97
SET      18.000        99.99
SET      20.000       100.00
---
GET       0.230         0.00
GET       0.250         0.01
GET       0.260         0.01
GET       0.270         0.02
GET       0.280         0.04
GET       0.290         0.05
GET       0.300         0.07
GET       0.310         0.12
GET       0.320         0.17
GET       0.330         0.24
GET       0.340         0.34
GET       0.350         0.47
GET       0.360         0.62
GET       0.370         0.80
GET       0.380         1.03
GET       0.390         1.25
GET       0.400         1.52
GET       0.410         1.82
GET       0.420         2.20
GET       0.430         2.63
GET       0.440         3.03
GET       0.450         3.48
GET       0.460         3.97
GET       0.470         4.54
GET       0.480         5.12
GET       0.490         5.77
GET       0.500         6.44
GET       0.510         7.15
GET       0.520         7.82
GET       0.530         8.54
GET       0.540         9.20
GET       0.550         9.99
