4         Threads
11        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1399.64          ---          ---      3.16100       133.96 
Gets        13975.63     13953.63        22.00      2.82500      1309.50 
Waits           0.00          ---          ---      0.00000          --- 
Totals      15375.27     13953.63        22.00      2.85600      1443.46 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.300         0.01
SET       1.400         0.09
SET       1.500         0.26
SET       1.600         0.74
SET       1.700         1.56
SET       1.800         2.94
SET       1.900         4.96
SET       2.000         7.64
SET       2.100        10.89
SET       2.200        14.86
SET       2.300        19.30
SET       2.400        23.82
SET       2.500        28.22
SET       2.600        33.14
SET       2.700        37.68
SET       2.800        42.13
SET       2.900        46.46
SET       3.000        50.67
SET       3.100        55.28
SET       3.200        59.70
SET       3.300        64.09
SET       3.400        68.37
SET       3.500        72.25
SET       3.600        75.70
SET       3.700        78.47
SET       3.800        81.04
SET       3.900        83.63
SET       4.000        85.71
SET       4.100        87.44
SET       4.200        88.97
SET       4.300        90.19
SET       4.400        91.31
SET       4.500        92.21
SET       4.600        93.08
SET       4.700        93.88
SET       4.800        94.58
SET       4.900        95.11
SET       5.000        95.59
SET       5.100        96.12
SET       5.200        96.49
SET       5.300        96.86
SET       5.400        97.21
SET       5.500        97.51
SET       5.600        97.94
SET       5.700        98.32
SET       5.800        98.58
SET       5.900        98.81
SET       6.000        98.99
SET       6.100        99.10
SET       6.200        99.21
SET       6.300        99.29
SET       6.400        99.41
SET       6.500        99.47
SET       6.600        99.52
SET       6.700        99.59
SET       6.800        99.63
SET       6.900        99.67
SET       7.000        99.70
SET       7.100        99.74
SET       7.200        99.79
SET       7.300        99.84
SET       7.400        99.84
SET       7.500        99.86
SET       7.600        99.88
SET       7.700        99.89
SET       7.900        99.89
SET       8.100        99.90
SET       8.200        99.91
SET       8.300        99.92
SET       8.400        99.93
SET       8.500        99.94
SET       8.700        99.96
SET       8.800        99.96
SET       9.100        99.97
SET      19.000        99.98
SET      20.000        99.99
SET      21.000       100.00
---
GET       0.590         0.00
GET       0.610         0.01
GET       0.620         0.01
GET       0.630         0.01
GET       0.660         0.01
GET       0.670         0.01
GET       0.680         0.01
GET       0.690         0.02
GET       0.700         0.02
GET       0.710         0.03
GET       0.720         0.03
GET       0.730         0.03
GET       0.740         0.04
GET       0.750         0.04
GET       0.760         0.04
GET       0.770         0.05
GET       0.780         0.05
GET       0.790         0.06
GET       0.800         0.07
GET       0.810         0.08
GET       0.820         0.08
GET       0.830         0.09
GET       0.840         0.10
GET       0.850         0.11
GET       0.860         0.11
GET       0.870         0.12
GET       0.880         0.13
GET       0.890         0.15
GET       0.900         0.16
GET       0.910         0.17
GET       0.920         0.18
GET       0.930         0.20
GET       0.940         0.21
GET       0.950         0.22
GET       0.960         0.24
GET       0.970         0.27
GET       0.980         0.28
GET       0.990         0.29
GET       1.000         0.44
GET       1.100         0.81
GET       1.200         1.39
GET       1.300         2.23
GET       1.400         3.31
GET       1.500         4.78
GET       1.600         6.60
GET       1.700         9.02
GET       1.800        12.03
