4         Threads
1         Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets          546.08          ---          ---      1.36200        52.80 
Gets         5458.18      5443.48        14.70      0.58700       516.56 
Waits           0.00          ---          ---      0.00000          --- 
Totals       6004.26      5443.48        14.70      0.65700       569.36 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.610         0.02
SET       0.630         0.04
SET       0.650         0.05
SET       0.660         0.07
SET       0.680         0.15
SET       0.690         0.20
SET       0.700         0.29
SET       0.710         0.42
SET       0.720         0.66
SET       0.730         0.77
SET       0.740         1.03
SET       0.750         1.26
SET       0.760         1.45
SET       0.770         1.83
SET       0.780         2.20
SET       0.790         2.58
SET       0.800         3.28
SET       0.810         3.96
SET       0.820         5.11
SET       0.830         6.06
SET       0.840         6.98
SET       0.850         8.11
SET       0.860         9.10
SET       0.870        10.33
SET       0.880        11.44
SET       0.890        12.69
SET       0.900        13.97
SET       0.910        15.38
SET       0.920        16.97
SET       0.930        18.77
SET       0.940        20.27
SET       0.950        21.70
SET       0.960        22.76
SET       0.970        24.30
SET       0.980        25.80
SET       0.990        26.81
SET       1.000        33.14
SET       1.100        40.45
SET       1.200        47.41
SET       1.300        56.93
SET       1.400        66.67
SET       1.500        74.57
SET       1.600        78.96
SET       1.700        82.22
SET       1.800        85.42
SET       1.900        88.13
SET       2.000        90.24
SET       2.100        92.55
SET       2.200        94.60
SET       2.300        95.90
SET       2.400        97.02
SET       2.500        97.64
SET       2.600        97.97
SET       2.700        98.32
SET       2.800        98.55
SET       2.900        98.79
SET       3.000        98.99
SET       3.100        99.14
SET       3.200        99.21
SET       3.300        99.34
SET       3.400        99.56
SET       3.500        99.63
SET       3.600        99.73
SET       3.700        99.78
SET       3.800        99.84
SET       3.900        99.85
SET       4.200        99.87
SET       4.300        99.91
SET       4.400        99.93
SET       4.500        99.96
SET       4.600        99.98
SET       8.800       100.00
---
GET       0.150         0.00
GET       0.160         0.02
GET       0.170         0.06
GET       0.180         0.17
GET       0.190         0.39
GET       0.200         0.88
GET       0.210         1.67
GET       0.220         2.90
GET       0.230         4.46
GET       0.240         6.45
GET       0.250         8.70
GET       0.260        11.16
GET       0.270        13.75
GET       0.280        16.48
GET       0.290        19.29
GET       0.300        22.18
GET       0.310        25.16
GET       0.320        28.13
GET       0.330        31.05
GET       0.340        34.07
GET       0.350        36.92
GET       0.360        39.75
GET       0.370        42.45
GET       0.380        45.01
GET       0.390        47.52
GET       0.400        49.93
GET       0.410        52.23
GET       0.420        54.32
GET       0.430        56.23
GET       0.440        57.85
GET       0.450        59.42
GET       0.460        60.94
GET       0.470        62.19
GET       0.480        63.45
GET       0.490        64.66
GET       0.500        65.67
GET       0.510        66.62
GET       0.520        67.47
GET       0.530        68.28
GET       0.540        69.04
GET       0.550        69.77
GET       0.560        70.42
GET       0.570        70.99
GET       0.580        71.50
GET       0.590        72.05
GET       0.600        72.50
GET       0.610        72.91
GET       0.620        73.32
GET       0.630        73.72
GET       0.640        74.05
GET       0.650        74.39
GET       0.660        74.72
GET       0.670        75.03
GET       0.680        75.33
GET       0.690        75.64
GET       0.700        75.94
GET       0.710        76.25
GET       0.720        76.52
GET       0.730        76.79
GET       0.740        77.06
GET       0.750        77.28
GET       0.760        77.56
GET       0.770        77.80
GET       0.780        78.05
GET       0.790        78.36
GET       0.800        78.64
GET       0.810        78.87
GET       0.820        79.13
GET       0.830        79.39
GET       0.840        79.65
GET       0.850        79.91
GET       0.860        80.18
GET       0.870        80.46
GET       0.880        80.69
GET       0.890        80.98
GET       0.900        81.21
GET       0.910        81.49
GET       0.920        81.78
GET       0.930        82.07
GET       0.940        82.35
GET       0.950        82.66
GET       0.960        82.94
GET       0.970        83.23
GET       0.980        83.49
