4         Threads
13        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1654.47          ---          ---      3.11900       158.35 
Gets        16522.30     16496.31        26.00      2.83000      1548.12 
Waits           0.00          ---          ---      0.00000          --- 
Totals      18176.77     16496.31        26.00      2.85600      1706.47 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.400         0.01
SET       1.500         0.11
SET       1.600         0.27
SET       1.700         0.65
SET       1.800         1.36
SET       1.900         2.63
SET       2.000         4.59
SET       2.100         7.42
SET       2.200        11.38
SET       2.300        16.37
SET       2.400        21.46
SET       2.500        26.71
SET       2.600        32.34
SET       2.700        37.53
SET       2.800        42.77
SET       2.900        47.56
SET       3.000        52.62
SET       3.100        57.33
SET       3.200        62.54
SET       3.300        67.20
SET       3.400        71.46
SET       3.500        75.63
SET       3.600        79.25
SET       3.700        82.12
SET       3.800        84.64
SET       3.900        86.69
SET       4.000        88.56
SET       4.100        90.12
SET       4.200        91.53
SET       4.300        92.77
SET       4.400        93.80
SET       4.500        94.63
SET       4.600        95.35
SET       4.700        95.87
SET       4.800        96.31
SET       4.900        96.72
SET       5.000        97.04
SET       5.100        97.34
SET       5.200        97.70
SET       5.300        98.01
SET       5.400        98.22
SET       5.500        98.48
SET       5.600        98.67
SET       5.700        98.79
SET       5.800        98.88
SET       5.900        99.01
SET       6.000        99.13
SET       6.100        99.25
SET       6.200        99.35
SET       6.300        99.41
SET       6.400        99.49
SET       6.500        99.56
SET       6.600        99.61
SET       6.700        99.65
SET       6.800        99.70
SET       6.900        99.75
SET       7.000        99.76
SET       7.100        99.79
SET       7.200        99.83
SET       7.300        99.87
SET       7.400        99.92
SET       7.500        99.94
SET       7.700        99.95
SET       9.200        99.95
SET       9.300        99.96
SET      14.000        99.96
SET      16.000        99.98
SET      17.000        99.99
SET      18.000       100.00
---
GET       0.540         0.00
GET       0.560         0.00
GET       0.570         0.00
GET       0.590         0.00
GET       0.600         0.00
GET       0.620         0.00
GET       0.650         0.01
GET       0.670         0.01
GET       0.680         0.01
GET       0.690         0.01
GET       0.700         0.01
GET       0.710         0.01
GET       0.720         0.02
GET       0.730         0.02
GET       0.740         0.02
GET       0.750         0.02
GET       0.760         0.02
GET       0.770         0.02
GET       0.780         0.02
GET       0.790         0.03
GET       0.800         0.03
GET       0.810         0.03
GET       0.820         0.03
GET       0.830         0.04
GET       0.840         0.04
GET       0.850         0.04
GET       0.860         0.04
GET       0.870         0.05
GET       0.880         0.05
GET       0.890         0.05
GET       0.900         0.05
GET       0.910         0.06
GET       0.920         0.06
GET       0.930         0.06
GET       0.940         0.07
GET       0.950         0.08
GET       0.960         0.08
GET       0.970         0.09
GET       0.980         0.09
GET       0.990         0.10
GET       1.000         0.15
GET       1.100         0.25
GET       1.200         0.47
GET       1.300         0.89
GET       1.400         1.51
GET       1.500         2.42
GET       1.600         3.76
GET       1.700         5.60
GET       1.800         8.11
GET       1.900        11.46
GET       2.000        15.47
GET       2.100        20.19
GET       2.200        25.30
GET       2.300        30.79
GET       2.400        36.28
GET       2.500        41.68
GET       2.600        46.85
GET       2.700        51.86
GET       2.800        56.83
GET       2.900        61.41
GET       3.000        65.89
GET       3.100        70.09
GET       3.200        73.99
GET       3.300        77.58
GET       3.400        80.83
GET       3.500        83.68
GET       3.600        86.09
GET       3.700        88.17
GET       3.800        89.93
GET       3.900        91.38
GET       4.000        92.68
GET       4.100        93.83
GET       4.200        94.71
GET       4.300        95.48
GET       4.400        96.13
GET       4.500        96.63
GET       4.600        97.06
GET       4.700        97.41
GET       4.800        97.70
GET       4.900        97.97
GET       5.000        98.22
GET       5.100        98.43
GET       5.200        98.63
GET       5.300        98.80
GET       5.400        98.94
GET       5.500        99.07
GET       5.600        99.19
GET       5.700        99.28
GET       5.800        99.39
GET       5.900        99.47
GET       6.000        99.53
GET       6.100        99.58
GET       6.200        99.62
GET       6.300        99.67
GET       6.400        99.71
GET       6.500        99.74
GET       6.600        99.77
GET       6.700        99.80
GET       6.800        99.82
GET       6.900        99.85
GET       7.000        99.87
GET       7.100        99.89
GET       7.200        99.90
GET       7.300        99.91
GET       7.400        99.93
GET       7.500        99.93
GET       7.600        99.93
GET       7.700        99.94
GET       7.800        99.94
GET       8.100        99.94
GET       8.200        99.94
GET       9.200        99.94
GET       9.300        99.94
GET       9.400        99.94
GET      12.000        99.94
GET      14.000        99.96
GET      15.000        99.97
GET      16.000        99.98
GET      17.000        99.99
GET      18.000       100.00
GET     130.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets          893.60          ---          ---      6.09200        85.53 
Gets         8910.32      8894.73        15.59      5.21900       834.83 
Waits           0.00          ---          ---      0.00000          --- 
Totals       9803.92      8894.73        15.59      5.29800       920.36 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.400         0.02
SET       1.500         0.09
SET       1.600         0.29
SET       1.700         0.51
SET       1.800         1.30
SET       1.900         2.21
SET       2.000         3.62
SET       2.100         5.49
SET       2.200         7.89
SET       2.300        10.89
SET       2.400        14.08
SET       2.500        17.43
SET       2.600        20.32
SET       2.700        23.66
SET       2.800        26.50
SET       2.900        29.56
SET       3.000        32.84
SET       3.100        36.09
SET       3.200        38.88
SET       3.300        41.87
SET       3.400        44.92
SET       3.500        47.46
SET       3.600        50.09
SET       3.700        52.42
SET       3.800        54.51
SET       3.900        56.60
SET       4.000        58.39
SET       4.100        59.81
SET       4.200        61.09
SET       4.300        62.29
SET       4.400        63.18
SET       4.500        63.94
SET       4.600        64.68
SET       4.700        65.37
SET       4.800        66.00
SET       4.900        66.49
SET       5.000        66.95
SET       5.100        67.44
SET       5.200        67.92
SET       5.300        68.48
SET       5.400        68.96
SET       5.500        69.31
SET       5.600        69.72
SET       5.700        70.02
SET       5.800        70.40
SET       5.900        70.70
SET       6.000        70.96
SET       6.100        71.28
SET       6.200        71.59
SET       6.300        71.87
SET       6.400        72.19
SET       6.500        72.46
SET       6.600        72.87
SET       6.700        73.32
SET       6.800        73.78
SET       6.900        74.26
SET       7.000        74.63
SET       7.100        74.94
SET       7.200        75.29
SET       7.300        75.67
SET       7.400        76.11
SET       7.500        76.44
SET       7.600        76.76
SET       7.700        77.06
SET       7.800        77.40
SET       7.900        77.60
SET       8.000        77.85
SET       8.100        78.10
SET       8.200        78.32
SET       8.300        78.67
SET       8.400        78.88
SET       8.500        79.17
SET       8.600        79.38
SET       8.700        79.57
SET       8.800        79.81
SET       8.900        80.02
SET       9.000        80.17
SET       9.100        80.35
SET       9.200        80.53
SET       9.300        80.74
SET       9.400        81.09
SET       9.500        81.32
SET       9.600        81.55
SET       9.700        81.82
SET       9.800        81.99
SET       9.900        82.24
SET      10.000        83.56
SET      11.000        86.21
SET      12.000        88.23
SET      13.000        90.09
SET      14.000        92.01
SET      15.000        93.26
SET      16.000        94.14
SET      17.000        95.08
SET      18.000        95.86
SET      19.000        96.42
SET      20.000        97.00
SET      21.000        97.36
SET      22.000        97.89
SET      23.000        98.10
SET      24.000        98.24
SET      25.000        98.39
SET      26.000        98.43
SET      27.000        98.52
SET      28.000        98.74
SET      29.000        98.89
SET      30.000        99.00
SET      31.000        99.05
SET      32.000        99.18
SET      33.000        99.26
SET      35.000        99.33
SET      36.000        99.34
SET      37.000        99.35
SET      39.000        99.38
SET      40.000        99.72
SET      41.000        99.92
SET      42.000        99.93
SET      44.000        99.94
SET      52.000        99.99
SET      54.000       100.00
---
GET       0.580         0.00
GET       0.590         0.00
GET       0.630         0.01
GET       0.650         0.01
GET       0.680         0.01
GET       0.690         0.01
GET       0.700         0.01
GET       0.710         0.02
GET       0.720         0.02
GET       0.730         0.02
GET       0.740         0.02
GET       0.780         0.02
GET       0.790         0.03
GET       0.800         0.03
GET       0.810         0.03
GET       0.820         0.03
GET       0.830         0.03
GET       0.850         0.03
GET       0.860         0.04
GET       0.870         0.04
GET       0.880         0.04
GET       0.890         0.04
GET       0.910         0.05
GET       0.920         0.05
GET       0.930         0.06
GET       0.950         0.06
GET       0.960         0.06
GET       0.970         0.07
GET       0.980         0.07
GET       0.990         0.07
GET       1.000         0.11
GET       1.100         0.24
GET       1.200         0.43
GET       1.300         0.77
GET       1.400         1.28
GET       1.500         2.07
GET       1.600         3.20
GET       1.700         4.75
GET       1.800         6.67
GET       1.900         8.90
GET       2.000        11.70
GET       2.100        14.91
GET       2.200        18.43
GET       2.300        22.27
GET       2.400        25.87
GET       2.500        29.35
GET       2.600        32.75
GET       2.700        36.14
GET       2.800        39.42
GET       2.900        42.51
GET       3.000        45.48
GET       3.100        48.27
GET       3.200        50.83
GET       3.300        53.22
GET       3.400        55.45
GET       3.500        57.52
GET       3.600        59.52
GET       3.700        61.29
GET       3.800        62.71
GET       3.900        63.98
GET       4.000        65.13
GET       4.100        66.09
GET       4.200        66.94
GET       4.300        67.71
GET       4.400        68.34
GET       4.500        68.88
GET       4.600        69.39
GET       4.700        69.87
GET       4.800        70.35
GET       4.900        70.80
GET       5.000        71.23
GET       5.100        71.62
GET       5.200        72.02
GET       5.300        72.36
GET       5.400        72.68
GET       5.500        73.02
GET       5.600        73.38
GET       5.700        73.78
GET       5.800        74.16
GET       5.900        74.52
GET       6.000        74.84
GET       6.100        75.19
GET       6.200        75.54
GET       6.300        75.86
GET       6.400        76.23
GET       6.500        76.59
GET       6.600        76.97
GET       6.700        77.32
GET       6.800        77.68
GET       6.900        78.08
GET       7.000        78.48
GET       7.100        78.81
GET       7.200        79.16
GET       7.300        79.50
GET       7.400        79.84
GET       7.500        80.19
GET       7.600        80.48
GET       7.700        80.75
GET       7.800        81.06
GET       7.900        81.34
GET       8.000        81.63
GET       8.100        81.91
GET       8.200        82.15
GET       8.300        82.40
GET       8.400        82.64
GET       8.500        82.84
GET       8.600        83.01
GET       8.700        83.22
GET       8.800        83.43
GET       8.900        83.65
GET       9.000        83.87
GET       9.100        84.11
GET       9.200        84.35
GET       9.300        84.58
GET       9.400        84.83
GET       9.500        85.05
GET       9.600        85.30
GET       9.700        85.50
GET       9.800        85.72
GET       9.900        85.97
GET      10.000        87.21
GET      11.000        89.45
GET      12.000        91.32
GET      13.000        92.96
GET      14.000        94.20
GET      15.000        95.12
GET      16.000        95.96
GET      17.000        96.54
GET      18.000        97.20
GET      19.000        97.72
GET      20.000        98.15
GET      21.000        98.48
GET      22.000        98.84
GET      23.000        99.00
GET      24.000        99.19
GET      25.000        99.31
GET      26.000        99.39
GET      27.000        99.46
GET      28.000        99.58
GET      29.000        99.67
GET      30.000        99.71
GET      31.000        99.73
GET      32.000        99.83
GET      33.000        99.86
GET      34.000        99.91
GET      35.000        99.94
GET      36.000        99.94
GET      37.000        99.95
GET      41.000        99.95
GET      43.000        99.95
GET      44.000        99.96
GET      47.000        99.96
GET      48.000        99.96
GET      52.000        99.98
GET      53.000        99.99
GET      54.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1278.15          ---          ---      4.34100       122.33 
Gets        12754.96     12734.79        20.17      3.78167      1195.12 
Waits           0.00          ---          ---      0.00000          --- 
Totals      14033.11     12734.79        20.17      3.83233      1317.45 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.300         0.00
SET       1.400         0.02
SET       1.500         0.10
SET       1.600         0.27
SET       1.700         0.60
SET       1.800         1.29
SET       1.900         2.42
SET       2.000         4.24
SET       2.100         6.73
SET       2.200        10.03
SET       2.300        14.16
SET       2.400        18.51
SET       2.500        23.11
SET       2.600        27.83
SET       2.700        32.48
SET       2.800        37.09
SET       2.900        41.39
SET       3.000        45.88
SET       3.100        50.07
SET       3.200        54.41
SET       3.300        58.64
SET       3.400        62.42
SET       3.500        66.01
SET       3.600        69.24
SET       3.700        72.04
SET       3.800        74.50
SET       3.900        76.67
SET       4.000        78.60
SET       4.100        80.15
SET       4.200        81.46
SET       4.300        82.65
SET       4.400        83.67
SET       4.500        84.49
SET       4.600        85.25
SET       4.700        85.82
SET       4.800        86.33
SET       4.900        86.75
SET       5.000        87.16
SET       5.100        87.56
SET       5.200        87.93
SET       5.300        88.29
SET       5.400        88.59
SET       5.500        88.84
SET       5.600        89.12
SET       5.700        89.31
SET       5.800        89.53
SET       5.900        89.72
SET       6.000        89.89
SET       6.100        90.09
SET       6.200        90.26
SET       6.300        90.43
SET       6.400        90.58
SET       6.500        90.74
SET       6.600        90.90
SET       6.700        91.07
SET       6.800        91.24
SET       6.900        91.41
SET       7.000        91.57
SET       7.100        91.71
SET       7.200        91.85
SET       7.300        92.00
SET       7.400        92.14
SET       7.500        92.27
SET       7.600        92.39
SET       7.700        92.50
SET       7.800        92.62
SET       7.900        92.68
SET       8.000        92.76
SET       8.100        92.84
SET       8.200        92.92
SET       8.300        93.02
SET       8.400        93.08
SET       8.500        93.18
SET       8.600        93.25
SET       8.700        93.32
SET       8.800        93.40
SET       8.900        93.46
SET       9.000        93.51
SET       9.100        93.57
SET       9.200        93.62
SET       9.300        93.69
SET       9.400        93.79
SET       9.500        93.87
SET       9.600        93.94
SET       9.700        94.01
SET       9.800        94.07
SET       9.900        94.17
SET      10.000        94.69
SET      11.000        95.65
SET      12.000        96.44
SET      13.000        97.11
SET      14.000        97.83
SET      15.000        98.25
SET      16.000        98.54
SET      17.000        98.83
SET      18.000        99.05
SET      19.000        99.18
SET      20.000        99.31
SET      21.000        99.39
SET      22.000        99.51
SET      23.000        99.56
SET      24.000        99.59
SET      25.000        99.62
SET      26.000        99.63
SET      27.000        99.65
SET      28.000        99.71
SET      29.000        99.75
SET      30.000        99.78
SET      31.000        99.79
SET      32.000        99.82
SET      33.000        99.83
SET      35.000        99.85
SET      36.000        99.85
SET      37.000        99.85
SET      39.000        99.86
SET      40.000        99.94
SET      41.000        99.98
