4         Threads
17        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2182.29          ---          ---      3.37100       208.87 
Gets        21784.91     21754.69        30.22      3.12500      2041.35 
Waits           0.00          ---          ---      0.00000          --- 
Totals      23967.19     21754.69        30.22      3.14700      2250.21 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.01
SET       1.800         0.03
SET       1.900         0.10
SET       2.000         0.32
SET       2.100         0.93
SET       2.200         2.03
SET       2.300         4.00
SET       2.400         6.73
SET       2.500        10.51
SET       2.600        14.93
SET       2.700        20.30
SET       2.800        26.48
SET       2.900        32.79
SET       3.000        39.06
SET       3.100        45.31
SET       3.200        51.18
SET       3.300        56.53
SET       3.400        61.41
SET       3.500        66.22
SET       3.600        70.62
SET       3.700        74.48
SET       3.800        78.08
SET       3.900        81.26
SET       4.000        84.31
SET       4.100        86.60
SET       4.200        88.57
SET       4.300        90.27
SET       4.400        91.84
SET       4.500        92.96
SET       4.600        94.03
SET       4.700        94.84
SET       4.800        95.54
SET       4.900        96.13
SET       5.000        96.62
SET       5.100        97.03
SET       5.200        97.42
SET       5.300        97.67
SET       5.400        97.95
SET       5.500        98.17
SET       5.600        98.39
SET       5.700        98.65
SET       5.800        98.85
SET       5.900        98.98
SET       6.000        99.13
SET       6.100        99.18
SET       6.200        99.25
SET       6.300        99.34
SET       6.400        99.41
SET       6.500        99.52
SET       6.600        99.60
SET       6.700        99.64
SET       6.800        99.68
SET       6.900        99.77
SET       7.000        99.82
SET       7.100        99.86
SET       7.200        99.87
SET       7.300        99.88
SET       7.400        99.88
SET       7.600        99.89
SET       7.700        99.90
SET       7.800        99.92
SET       7.900        99.92
SET       8.100        99.94
SET       8.200        99.94
SET       8.700        99.95
SET       8.800        99.96
SET       8.900        99.96
SET       9.000        99.97
SET      16.000        99.98
SET      17.000       100.00
---
GET       0.800         0.00
GET       0.870         0.00
GET       0.880         0.00
GET       0.900         0.00
GET       0.910         0.00
GET       0.920         0.01
GET       0.930         0.01
GET       0.940         0.01
GET       0.950         0.01
GET       0.970         0.01
GET       0.990         0.01
GET       1.000         0.02
GET       1.100         0.03
GET       1.200         0.05
GET       1.300         0.10
GET       1.400         0.21
GET       1.500         0.42
GET       1.600         0.72
GET       1.700         1.19
GET       1.800         1.88
GET       1.900         2.96
GET       2.000         4.61
GET       2.100         7.02
GET       2.200        10.30
GET       2.300        14.45
GET       2.400        19.20
GET       2.500        24.61
GET       2.600        30.28
GET       2.700        36.05
GET       2.800        41.88
GET       2.900        47.47
