4         Threads
25        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2393.99          ---          ---      4.06300       229.13 
Gets        23887.21     23857.21        29.99      3.77400      2238.44 
Waits           0.00          ---          ---      0.00000          --- 
Totals      26281.20     23857.21        29.99      3.80000      2467.57 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.200         0.02
SET       2.400         0.03
SET       2.500         0.05
SET       2.600         0.13
SET       2.700         0.30
SET       2.800         0.73
SET       2.900         1.56
SET       3.000         3.19
SET       3.100         6.24
SET       3.200        10.54
SET       3.300        15.90
SET       3.400        22.29
SET       3.500        29.20
SET       3.600        35.87
SET       3.700        42.49
SET       3.800        48.88
SET       3.900        54.70
SET       4.000        60.05
SET       4.100        64.95
SET       4.200        69.28
SET       4.300        73.00
SET       4.400        76.68
SET       4.500        79.80
SET       4.600        82.45
SET       4.700        84.69
SET       4.800        86.69
SET       4.900        88.41
SET       5.000        89.69
SET       5.100        90.91
SET       5.200        91.88
SET       5.300        92.84
SET       5.400        93.66
SET       5.500        94.34
SET       5.600        94.90
SET       5.700        95.40
SET       5.800        95.94
SET       5.900        96.48
SET       6.000        96.98
SET       6.100        97.36
SET       6.200        97.74
SET       6.300        98.02
SET       6.400        98.23
SET       6.500        98.38
SET       6.600        98.50
SET       6.700        98.63
SET       6.800        98.77
SET       6.900        98.92
SET       7.000        98.99
SET       7.100        99.08
SET       7.200        99.12
SET       7.300        99.19
SET       7.400        99.22
SET       7.500        99.24
SET       7.600        99.28
SET       7.700        99.30
SET       7.800        99.35
SET       7.900        99.38
SET       8.000        99.39
SET       8.100        99.40
SET       8.200        99.42
SET       8.300        99.43
SET       8.400        99.46
SET       8.500        99.48
SET       8.600        99.52
SET       8.700        99.55
SET       8.800        99.59
SET       8.900        99.64
SET       9.000        99.65
SET       9.100        99.67
SET       9.200        99.71
SET       9.300        99.75
SET       9.400        99.77
SET       9.500        99.78
SET       9.600        99.80
SET       9.700        99.81
SET       9.800        99.83
SET       9.900        99.85
SET      10.000        99.89
SET      11.000        99.94
SET      12.000        99.95
SET      16.000        99.96
SET      17.000        99.98
SET      18.000       100.00
---
GET       1.200         0.00
GET       1.300         0.00
GET       1.400         0.01
GET       1.500         0.02
GET       1.600         0.04
GET       1.700         0.08
GET       1.800         0.13
GET       1.900         0.20
GET       2.000         0.30
GET       2.100         0.46
GET       2.200         0.67
GET       2.300         0.99
GET       2.400         1.50
GET       2.500         2.34
GET       2.600         3.72
GET       2.700         5.94
GET       2.800         9.17
GET       2.900        13.20
GET       3.000        18.01
GET       3.100        23.42
GET       3.200        29.18
GET       3.300        35.08
GET       3.400        40.96
GET       3.500        46.65
GET       3.600        51.98
GET       3.700        57.06
GET       3.800        61.77
GET       3.900        66.13
GET       4.000        70.12
GET       4.100        73.67
GET       4.200        76.94
