4         Threads
11        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1442.56          ---          ---      3.06300       138.07 
Gets        14404.47     14382.48        21.99      2.74200      1349.70 
Waits           0.00          ---          ---      0.00000          --- 
Totals      15847.03     14382.48        21.99      2.77100      1487.77 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.200         0.01
SET       1.300         0.03
SET       1.400         0.10
SET       1.500         0.23
SET       1.600         0.72
SET       1.700         1.64
SET       1.800         3.11
SET       1.900         5.29
SET       2.000         8.25
SET       2.100        11.57
SET       2.200        15.85
SET       2.300        20.24
SET       2.400        24.83
SET       2.500        30.00
SET       2.600        34.90
SET       2.700        39.95
SET       2.800        44.99
SET       2.900        49.91
SET       3.000        54.85
SET       3.100        59.44
SET       3.200        64.22
SET       3.300        68.80
SET       3.400        73.01
SET       3.500        76.74
SET       3.600        80.50
SET       3.700        83.27
SET       3.800        85.71
SET       3.900        87.83
SET       4.000        89.52
SET       4.100        91.19
SET       4.200        92.50
SET       4.300        93.45
SET       4.400        94.36
SET       4.500        95.16
SET       4.600        95.75
SET       4.700        96.33
SET       4.800        96.71
SET       4.900        97.06
SET       5.000        97.34
SET       5.100        97.61
SET       5.200        97.82
SET       5.300        98.07
SET       5.400        98.24
SET       5.500        98.42
SET       5.600        98.58
SET       5.700        98.71
SET       5.800        98.84
SET       5.900        98.94
SET       6.000        99.09
SET       6.100        99.19
SET       6.200        99.28
SET       6.300        99.33
SET       6.400        99.39
SET       6.500        99.46
SET       6.600        99.51
SET       6.700        99.58
SET       6.800        99.62
SET       6.900        99.66
SET       7.000        99.70
SET       7.100        99.71
SET       7.200        99.74
SET       7.300        99.77
SET       7.400        99.81
SET       7.500        99.81
SET       7.600        99.83
SET       7.700        99.83
SET       7.800        99.84
SET       8.000        99.85
SET       8.200        99.86
SET       8.400        99.87
SET       8.600        99.88
SET       8.700        99.89
SET       8.800        99.90
SET       8.900        99.92
SET       9.100        99.92
SET       9.500        99.93
SET       9.700        99.94
SET      17.000        99.99
SET      18.000       100.00
---
GET       0.520         0.00
GET       0.560         0.00
GET       0.580         0.00
GET       0.600         0.00
GET       0.620         0.00
GET       0.630         0.01
GET       0.650         0.01
GET       0.660         0.01
GET       0.670         0.01
GET       0.680         0.01
GET       0.690         0.02
GET       0.700         0.02
GET       0.710         0.02
GET       0.720         0.03
GET       0.730         0.03
GET       0.740         0.03
GET       0.750         0.03
GET       0.760         0.04
GET       0.770         0.04
GET       0.780         0.05
GET       0.790         0.05
GET       0.800         0.05
GET       0.810         0.06
GET       0.820         0.06
GET       0.830         0.07
GET       0.840         0.08
GET       0.850         0.09
GET       0.860         0.09
GET       0.870         0.10
GET       0.880         0.12
GET       0.890         0.13
GET       0.900         0.14
GET       0.910         0.16
GET       0.920         0.17
GET       0.930         0.18
GET       0.940         0.19
GET       0.950         0.21
GET       0.960         0.22
GET       0.970         0.24
GET       0.980         0.26
GET       0.990         0.28
GET       1.000         0.42
GET       1.100         0.78
GET       1.200         1.35
GET       1.300         2.20
GET       1.400         3.41
GET       1.500         4.99
GET       1.600         6.91
GET       1.700         9.46
GET       1.800        12.64
GET       1.900        16.43
GET       2.000        20.68
GET       2.100        25.45
GET       2.200        30.51
GET       2.300        35.65
GET       2.400        40.67
GET       2.500        45.65
GET       2.600        50.60
GET       2.700        55.41
GET       2.800        60.09
GET       2.900        64.34
GET       3.000        68.43
GET       3.100        72.34
GET       3.200        76.11
GET       3.300        79.60
GET       3.400        82.60
GET       3.500        85.18
GET       3.600        87.48
GET       3.700        89.40
GET       3.800        91.00
GET       3.900        92.35
GET       4.000        93.54
GET       4.100        94.51
GET       4.200        95.29
GET       4.300        95.93
GET       4.400        96.48
GET       4.500        96.90
GET       4.600        97.29
GET       4.700        97.61
GET       4.800        97.87
