4         Threads
35        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2540.76          ---          ---      5.31300       243.19 
Gets        25341.33     25299.34        41.99      4.98600      2374.37 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27882.09     25299.34        41.99      5.01600      2617.56 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.00
SET       3.300         0.02
SET       3.400         0.05
SET       3.500         0.12
SET       3.600         0.20
SET       3.700         0.46
SET       3.800         1.00
SET       3.900         1.97
SET       4.000         3.38
SET       4.100         5.89
SET       4.200         9.23
SET       4.300        13.43
SET       4.400        18.67
SET       4.500        24.35
SET       4.600        30.55
SET       4.700        36.67
SET       4.800        43.01
SET       4.900        49.09
SET       5.000        54.74
SET       5.100        59.64
SET       5.200        64.22
SET       5.300        68.32
SET       5.400        71.82
SET       5.500        74.75
SET       5.600        77.46
SET       5.700        79.70
SET       5.800        81.69
SET       5.900        83.30
SET       6.000        84.70
SET       6.100        86.06
SET       6.200        87.33
SET       6.300        88.35
SET       6.400        89.25
SET       6.500        90.13
SET       6.600        90.80
SET       6.700        91.45
SET       6.800        92.02
SET       6.900        92.54
SET       7.000        93.05
SET       7.100        93.46
SET       7.200        93.80
SET       7.300        94.18
SET       7.400        94.48
SET       7.500        94.75
SET       7.600        94.95
SET       7.700        95.13
SET       7.800        95.31
SET       7.900        95.47
SET       8.000        95.66
SET       8.100        95.81
SET       8.200        95.97
SET       8.300        96.05
SET       8.400        96.15
SET       8.500        96.23
SET       8.600        96.32
SET       8.700        96.41
SET       8.800        96.48
SET       8.900        96.58
SET       9.000        96.67
SET       9.100        96.81
SET       9.200        96.95
SET       9.300        97.08
SET       9.400        97.22
SET       9.500        97.40
SET       9.600        97.53
SET       9.700        97.67
SET       9.800        97.78
SET       9.900        97.87
SET      10.000        98.33
SET      11.000        99.16
SET      12.000        99.48
SET      13.000        99.74
SET      14.000        99.80
SET      15.000        99.84
SET      16.000        99.86
SET      17.000        99.94
SET      18.000        99.98
SET      19.000       100.00
---
GET       1.600         0.00
GET       1.700         0.00
GET       1.800         0.01
GET       1.900         0.01
GET       2.000         0.02
GET       2.100         0.03
GET       2.200         0.04
GET       2.300         0.06
GET       2.400         0.09
GET       2.500         0.14
GET       2.600         0.19
GET       2.700         0.25
GET       2.800         0.32
GET       2.900         0.43
GET       3.000         0.57
GET       3.100         0.83
GET       3.200         1.26
GET       3.300         1.91
GET       3.400         2.92
GET       3.500         4.41
GET       3.600         6.45
GET       3.700         9.10
GET       3.800        12.32
GET       3.900        16.12
GET       4.000        20.40
GET       4.100        25.07
GET       4.200        29.87
GET       4.300        34.86
GET       4.400        39.93
GET       4.500        44.72
GET       4.600        49.41
GET       4.700        53.77
GET       4.800        57.86
GET       4.900        61.64
GET       5.000        65.06
GET       5.100        68.19
GET       5.200        71.00
GET       5.300        73.54
GET       5.400        75.85
GET       5.500        78.01
