4         Threads
23        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2281.00          ---          ---      3.90100       218.32 
Gets        22759.91     22723.12        36.80      3.64600      2132.54 
Waits           0.00          ---          ---      0.00000          --- 
Totals      25040.91     22723.12        36.80      3.66900      2350.86 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.00
SET       2.300         0.03
SET       2.400         0.11
SET       2.500         0.43
SET       2.600         0.93
SET       2.700         1.71
SET       2.800         3.17
SET       2.900         5.65
SET       3.000         9.25
SET       3.100        14.41
SET       3.200        20.23
SET       3.300        26.74
SET       3.400        33.97
SET       3.500        41.12
SET       3.600        47.56
SET       3.700        53.80
SET       3.800        59.39
SET       3.900        64.43
SET       4.000        69.04
SET       4.100        73.09
SET       4.200        76.38
SET       4.300        79.67
SET       4.400        82.53
SET       4.500        84.60
SET       4.600        86.64
SET       4.700        88.39
SET       4.800        89.90
SET       4.900        91.39
SET       5.000        92.49
SET       5.100        93.35
SET       5.200        94.16
SET       5.300        94.90
SET       5.400        95.47
SET       5.500        96.04
SET       5.600        96.50
SET       5.700        96.87
SET       5.800        97.25
SET       5.900        97.53
SET       6.000        97.82
SET       6.100        98.15
SET       6.200        98.36
SET       6.300        98.51
SET       6.400        98.63
SET       6.500        98.74
SET       6.600        98.83
SET       6.700        98.89
SET       6.800        98.97
SET       6.900        99.03
SET       7.000        99.10
SET       7.100        99.22
SET       7.200        99.25
SET       7.300        99.29
SET       7.400        99.32
SET       7.500        99.35
SET       7.600        99.39
SET       7.700        99.43
SET       7.800        99.47
SET       7.900        99.50
SET       8.000        99.50
SET       8.100        99.52
SET       8.200        99.53
SET       8.300        99.56
SET       8.400        99.59
SET       8.500        99.60
SET       8.600        99.61
SET       8.700        99.62
SET       8.800        99.63
SET       8.900        99.64
SET       9.000        99.66
SET       9.100        99.67
SET       9.200        99.68
SET       9.300        99.70
SET       9.400        99.71
SET       9.500        99.72
SET       9.700        99.73
SET      11.000        99.75
SET      12.000        99.77
SET      13.000        99.80
SET      16.000        99.81
SET      17.000        99.87
SET      18.000        99.91
SET      19.000        99.93
SET      20.000        99.94
SET      38.000        99.96
SET      50.000       100.00
---
GET       0.730         0.00
GET       0.740         0.00
GET       0.750         0.00
GET       0.810         0.00
GET       0.830         0.00
GET       0.860         0.00
GET       0.870         0.00
GET       1.100         0.00
GET       1.200         0.01
GET       1.300         0.01
GET       1.400         0.02
GET       1.500         0.05
GET       1.600         0.11
GET       1.700         0.18
GET       1.800         0.29
GET       1.900         0.44
GET       2.000         0.64
GET       2.100         0.97
GET       2.200         1.47
GET       2.300         2.26
GET       2.400         3.43
GET       2.500         5.29
GET       2.600         7.97
GET       2.700        11.50
GET       2.800        16.02
GET       2.900        21.15
GET       3.000        26.74
GET       3.100        32.67
GET       3.200        38.58
GET       3.300        44.46
GET       3.400        50.06
GET       3.500        55.32
GET       3.600        60.26
GET       3.700        64.78
GET       3.800        68.94
GET       3.900        72.71
GET       4.000        76.09
GET       4.100        79.13
GET       4.200        81.89
GET       4.300        84.23
GET       4.400        86.29
GET       4.500        88.05
GET       4.600        89.60
GET       4.700        90.96
GET       4.800        92.16
GET       4.900        93.26
GET       5.000        94.15
GET       5.100        94.91
GET       5.200        95.55
GET       5.300        96.10
GET       5.400        96.59
GET       5.500        97.02
GET       5.600        97.38
GET       5.700        97.69
GET       5.800        97.96
GET       5.900        98.18
GET       6.000        98.38
GET       6.100        98.53
GET       6.200        98.65
GET       6.300        98.76
GET       6.400        98.85
GET       6.500        98.93
GET       6.600        99.00
GET       6.700        99.07
GET       6.800        99.13
GET       6.900        99.19
GET       7.000        99.25
GET       7.100        99.29
GET       7.200        99.33
GET       7.300        99.36
GET       7.400        99.39
GET       7.500        99.41
GET       7.600        99.44
GET       7.700        99.45
GET       7.800        99.47
GET       7.900        99.49
GET       8.000        99.52
GET       8.100        99.54
GET       8.200        99.55
GET       8.300        99.57
GET       8.400        99.59
GET       8.500        99.60
GET       8.600        99.61
GET       8.700        99.62
GET       8.800        99.63
GET       8.900        99.64
GET       9.000        99.65
GET       9.100        99.65
GET       9.200        99.66
GET       9.300        99.67
GET       9.400        99.68
GET       9.500        99.69
GET       9.600        99.70
GET       9.700        99.70
GET       9.800        99.70
GET       9.900        99.71
GET      10.000        99.73
GET      11.000        99.74
GET      12.000        99.78
GET      13.000        99.81
GET      14.000        99.82
GET      15.000        99.82
GET      16.000        99.83
GET      17.000        99.88
GET      18.000        99.91
GET      19.000        99.92
GET      20.000        99.92
GET      36.000        99.94
GET      37.000        99.94
GET      38.000        99.96
GET      39.000        99.96
GET      49.000        99.97
GET      50.000        99.99
GET      51.000       100.00
GET      52.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1547.11          ---          ---      5.93400       148.08 
Gets        15417.49     15389.89        27.60      5.36600      1444.48 
Waits           0.00          ---          ---      0.00000          --- 
Totals      16964.59     15389.89        27.60      5.41800      1592.56 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.01
SET       2.400         0.06
SET       2.500         0.30
SET       2.600         0.74
SET       2.700         1.54
SET       2.800         2.72
SET       2.900         4.79
SET       3.000         7.51
SET       3.100        11.30
SET       3.200        15.80
SET       3.300        20.50
SET       3.400        25.00
SET       3.500        29.27
SET       3.600        33.57
SET       3.700        37.72
SET       3.800        41.76
SET       3.900        44.92
SET       4.000        47.61
SET       4.100        49.94
SET       4.200        51.94
SET       4.300        53.82
SET       4.400        55.37
SET       4.500        56.82
SET       4.600        57.89
SET       4.700        58.98
SET       4.800        59.84
SET       4.900        60.67
SET       5.000        61.56
SET       5.100        62.28
SET       5.200        62.71
SET       5.300        63.21
SET       5.400        63.63
SET       5.500        64.04
SET       5.600        64.56
SET       5.700        64.96
SET       5.800        65.31
SET       5.900        65.64
SET       6.000        66.06
SET       6.100        66.44
SET       6.200        66.92
SET       6.300        67.29
SET       6.400        67.67
SET       6.500        68.20
SET       6.600        68.66
SET       6.700        69.14
SET       6.800        69.61
SET       6.900        70.09
SET       7.000        70.57
SET       7.100        71.20
SET       7.200        71.72
SET       7.300        72.22
SET       7.400        72.86
SET       7.500        73.43
SET       7.600        74.10
SET       7.700        74.62
SET       7.800        75.36
SET       7.900        76.09
SET       8.000        76.79
SET       8.100        77.36
SET       8.200        77.90
SET       8.300        78.36
SET       8.400        78.73
SET       8.500        79.05
SET       8.600        79.45
SET       8.700        79.76
SET       8.800        80.11
SET       8.900        80.60
SET       9.000        81.10
SET       9.100        81.42
SET       9.200        81.71
SET       9.300        81.99
SET       9.400        82.37
SET       9.500        82.65
SET       9.600        82.91
SET       9.700        83.17
SET       9.800        83.53
SET       9.900        83.89
SET      10.000        85.92
SET      11.000        89.90
SET      12.000        92.54
SET      13.000        94.97
SET      14.000        97.18
SET      15.000        98.46
SET      16.000        99.10
SET      17.000        99.74
SET      18.000        99.87
SET      19.000        99.92
SET      20.000        99.93
SET      22.000        99.94
SET      23.000        99.95
SET      24.000        99.98
SET      25.000        99.99
SET      32.000       100.00
---
GET       1.200         0.00
GET       1.300         0.01
GET       1.400         0.02
GET       1.500         0.03
GET       1.600         0.07
GET       1.700         0.14
GET       1.800         0.21
GET       1.900         0.31
GET       2.000         0.47
GET       2.100         0.72
GET       2.200         1.11
GET       2.300         1.73
GET       2.400         2.68
GET       2.500         4.19
GET       2.600         6.30
GET       2.700         9.06
GET       2.800        12.40
GET       2.900        16.07
GET       3.000        20.18
GET       3.100        24.35
GET       3.200        28.48
GET       3.300        32.49
GET       3.400        36.18
GET       3.500        39.59
GET       3.600        42.80
GET       3.700        45.72
GET       3.800        48.37
GET       3.900        50.85
GET       4.000        53.03
GET       4.100        54.98
GET       4.200        56.70
GET       4.300        58.24
GET       4.400        59.59
GET       4.500        60.75
GET       4.600        61.83
GET       4.700        62.81
GET       4.800        63.68
GET       4.900        64.49
GET       5.000        65.23
GET       5.100        65.87
GET       5.200        66.46
GET       5.300        67.03
GET       5.400        67.57
GET       5.500        68.07
GET       5.600        68.55
GET       5.700        69.06
GET       5.800        69.56
GET       5.900        70.04
GET       6.000        70.53
GET       6.100        71.05
GET       6.200        71.53
GET       6.300        72.03
GET       6.400        72.56
GET       6.500        73.10
GET       6.600        73.67
GET       6.700        74.22
GET       6.800        74.77
GET       6.900        75.32
GET       7.000        75.88
GET       7.100        76.39
GET       7.200        76.93
GET       7.300        77.44
GET       7.400        77.96
GET       7.500        78.48
GET       7.600        78.98
GET       7.700        79.49
GET       7.800        79.96
GET       7.900        80.42
GET       8.000        80.88
GET       8.100        81.30
GET       8.200        81.70
GET       8.300        82.11
GET       8.400        82.51
GET       8.500        82.92
GET       8.600        83.30
GET       8.700        83.65
GET       8.800        84.00
GET       8.900        84.36
GET       9.000        84.74
GET       9.100        85.15
GET       9.200        85.52
GET       9.300        85.87
GET       9.400        86.25
GET       9.500        86.64
GET       9.600        87.01
GET       9.700        87.37
GET       9.800        87.75
GET       9.900        88.14
GET      10.000        90.16
GET      11.000        93.43
GET      12.000        95.63
GET      13.000        97.27
GET      14.000        98.65
GET      15.000        99.30
GET      16.000        99.68
GET      17.000        99.87
GET      18.000        99.92
GET      19.000        99.94
GET      20.000        99.94
GET      22.000        99.95
GET      23.000        99.96
GET      24.000        99.96
GET      27.000        99.97
GET      30.000        99.97
GET      31.000        99.98
GET      32.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1979.24          ---          ---      4.56867       189.44 
Gets        19745.52     19712.90        32.61      4.19667      1850.07 
Waits           0.00          ---          ---      0.00000          --- 
Totals      21724.76     19712.90        32.61      4.23067      2039.51 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.00
SET       2.200         0.00
SET       2.300         0.02
SET       2.400         0.09
SET       2.500         0.38
SET       2.600         0.86
SET       2.700         1.65
SET       2.800         3.08
SET       2.900         5.48
SET       3.000         8.96
SET       3.100        13.84
SET       3.200        19.47
SET       3.300        25.43
SET       3.400        31.78
SET       3.500        38.11
SET       3.600        44.15
SET       3.700        49.91
SET       3.800        55.25
SET       3.900        59.85
SET       4.000        63.92
SET       4.100        67.50
SET       4.200        70.48
SET       4.300        73.24
SET       4.400        75.72
SET       4.500        77.74
SET       4.600        79.47
SET       4.700        81.00
SET       4.800        82.28
SET       4.900        83.52
SET       5.000        84.55
SET       5.100        85.41
SET       5.200        86.10
SET       5.300        86.78
SET       5.400        87.33
SET       5.500        87.86
SET       5.600        88.31
