4         Threads
49        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2591.57          ---          ---      7.26800       248.06 
Gets        25815.88     25757.10        58.78      6.85800      2418.31 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28407.45     25757.10        58.78      6.89500      2666.37 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.700         0.00
SET       4.800         0.01
SET       4.900         0.01
SET       5.000         0.02
SET       5.100         0.05
SET       5.200         0.08
SET       5.300         0.16
SET       5.400         0.39
SET       5.500         0.84
SET       5.600         1.66
SET       5.700         3.20
SET       5.800         5.38
SET       5.900         8.52
SET       6.000        12.19
SET       6.100        16.76
SET       6.200        21.85
SET       6.300        27.10
SET       6.400        32.42
SET       6.500        37.42
SET       6.600        42.25
SET       6.700        47.02
SET       6.800        51.52
SET       6.900        55.79
SET       7.000        59.66
SET       7.100        63.13
SET       7.200        66.44
SET       7.300        69.57
SET       7.400        72.43
SET       7.500        75.31
SET       7.600        77.88
SET       7.700        80.16
SET       7.800        81.95
SET       7.900        83.56
SET       8.000        84.87
SET       8.100        85.93
SET       8.200        86.78
SET       8.300        87.56
SET       8.400        88.20
SET       8.500        88.76
SET       8.600        89.31
SET       8.700        89.77
SET       8.800        90.19
SET       8.900        90.57
SET       9.000        90.90
SET       9.100        91.24
SET       9.200        91.55
SET       9.300        91.83
SET       9.400        92.18
SET       9.500        92.44
SET       9.600        92.66
SET       9.700        92.88
SET       9.800        93.05
SET       9.900        93.21
SET      10.000        94.11
SET      11.000        95.96
SET      12.000        97.45
SET      13.000        98.35
SET      14.000        98.99
SET      15.000        99.48
SET      16.000        99.66
SET      17.000        99.77
SET      18.000        99.81
SET      19.000        99.85
SET      20.000        99.95
SET      21.000        99.98
SET      22.000        99.99
SET      23.000       100.00
---
GET       2.600         0.00
GET       2.700         0.00
GET       2.800         0.01
GET       2.900         0.01
GET       3.000         0.02
GET       3.100         0.02
GET       3.200         0.03
GET       3.300         0.03
GET       3.400         0.04
GET       3.500         0.06
GET       3.600         0.08
GET       3.700         0.10
GET       3.800         0.13
GET       3.900         0.15
GET       4.000         0.18
GET       4.100         0.21
GET       4.200         0.26
GET       4.300         0.34
GET       4.400         0.48
GET       4.500         0.72
GET       4.600         1.12
GET       4.700         1.72
GET       4.800         2.60
GET       4.900         3.85
GET       5.000         5.47
GET       5.100         7.45
GET       5.200         9.81
GET       5.300        12.49
GET       5.400        15.44
GET       5.500        18.61
GET       5.600        22.07
GET       5.700        25.68
GET       5.800        29.48
GET       5.900        33.35
GET       6.000        37.16
GET       6.100        40.92
GET       6.200        44.67
GET       6.300        48.19
GET       6.400        51.51
GET       6.500        54.66
GET       6.600        57.59
GET       6.700        60.41
GET       6.800        63.05
GET       6.900        65.56
GET       7.000        67.91
GET       7.100        70.15
GET       7.200        72.19
GET       7.300        74.12
GET       7.400        75.89
GET       7.500        77.60
GET       7.600        79.15
GET       7.700        80.61
GET       7.800        81.98
GET       7.900        83.22
GET       8.000        84.36
GET       8.100        85.42
GET       8.200        86.36
GET       8.300        87.22
GET       8.400        87.97
GET       8.500        88.64
GET       8.600        89.28
GET       8.700        89.82
GET       8.800        90.31
GET       8.900        90.75
GET       9.000        91.15
GET       9.100        91.54
GET       9.200        91.92
GET       9.300        92.25
GET       9.400        92.57
GET       9.500        92.86
GET       9.600        93.14
GET       9.700        93.39
GET       9.800        93.63
GET       9.900        93.87
GET      10.000        95.03
GET      11.000        96.78
GET      12.000        97.85
GET      13.000        98.59
GET      14.000        99.10
GET      15.000        99.39
GET      16.000        99.61
GET      17.000        99.72
GET      18.000        99.83
GET      19.000        99.90
GET      20.000        99.94
GET      21.000        99.97
GET      22.000        99.99
GET      23.000       100.00
GET      24.000       100.00
GET      25.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2562.67          ---          ---      7.64800       245.29 
Gets        25528.53     25469.75        58.79      6.90500      2391.37 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28091.20     25469.75        58.79      6.97300      2636.66 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.01
SET       4.100         0.01
SET       4.200         0.02
SET       4.500         0.02
SET       4.700         0.03
SET       4.800         0.03
SET       4.900         0.05
SET       5.000         0.06
SET       5.100         0.09
SET       5.200         0.15
SET       5.300         0.27
SET       5.400         0.50
SET       5.500         1.04
SET       5.600         2.00
SET       5.700         3.75
SET       5.800         6.40
SET       5.900        10.08
SET       6.000        14.63
SET       6.100        19.83
SET       6.200        25.38
SET       6.300        31.04
SET       6.400        36.43
SET       6.500        41.53
SET       6.600        45.90
SET       6.700        49.88
SET       6.800        53.59
SET       6.900        56.87
SET       7.000        59.94
SET       7.100        62.71
SET       7.200        65.42
SET       7.300        67.94
SET       7.400        70.26
SET       7.500        72.23
SET       7.600        73.88
SET       7.700        75.35
SET       7.800        76.67
SET       7.900        77.57
SET       8.000        78.48
SET       8.100        79.27
SET       8.200        79.97
SET       8.300        80.57
SET       8.400        81.14
SET       8.500        81.64
SET       8.600        82.14
SET       8.700        82.59
SET       8.800        83.06
SET       8.900        83.52
SET       9.000        84.03
SET       9.100        84.56
SET       9.200        84.93
SET       9.300        85.27
SET       9.400        85.65
SET       9.500        85.97
SET       9.600        86.26
SET       9.700        86.55
SET       9.800        86.77
SET       9.900        86.97
SET      10.000        88.30
SET      11.000        91.85
SET      12.000        94.86
SET      13.000        96.30
SET      14.000        97.23
SET      15.000        97.79
SET      16.000        98.30
SET      17.000        98.69
SET      18.000        98.78
SET      19.000        98.94
SET      20.000        99.14
SET      21.000        99.19
SET      22.000        99.38
SET      23.000        99.62
SET      24.000        99.79
SET      25.000        99.92
SET      26.000       100.00
---
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.00
GET       2.400         0.01
GET       2.500         0.01
GET       2.600         0.02
GET       2.700         0.02
GET       2.800         0.03
GET       2.900         0.04
GET       3.000         0.05
GET       3.100         0.06
GET       3.200         0.07
GET       3.300         0.09
GET       3.400         0.10
GET       3.500         0.12
GET       3.600         0.15
GET       3.700         0.18
GET       3.800         0.22
GET       3.900         0.25
GET       4.000         0.29
GET       4.100         0.33
GET       4.200         0.39
GET       4.300         0.49
GET       4.400         0.68
GET       4.500         0.97
GET       4.600         1.50
GET       4.700         2.33
GET       4.800         3.49
GET       4.900         5.00
GET       5.000         6.94
GET       5.100         9.22
GET       5.200        11.85
GET       5.300        14.73
GET       5.400        17.91
GET       5.500        21.18
GET       5.600        24.70
GET       5.700        28.31
GET       5.800        32.02
GET       5.900        35.83
GET       6.000        39.53
GET       6.100        43.19
GET       6.200        46.64
GET       6.300        49.87
GET       6.400        52.87
GET       6.500        55.64
GET       6.600        58.19
GET       6.700        60.62
GET       6.800        62.98
GET       6.900        65.17
GET       7.000        67.26
GET       7.100        69.22
GET       7.200        71.08
GET       7.300        72.76
GET       7.400        74.29
GET       7.500        75.76
GET       7.600        77.15
GET       7.700        78.43
GET       7.800        79.68
GET       7.900        80.87
GET       8.000        81.95
GET       8.100        82.97
GET       8.200        83.92
GET       8.300        84.79
GET       8.400        85.56
GET       8.500        86.27
GET       8.600        86.92
GET       8.700        87.54
GET       8.800        88.11
GET       8.900        88.60
GET       9.000        89.07
GET       9.100        89.48
GET       9.200        89.90
GET       9.300        90.28
GET       9.400        90.64
GET       9.500        90.96
GET       9.600        91.22
GET       9.700        91.50
GET       9.800        91.77
GET       9.900        92.02
GET      10.000        93.47
GET      11.000        95.99
GET      12.000        97.57
GET      13.000        98.53
GET      14.000        99.11
GET      15.000        99.50
GET      16.000        99.71
GET      17.000        99.80
GET      18.000        99.85
GET      19.000        99.88
GET      20.000        99.91
GET      21.000        99.93
GET      22.000        99.95
GET      23.000        99.96
GET      24.000        99.97
GET      25.000        99.99
GET      26.000       100.00
GET      27.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2581.27          ---          ---      7.46700       247.07 
Gets        25712.64     25653.86        58.78      6.86833      2408.63 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28293.91     25653.86        58.78      6.92300      2655.70 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.800         0.00
SET       4.000         0.01
SET       4.100         0.01
SET       4.200         0.01
SET       4.400         0.01
SET       4.500         0.01
SET       4.700         0.02
SET       4.800         0.02
SET       4.900         0.04
SET       5.000         0.05
SET       5.100         0.07
SET       5.200         0.12
SET       5.300         0.22
SET       5.400         0.44
SET       5.500         0.90
SET       5.600         1.74
SET       5.700         3.24
SET       5.800         5.52
SET       5.900         8.74
SET       6.000        12.74
SET       6.100        17.41
SET       6.200        22.54
SET       6.300        27.89
SET       6.400        33.21
SET       6.500        38.35
SET       6.600        43.19
SET       6.700        47.81
SET       6.800        52.25
SET       6.900        56.33
SET       7.000        60.11
SET       7.100        63.43
SET       7.200        66.57
SET       7.300        69.48
SET       7.400        72.10
SET       7.500        74.55
SET       7.600        76.67
SET       7.700        78.53
SET       7.800        80.08
SET       7.900        81.37
SET       8.000        82.47
SET       8.100        83.42
SET       8.200        84.24
SET       8.300        84.93
SET       8.400        85.55
SET       8.500        86.12
SET       8.600        86.65
SET       8.700        87.12
SET       8.800        87.58
SET       8.900        88.01
SET       9.000        88.45
SET       9.100        88.86
SET       9.200        89.17
SET       9.300        89.47
SET       9.400        89.82
SET       9.500        90.11
SET       9.600        90.35
SET       9.700        90.58
SET       9.800        90.78
SET       9.900        90.96
SET      10.000        91.95
SET      11.000        94.36
SET      12.000        96.35
SET      13.000        97.41
SET      14.000        98.09
SET      15.000        98.57
SET      16.000        98.87
SET      17.000        99.09
SET      18.000        99.17
SET      19.000        99.27
SET      20.000        99.41
SET      21.000        99.47
SET      22.000        99.57
SET      23.000        99.68
SET      24.000        99.76
SET      25.000        99.82
SET      26.000        99.85
SET      30.000        99.86
SET      32.000        99.86
SET      33.000        99.86
SET      42.000        99.88
SET      43.000        99.93
SET      44.000        99.98
SET      45.000       100.00
---
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.00
GET       2.400         0.00
GET       2.500         0.00
GET       2.600         0.01
GET       2.700         0.01
GET       2.800         0.02
GET       2.900         0.02
GET       3.000         0.03
GET       3.100         0.04
GET       3.200         0.05
GET       3.300         0.06
GET       3.400         0.07
GET       3.500         0.09
GET       3.600         0.11
GET       3.700         0.14
GET       3.800         0.16
GET       3.900         0.19
GET       4.000         0.22
GET       4.100         0.26
GET       4.200         0.31
GET       4.300         0.40
GET       4.400         0.56
GET       4.500         0.83
GET       4.600         1.28
GET       4.700         1.97
GET       4.800         2.96
GET       4.900         4.32
GET       5.000         6.04
GET       5.100         8.14
GET       5.200        10.59
GET       5.300        13.32
GET       5.400        16.36
GET       5.500        19.57
GET       5.600        23.06
GET       5.700        26.66
GET       5.800        30.39
GET       5.900        34.22
GET       6.000        37.97
GET       6.100        41.70
GET       6.200        45.32
GET       6.300        48.76
GET       6.400        51.99
GET       6.500        55.03
GET       6.600        57.85
GET       6.700        60.55
GET       6.800        63.10
GET       6.900        65.50
GET       7.000        67.77
GET       7.100        69.91
GET       7.200        71.88
GET       7.300        73.72
GET       7.400        75.40
GET       7.500        76.99
GET       7.600        78.47
