4         Threads
41        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2586.90          ---          ---      6.11600       247.61 
Gets        25780.65     25731.46        49.19      5.74200      2415.32 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28367.55     25731.46        49.19      5.77600      2662.93 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.400         0.02
SET       3.500         0.02
SET       3.600         0.03
SET       3.700         0.05
SET       3.800         0.07
SET       3.900         0.09
SET       4.000         0.09
SET       4.100         0.14
SET       4.200         0.21
SET       4.300         0.40
SET       4.400         0.65
SET       4.500         0.97
SET       4.600         1.69
SET       4.700         2.82
SET       4.800         4.89
SET       4.900         7.80
SET       5.000        11.81
SET       5.100        16.72
SET       5.200        22.29
SET       5.300        28.32
SET       5.400        33.92
SET       5.500        39.49
SET       5.600        45.12
SET       5.700        50.29
SET       5.800        54.85
SET       5.900        58.96
SET       6.000        62.94
SET       6.100        66.74
SET       6.200        70.20
SET       6.300        73.41
SET       6.400        76.15
SET       6.500        78.56
SET       6.600        80.61
SET       6.700        82.37
SET       6.800        83.77
SET       6.900        85.15
SET       7.000        86.42
SET       7.100        87.58
SET       7.200        88.66
SET       7.300        89.63
SET       7.400        90.44
SET       7.500        91.13
SET       7.600        91.78
SET       7.700        92.31
SET       7.800        92.78
SET       7.900        93.19
SET       8.000        93.56
SET       8.100        93.89
SET       8.200        94.18
SET       8.300        94.41
SET       8.400        94.63
SET       8.500        94.78
SET       8.600        94.92
SET       8.700        95.09
SET       8.800        95.26
SET       8.900        95.38
SET       9.000        95.50
SET       9.100        95.61
SET       9.200        95.73
SET       9.300        95.86
SET       9.400        96.00
SET       9.500        96.14
SET       9.600        96.24
SET       9.700        96.37
SET       9.800        96.48
SET       9.900        96.63
SET      10.000        97.46
SET      11.000        98.43
SET      12.000        98.97
SET      13.000        99.31
SET      14.000        99.57
SET      15.000        99.76
SET      16.000        99.81
SET      17.000        99.89
SET      18.000        99.94
SET      19.000        99.95
SET      20.000        99.98
SET      21.000       100.00
---
GET       1.800         0.00
GET       1.900         0.01
GET       2.000         0.01
GET       2.100         0.03
GET       2.200         0.04
GET       2.300         0.05
GET       2.400         0.06
GET       2.500         0.08
GET       2.600         0.10
GET       2.700         0.12
GET       2.800         0.15
GET       2.900         0.18
GET       3.000         0.21
GET       3.100         0.25
GET       3.200         0.30
GET       3.300         0.37
GET       3.400         0.46
GET       3.500         0.58
GET       3.600         0.76
GET       3.700         1.05
GET       3.800         1.49
GET       3.900         2.21
GET       4.000         3.29
GET       4.100         4.78
GET       4.200         6.77
GET       4.300         9.25
GET       4.400        12.17
GET       4.500        15.45
GET       4.600        19.10
GET       4.700        23.11
GET       4.800        27.26
GET       4.900        31.60
GET       5.000        35.91
GET       5.100        40.23
GET       5.200        44.44
GET       5.300        48.48
GET       5.400        52.24
GET       5.500        55.80
GET       5.600        59.19
GET       5.700        62.34
GET       5.800        65.36
GET       5.900        68.18
GET       6.000        70.72
GET       6.100        73.12
GET       6.200        75.26
GET       6.300        77.32
GET       6.400        79.18
GET       6.500        80.89
GET       6.600        82.43
GET       6.700        83.85
GET       6.800        85.19
GET       6.900        86.39
GET       7.000        87.46
GET       7.100        88.46
GET       7.200        89.36
GET       7.300        90.14
GET       7.400        90.85
GET       7.500        91.50
GET       7.600        92.06
GET       7.700        92.60
GET       7.800        93.07
GET       7.900        93.50
GET       8.000        93.90
GET       8.100        94.26
GET       8.200        94.57
GET       8.300        94.84
GET       8.400        95.10
GET       8.500        95.33
GET       8.600        95.53
GET       8.700        95.69
GET       8.800        95.85
GET       8.900        96.00
GET       9.000        96.15
GET       9.100        96.29
GET       9.200        96.41
GET       9.300        96.54
