4         Threads
31        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2562.57          ---          ---      4.65800       245.27 
Gets        25566.44     25529.25        37.19      4.37800      2395.63 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28129.01     25529.25        37.19      4.40300      2640.90 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.800         0.01
SET       2.900         0.02
SET       3.000         0.05
SET       3.100         0.12
SET       3.200         0.33
SET       3.300         0.75
SET       3.400         1.43
SET       3.500         2.68
SET       3.600         4.68
SET       3.700         7.66
SET       3.800        11.89
SET       3.900        17.23
SET       4.000        23.50
SET       4.100        30.42
SET       4.200        37.55
SET       4.300        44.25
SET       4.400        50.68
SET       4.500        56.62
SET       4.600        62.25
SET       4.700        67.32
SET       4.800        71.81
SET       4.900        75.64
SET       5.000        78.54
SET       5.100        80.92
SET       5.200        83.27
SET       5.300        85.20
SET       5.400        87.00
SET       5.500        88.59
SET       5.600        89.99
SET       5.700        91.19
SET       5.800        92.18
SET       5.900        93.08
SET       6.000        93.86
SET       6.100        94.40
SET       6.200        94.93
SET       6.300        95.42
SET       6.400        95.73
SET       6.500        96.08
SET       6.600        96.39
SET       6.700        96.68
SET       6.800        96.96
SET       6.900        97.13
SET       7.000        97.34
SET       7.100        97.49
SET       7.200        97.59
SET       7.300        97.72
SET       7.400        97.82
SET       7.500        97.89
SET       7.600        97.94
SET       7.700        97.98
SET       7.800        98.06
SET       7.900        98.14
SET       8.000        98.19
SET       8.100        98.24
SET       8.200        98.31
SET       8.300        98.39
SET       8.400        98.46
SET       8.500        98.53
SET       8.600        98.61
SET       8.700        98.69
SET       8.800        98.78
SET       8.900        98.85
SET       9.000        98.96
SET       9.100        99.01
SET       9.200        99.06
SET       9.300        99.10
SET       9.400        99.17
SET       9.500        99.25
SET       9.600        99.31
SET       9.700        99.37
SET       9.800        99.41
SET       9.900        99.47
SET      10.000        99.61
SET      11.000        99.78
SET      12.000        99.90
SET      13.000        99.91
SET      14.000        99.96
SET      15.000        99.98
SET      16.000        99.99
SET      17.000       100.00
---
GET       1.400         0.00
GET       1.500         0.01
GET       1.600         0.01
GET       1.700         0.02
GET       1.800         0.04
GET       1.900         0.06
GET       2.000         0.09
GET       2.100         0.14
GET       2.200         0.21
GET       2.300         0.29
GET       2.400         0.40
GET       2.500         0.54
GET       2.600         0.72
GET       2.700         0.98
GET       2.800         1.41
GET       2.900         2.08
GET       3.000         3.13
GET       3.100         4.68
GET       3.200         6.88
GET       3.300         9.86
GET       3.400        13.52
GET       3.500        17.82
GET       3.600        22.62
GET       3.700        27.87
GET       3.800        33.35
GET       3.900        38.98
GET       4.000        44.53
GET       4.100        49.81
GET       4.200        54.76
GET       4.300        59.42
GET       4.400        63.67
GET       4.500        67.40
GET       4.600        70.76
GET       4.700        73.80
GET       4.800        76.55
GET       4.900        79.00
GET       5.000        81.13
GET       5.100        83.15
GET       5.200        85.02
GET       5.300        86.74
GET       5.400        88.32
GET       5.500        89.72
GET       5.600        90.95
GET       5.700        92.06
GET       5.800        93.02
GET       5.900        93.82
GET       6.000        94.49
GET       6.100        95.04
GET       6.200        95.48
GET       6.300        95.87
GET       6.400        96.21
GET       6.500        96.50
GET       6.600        96.74
GET       6.700        96.94
GET       6.800        97.14
GET       6.900        97.32
GET       7.000        97.49
GET       7.100        97.62
GET       7.200        97.75
GET       7.300        97.84
GET       7.400        97.94
GET       7.500        98.01
GET       7.600        98.08
GET       7.700        98.15
GET       7.800        98.23
GET       7.900        98.29
GET       8.000        98.37
GET       8.100        98.43
GET       8.200        98.50
GET       8.300        98.57
GET       8.400        98.64
GET       8.500        98.72
GET       8.600        98.80
GET       8.700        98.89
GET       8.800        98.96
GET       8.900        99.04
GET       9.000        99.09
GET       9.100        99.15
GET       9.200        99.20
GET       9.300        99.25
GET       9.400        99.30
GET       9.500        99.36
GET       9.600        99.39
GET       9.700        99.42
GET       9.800        99.45
GET       9.900        99.47
GET      10.000        99.62
GET      11.000        99.80
GET      12.000        99.88
GET      13.000        99.92
GET      14.000        99.95
GET      15.000        99.96
GET      16.000        99.98
GET      17.000       100.00
GET      18.000       100.00
GET      19.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2379.87          ---          ---      5.03100       227.78 
Gets        23732.57     23695.38        37.19      4.71500      2223.71 
Waits           0.00          ---          ---      0.00000          --- 
Totals      26112.44     23695.38        37.19      4.74400      2451.49 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.000         0.01
SET       3.100         0.04
SET       3.200         0.09
SET       3.300         0.15
SET       3.400         0.32
SET       3.500         0.66
SET       3.600         1.45
SET       3.700         2.73
SET       3.800         4.72
SET       3.900         7.69
SET       4.000        11.55
SET       4.100        16.78
SET       4.200        22.58
SET       4.300        29.06
SET       4.400        35.22
SET       4.500        41.00
SET       4.600        46.58
SET       4.700        51.27
SET       4.800        55.48
SET       4.900        59.31
SET       5.000        63.24
SET       5.100        66.69
SET       5.200        69.74
SET       5.300        72.72
SET       5.400        75.48
SET       5.500        77.96
SET       5.600        79.99
SET       5.700        81.97
SET       5.800        83.61
SET       5.900        85.27
SET       6.000        86.62
SET       6.100        87.88
SET       6.200        88.99
SET       6.300        90.02
SET       6.400        90.94
SET       6.500        91.82
SET       6.600        92.71
SET       6.700        93.34
SET       6.800        93.98
SET       6.900        94.51
SET       7.000        95.03
SET       7.100        95.44
SET       7.200        95.78
SET       7.300        96.13
SET       7.400        96.37
SET       7.500        96.64
SET       7.600        96.89
SET       7.700        97.14
SET       7.800        97.33
SET       7.900        97.46
SET       8.000        97.59
SET       8.100        97.81
SET       8.200        97.95
SET       8.300        98.04
SET       8.400        98.16
SET       8.500        98.26
SET       8.600        98.33
SET       8.700        98.45
SET       8.800        98.55
SET       8.900        98.61
SET       9.000        98.69
SET       9.100        98.78
SET       9.200        98.84
SET       9.300        98.91
SET       9.400        98.97
SET       9.500        99.02
SET       9.600        99.10
SET       9.700        99.16
SET       9.800        99.18
SET       9.900        99.22
SET      10.000        99.48
SET      11.000        99.68
SET      12.000        99.75
SET      13.000        99.79
SET      14.000        99.84
SET      15.000        99.85
SET      16.000        99.87
SET      17.000        99.89
SET      18.000        99.90
SET      19.000        99.94
SET      20.000        99.95
SET      22.000        99.97
SET      23.000        99.97
SET      24.000       100.00
SET      25.000       100.00
---
GET       1.200         0.00
GET       1.300         0.00
GET       1.400         0.00
GET       1.500         0.00
GET       1.600         0.01
GET       1.700         0.01
GET       1.800         0.02
GET       1.900         0.03
GET       2.000         0.06
GET       2.100         0.08
GET       2.200         0.12
GET       2.300         0.17
GET       2.400         0.23
GET       2.500         0.30
GET       2.600         0.39
GET       2.700         0.51
GET       2.800         0.69
GET       2.900         0.99
GET       3.000         1.50
GET       3.100         2.34
GET       3.200         3.62
GET       3.300         5.48
GET       3.400         7.94
GET       3.500        10.95
GET       3.600        14.49
GET       3.700        18.52
GET       3.800        22.87
GET       3.900        27.45
GET       4.000        32.20
GET       4.100        36.96
GET       4.200        41.58
GET       4.300        46.04
GET       4.400        50.29
GET       4.500        54.19
GET       4.600        57.82
GET       4.700        61.16
GET       4.800        64.29
GET       4.900        67.28
GET       5.000        70.05
GET       5.100        72.65
GET       5.200        75.14
GET       5.300        77.42
GET       5.400        79.56
GET       5.500        81.54
GET       5.600        83.35
GET       5.700        85.04
GET       5.800        86.52
GET       5.900        87.90
GET       6.000        89.08
GET       6.100        90.16
GET       6.200        91.15
GET       6.300        92.01
GET       6.400        92.81
GET       6.500        93.51
GET       6.600        94.14
GET       6.700        94.68
GET       6.800        95.16
GET       6.900        95.58
GET       7.000        95.94
GET       7.100        96.25
GET       7.200        96.52
GET       7.300        96.75
GET       7.400        96.97
GET       7.500        97.18
GET       7.600        97.39
GET       7.700        97.56
GET       7.800        97.71
GET       7.900        97.86
GET       8.000        97.99
GET       8.100        98.11
GET       8.200        98.20
GET       8.300        98.30
GET       8.400        98.39
GET       8.500        98.48
GET       8.600        98.56
GET       8.700        98.65
GET       8.800        98.72
GET       8.900        98.77
GET       9.000        98.83
GET       9.100        98.89
GET       9.200        98.95
GET       9.300        99.01
GET       9.400        99.07
GET       9.500        99.13
GET       9.600        99.19
GET       9.700        99.24
GET       9.800        99.29
GET       9.900        99.33
GET      10.000        99.50
GET      11.000        99.68
GET      12.000        99.76
GET      13.000        99.82
GET      14.000        99.85
GET      15.000        99.88
GET      16.000        99.90
GET      17.000        99.92
GET      18.000        99.93
GET      19.000        99.95
GET      20.000        99.96
GET      21.000        99.96
GET      22.000        99.98
GET      23.000        99.99
GET      24.000       100.00
GET      25.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2443.75          ---          ---      4.90500       233.90 
Gets        24375.75     24338.56        37.19      4.59600      2284.00 
Waits           0.00          ---          ---      0.00000          --- 
Totals      26819.50     24338.56        37.19      4.62400      2517.90 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.800         0.00
SET       2.900         0.01
SET       3.000         0.02
SET       3.100         0.07
SET       3.200         0.20
SET       3.300         0.42
SET       3.400         0.81
SET       3.500         1.55
SET       3.600         2.80
SET       3.700         4.73
SET       3.800         7.57
SET       3.900        11.43
SET       4.000        16.12
SET       4.100        21.55
SET       4.200        27.40
SET       4.300        33.44
SET       4.400        39.46
SET       4.500        45.15
SET       4.600        50.64
SET       4.700        55.48
SET       4.800        59.97
SET       4.900        64.02
SET       5.000        67.64
SET       5.100        70.89
SET       5.200        73.81
SET       5.300        76.47
SET       5.400        79.03
SET       5.500        81.34
SET       5.600        83.42
SET       5.700        85.29
SET       5.800        86.82
SET       5.900        88.26
SET       6.000        89.51
SET       6.100        90.56
SET       6.200        91.51
SET       6.300        92.33
SET       6.400        92.99
SET       6.500        93.65
SET       6.600        94.25
SET       6.700        94.79
