4         Threads
45        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2618.58          ---          ---      6.59800       250.64 
Gets        26087.98     26034.00        53.98      6.23200      2443.97 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28706.57     26034.00        53.98      6.26600      2694.62 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.200         0.00
SET       3.600         0.01
SET       3.800         0.02
SET       3.900         0.02
SET       4.000         0.03
SET       4.100         0.03
SET       4.200         0.04
SET       4.300         0.05
SET       4.400         0.08
SET       4.500         0.16
SET       4.600         0.28
SET       4.700         0.47
SET       4.800         0.76
SET       4.900         1.18
SET       5.000         2.01
SET       5.100         3.15
SET       5.200         4.95
SET       5.300         7.57
SET       5.400        11.30
SET       5.500        16.03
SET       5.600        21.58
SET       5.700        27.38
SET       5.800        33.21
SET       5.900        38.90
SET       6.000        44.15
SET       6.100        49.01
SET       6.200        53.48
SET       6.300        57.82
SET       6.400        61.91
SET       6.500        65.32
SET       6.600        68.47
SET       6.700        71.29
SET       6.800        73.87
SET       6.900        76.08
SET       7.000        78.17
SET       7.100        79.98
SET       7.200        81.57
SET       7.300        83.02
SET       7.400        84.26
SET       7.500        85.51
SET       7.600        86.63
SET       7.700        87.59
SET       7.800        88.47
SET       7.900        89.18
SET       8.000        89.87
SET       8.100        90.53
SET       8.200        91.12
SET       8.300        91.70
SET       8.400        92.18
SET       8.500        92.63
SET       8.600        93.03
SET       8.700        93.38
SET       8.800        93.71
SET       8.900        93.97
SET       9.000        94.26
SET       9.100        94.57
SET       9.200        94.78
SET       9.300        94.93
SET       9.400        95.12
SET       9.500        95.25
SET       9.600        95.35
SET       9.700        95.47
SET       9.800        95.56
SET       9.900        95.66
SET      10.000        96.32
SET      11.000        97.88
SET      12.000        98.42
SET      13.000        98.89
SET      14.000        99.21
SET      15.000        99.60
SET      16.000        99.76
SET      17.000        99.83
SET      18.000        99.89
SET      19.000        99.89
SET      20.000        99.91
SET      21.000        99.92
SET      22.000        99.93
SET      24.000       100.00
---
GET       2.300         0.00
GET       2.400         0.01
GET       2.500         0.01
GET       2.600         0.02
GET       2.700         0.03
GET       2.800         0.04
GET       2.900         0.05
GET       3.000         0.07
GET       3.100         0.08
GET       3.200         0.10
GET       3.300         0.13
GET       3.400         0.18
GET       3.500         0.22
GET       3.600         0.28
GET       3.700         0.36
GET       3.800         0.45
GET       3.900         0.61
GET       4.000         0.84
GET       4.100         1.21
GET       4.200         1.82
GET       4.300         2.64
GET       4.400         3.85
GET       4.500         5.43
GET       4.600         7.40
GET       4.700         9.80
GET       4.800        12.57
GET       4.900        15.74
GET       5.000        19.16
GET       5.100        22.92
GET       5.200        26.92
GET       5.300        31.05
GET       5.400        35.26
GET       5.500        39.29
GET       5.600        43.35
GET       5.700        47.25
GET       5.800        50.93
GET       5.900        54.46
GET       6.000        57.65
GET       6.100        60.70
GET       6.200        63.42
GET       6.300        66.06
GET       6.400        68.46
GET       6.500        70.67
GET       6.600        72.77
GET       6.700        74.74
GET       6.800        76.52
GET       6.900        78.21
GET       7.000        79.77
GET       7.100        81.24
GET       7.200        82.65
GET       7.300        83.99
GET       7.400        85.25
GET       7.500        86.39
GET       7.600        87.40
GET       7.700        88.33
GET       7.800        89.15
GET       7.900        89.91
GET       8.000        90.60
GET       8.100        91.25
GET       8.200        91.79
GET       8.300        92.29
GET       8.400        92.75
GET       8.500        93.18
GET       8.600        93.56
GET       8.700        93.88
GET       8.800        94.16
GET       8.900        94.43
GET       9.000        94.66
GET       9.100        94.86
GET       9.200        95.04
GET       9.300        95.23
GET       9.400        95.40
GET       9.500        95.57
GET       9.600        95.74
GET       9.700        95.91
GET       9.800        96.08
GET       9.900        96.23
GET      10.000        96.96
GET      11.000        97.91
GET      12.000        98.52
GET      13.000        98.97
GET      14.000        99.35
GET      15.000        99.61
GET      16.000        99.78
GET      17.000        99.87
GET      18.000        99.91
GET      19.000        99.94
GET      20.000        99.96
GET      21.000        99.96
GET      22.000        99.97
GET      23.000        99.98
GET      24.000       100.00
GET      25.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2534.78          ---          ---      6.80300       242.62 
Gets        25261.58     25207.59        53.99      6.43700      2366.50 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27796.36     25207.59        53.99      6.47100      2609.12 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.900         0.01
SET       4.000         0.02
SET       4.100         0.03
SET       4.200         0.05
SET       4.300         0.06
SET       4.400         0.06
SET       4.500         0.07
SET       4.600         0.10
SET       4.700         0.13
SET       4.800         0.21
SET       4.900         0.29
SET       5.000         0.47
SET       5.100         0.82
SET       5.200         1.62
SET       5.300         2.93
SET       5.400         4.99
SET       5.500         7.83
SET       5.600        11.52
SET       5.700        15.88
SET       5.800        21.03
SET       5.900        26.58
SET       6.000        32.50
SET       6.100        38.68
SET       6.200        45.11
SET       6.300        51.46
SET       6.400        56.88
SET       6.500        61.31
SET       6.600        65.09
SET       6.700        68.20
SET       6.800        71.08
SET       6.900        73.71
SET       7.000        76.17
SET       7.100        78.31
SET       7.200        80.24
SET       7.300        81.89
SET       7.400        83.24
SET       7.500        84.40
SET       7.600        85.47
SET       7.700        86.13
SET       7.800        86.87
SET       7.900        87.60
SET       8.000        88.13
SET       8.100        88.73
SET       8.200        89.21
SET       8.300        89.75
SET       8.400        90.23
SET       8.500        90.68
SET       8.600        91.02
SET       8.700        91.38
SET       8.800        91.71
SET       8.900        91.98
SET       9.000        92.34
SET       9.100        92.60
SET       9.200        92.88
SET       9.300        93.13
SET       9.400        93.27
SET       9.500        93.47
SET       9.600        93.67
SET       9.700        93.87
SET       9.800        93.98
SET       9.900        94.11
SET      10.000        94.73
SET      11.000        96.81
SET      12.000        98.21
SET      13.000        99.05
SET      14.000        99.35
SET      15.000        99.65
SET      16.000        99.80
SET      17.000        99.87
SET      18.000        99.90
SET      19.000        99.93
SET      21.000        99.98
SET      22.000       100.00
---
GET       2.300         0.00
GET       2.400         0.00
GET       2.500         0.01
GET       2.600         0.01
GET       2.700         0.02
GET       2.800         0.02
GET       2.900         0.03
GET       3.000         0.05
GET       3.100         0.06
GET       3.200         0.07
GET       3.300         0.09
GET       3.400         0.10
GET       3.500         0.13
GET       3.600         0.15
GET       3.700         0.18
GET       3.800         0.21
GET       3.900         0.26
GET       4.000         0.34
GET       4.100         0.50
GET       4.200         0.76
GET       4.300         1.17
GET       4.400         1.84
GET       4.500         2.79
GET       4.600         4.11
GET       4.700         5.83
GET       4.800         7.98
GET       4.900        10.56
GET       5.000        13.51
GET       5.100        16.89
GET       5.200        20.57
GET       5.300        24.41
GET       5.400        28.54
GET       5.500        32.65
GET       5.600        36.83
GET       5.700        40.91
GET       5.800        44.88
GET       5.900        48.69
GET       6.000        52.20
