4         Threads
29        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2833.65          ---          ---      4.41200       271.21 
Gets        28279.03     28240.37        38.66      4.11000      2649.89 
Waits           0.00          ---          ---      0.00000          --- 
Totals      31112.68     28240.37        38.66      4.13800      2921.10 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.600         0.00
SET       2.700         0.03
SET       2.800         0.07
SET       2.900         0.14
SET       3.000         0.24
SET       3.100         0.50
SET       3.200         1.13
SET       3.300         2.42
SET       3.400         4.54
SET       3.500         7.82
SET       3.600        12.51
SET       3.700        18.67
SET       3.800        25.76
SET       3.900        33.49
SET       4.000        41.35
SET       4.100        48.79
SET       4.200        55.89
SET       4.300        62.04
SET       4.400        67.52
SET       4.500        72.41
SET       4.600        76.09
SET       4.700        79.18
SET       4.800        81.63
SET       4.900        83.65
SET       5.000        85.40
SET       5.100        86.89
SET       5.200        88.21
SET       5.300        89.37
SET       5.400        90.36
SET       5.500        91.23
SET       5.600        92.08
SET       5.700        92.79
SET       5.800        93.47
SET       5.900        94.08
SET       6.000        94.64
SET       6.100        95.09
SET       6.200        95.46
SET       6.300        95.77
SET       6.400        96.13
SET       6.500        96.36
SET       6.600        96.57
SET       6.700        96.73
SET       6.800        96.91
SET       6.900        97.06
SET       7.000        97.21
SET       7.100        97.36
SET       7.200        97.49
SET       7.300        97.59
SET       7.400        97.68
SET       7.500        97.75
SET       7.600        97.79
SET       7.700        97.88
SET       7.800        97.96
SET       7.900        98.01
SET       8.000        98.05
SET       8.100        98.10
SET       8.200        98.13
SET       8.300        98.25
SET       8.400        98.38
SET       8.500        98.52
SET       8.600        98.63
SET       8.700        98.70
SET       8.800        98.82
SET       8.900        98.92
SET       9.000        99.04
SET       9.100        99.13
SET       9.200        99.19
SET       9.300        99.24
SET       9.400        99.30
SET       9.500        99.34
SET       9.600        99.38
SET       9.700        99.42
SET       9.800        99.49
SET       9.900        99.52
SET      10.000        99.73
SET      11.000        99.84
SET      12.000        99.90
SET      14.000        99.91
SET      15.000        99.98
SET      16.000        99.99
SET      17.000       100.00
---
GET       1.000         0.00
GET       1.100         0.00
GET       1.200         0.00
GET       1.300         0.00
GET       1.500         0.00
GET       1.600         0.01
GET       1.700         0.02
GET       1.800         0.05
GET       1.900         0.08
GET       2.000         0.14
GET       2.100         0.19
GET       2.200         0.27
GET       2.300         0.39
GET       2.400         0.52
GET       2.500         0.74
GET       2.600         1.05
GET       2.700         1.60
GET       2.800         2.58
GET       2.900         4.16
