4         Threads
1         Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets          561.49          ---          ---      1.34700        53.74 
Gets         5612.23      5597.23        15.00      0.56900       525.66 
Waits           0.00          ---          ---      0.00000          --- 
Totals       6173.72      5597.23        15.00      0.64000       579.40 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.650         0.07
SET       0.660         0.16
SET       0.670         0.20
SET       0.680         0.34
SET       0.690         0.57
SET       0.700         0.85
SET       0.710         1.10
SET       0.720         1.51
SET       0.730         1.99
SET       0.740         2.60
SET       0.750         3.28
SET       0.760         3.95
SET       0.770         4.70
SET       0.780         5.63
SET       0.790         6.37
SET       0.800         7.50
SET       0.810         8.55
SET       0.820         9.58
SET       0.830        10.42
SET       0.840        11.61
SET       0.850        12.66
SET       0.860        13.82
SET       0.870        15.22
SET       0.880        16.49
SET       0.890        17.82
SET       0.900        18.93
SET       0.910        19.98
SET       0.920        21.15
SET       0.930        22.49
SET       0.940        23.22
SET       0.950        24.15
SET       0.960        24.91
SET       0.970        25.75
SET       0.980        26.66
SET       0.990        27.55
SET       1.000        30.91
SET       1.100        37.73
SET       1.200        48.34
SET       1.300        60.38
SET       1.400        69.57
SET       1.500        75.57
SET       1.600        79.70
SET       1.700        82.55
SET       1.800        85.31
SET       1.900        87.96
SET       2.000        90.94
SET       2.100        93.27
SET       2.200        94.80
SET       2.300        95.92
SET       2.400        96.76
SET       2.500        97.31
SET       2.600        97.74
SET       2.700        98.17
SET       2.800        98.47
SET       2.900        98.75
SET       3.000        99.02
SET       3.100        99.11
SET       3.200        99.32
SET       3.300        99.43
SET       3.400        99.59
SET       3.500        99.66
SET       3.600        99.75
SET       3.700        99.80
SET       3.800        99.84
SET       4.000        99.91
SET       4.100        99.93
SET       4.300        99.95
SET       4.800        99.96
SET       5.600        99.98
SET      11.000       100.00
---
GET       0.160         0.00
GET       0.170         0.04
GET       0.180         0.15
GET       0.190         0.41
GET       0.200         0.97
GET       0.210         1.91
GET       0.220         3.44
GET       0.230         5.43
GET       0.240         7.78
GET       0.250        10.66
GET       0.260        13.75
GET       0.270        17.01
GET       0.280        20.37
GET       0.290        23.51
GET       0.300        26.71
GET       0.310        29.62
GET       0.320        32.46
GET       0.330        35.16
GET       0.340        37.84
GET       0.350        40.56
GET       0.360        43.14
GET       0.370        45.47
GET       0.380        47.79
GET       0.390        50.07
GET       0.400        52.18
GET       0.410        54.06
GET       0.420        55.96
GET       0.430        57.70
GET       0.440        59.25
GET       0.450        60.82
GET       0.460        62.23
GET       0.470        63.53
GET       0.480        64.73
GET       0.490        65.76
GET       0.500        66.75
GET       0.510        67.64
GET       0.520        68.47
GET       0.530        69.20
GET       0.540        69.90
GET       0.550        70.62
GET       0.560        71.20
GET       0.570        71.74
GET       0.580        72.30
GET       0.590        72.80
GET       0.600        73.25
GET       0.610        73.66
GET       0.620        74.10
GET       0.630        74.48
GET       0.640        74.87
GET       0.650        75.21
GET       0.660        75.55
GET       0.670        75.84
GET       0.680        76.16
GET       0.690        76.44
GET       0.700        76.74
GET       0.710        77.00
GET       0.720        77.26
GET       0.730        77.56
