4         Threads
20        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2284.01          ---          ---      3.41200       218.60 
Gets        22794.93     22762.93        32.00      3.16200      2135.98 
Waits           0.00          ---          ---      0.00000          --- 
Totals      25078.94     22762.93        32.00      3.18500      2354.58 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.00
SET       2.000         0.02
SET       2.100         0.14
SET       2.200         0.48
SET       2.300         1.37
SET       2.400         3.18
SET       2.500         6.09
SET       2.600        10.76
SET       2.700        16.64
SET       2.800        23.46
SET       2.900        31.02
SET       3.000        38.56
SET       3.100        45.53
SET       3.200        52.19
SET       3.300        57.83
SET       3.400        62.69
SET       3.500        67.04
SET       3.600        71.29
SET       3.700        74.82
SET       3.800        77.91
SET       3.900        80.69
SET       4.000        83.18
SET       4.100        85.51
SET       4.200        87.49
SET       4.300        89.24
SET       4.400        90.68
SET       4.500        91.97
SET       4.600        92.98
SET       4.700        93.82
SET       4.800        94.55
SET       4.900        95.24
SET       5.000        95.79
SET       5.100        96.28
SET       5.200        96.66
SET       5.300        97.00
SET       5.400        97.28
SET       5.500        97.55
SET       5.600        97.80
SET       5.700        98.02
SET       5.800        98.22
SET       5.900        98.41
SET       6.000        98.58
SET       6.100        98.79
SET       6.200        98.95
SET       6.300        99.09
SET       6.400        99.19
SET       6.500        99.25
SET       6.600        99.32
SET       6.700        99.40
SET       6.800        99.47
SET       6.900        99.53
SET       7.000        99.58
SET       7.100        99.64
SET       7.200        99.67
SET       7.300        99.69
SET       7.400        99.73
SET       7.500        99.77
SET       7.600        99.82
SET       7.700        99.86
SET       7.800        99.89
SET       7.900        99.93
SET       8.000        99.96
SET       8.100        99.96
SET       8.300        99.96
SET       9.300        99.97
SET       9.400        99.97
SET      14.000        99.99
SET      15.000       100.00
---
GET       0.870         0.00
GET       0.880         0.00
GET       0.940         0.00
GET       0.950         0.00
GET       0.970         0.00
GET       0.980         0.00
GET       1.000         0.00
GET       1.100         0.01
GET       1.200         0.02
GET       1.300         0.05
GET       1.400         0.11
GET       1.500         0.20
GET       1.600         0.36
GET       1.700         0.60
GET       1.800         0.95
GET       1.900         1.52
GET       2.000         2.53
GET       2.100         4.25
GET       2.200         6.90
GET       2.300        10.75
GET       2.400        15.50
GET       2.500        21.18
GET       2.600        27.41
GET       2.700        33.88
GET       2.800        40.42
GET       2.900        46.60
GET       3.000        52.45
GET       3.100        57.83
GET       3.200        62.72
GET       3.300        67.24
GET       3.400        71.31
GET       3.500        75.07
GET       3.600        78.38
GET       3.700        81.33
GET       3.800        83.89
GET       3.900        86.14
GET       4.000        88.14
GET       4.100        89.81
GET       4.200        91.26
GET       4.300        92.45
GET       4.400        93.47
GET       4.500        94.28
GET       4.600        95.04
GET       4.700        95.68
GET       4.800        96.23
GET       4.900        96.70
GET       5.000        97.08
GET       5.100        97.42
GET       5.200        97.70
GET       5.300        97.96
GET       5.400        98.19
GET       5.500        98.39
GET       5.600        98.57
GET       5.700        98.75
GET       5.800        98.91
GET       5.900        99.05
GET       6.000        99.20
GET       6.100        99.32
GET       6.200        99.42
GET       6.300        99.51
GET       6.400        99.57
GET       6.500        99.62
GET       6.600        99.67
GET       6.700        99.71
GET       6.800        99.75
GET       6.900        99.78
GET       7.000        99.81
GET       7.100        99.83
GET       7.200        99.85
GET       7.300        99.86
GET       7.400        99.88
GET       7.500        99.90
GET       7.600        99.91
GET       7.700        99.92
GET       7.800        99.93
GET       7.900        99.93
GET       8.000        99.94
GET       8.100        99.94
GET       8.200        99.95
GET       8.300        99.95
GET       8.400        99.95
GET       8.500        99.95
GET       8.600        99.95
GET       8.800        99.96
GET       8.900        99.96
GET       9.000        99.96
GET       9.100        99.96
GET       9.200        99.96
GET       9.300        99.96
GET       9.400        99.97
GET       9.500        99.97
GET      13.000        99.97
GET      14.000        99.99
GET      15.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2052.19          ---          ---      3.43800       196.42 
Gets        20484.87     20455.78        29.08      3.20000      1919.50 
Waits           0.00          ---          ---      0.00000          --- 
Totals      22537.06     20455.78        29.08      3.22200      2115.92 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.05
SET       2.100         0.16
SET       2.200         0.60
SET       2.300         1.46
SET       2.400         3.29
SET       2.500         6.20
SET       2.600        10.79
SET       2.700        16.51
SET       2.800        23.02
SET       2.900        30.06
SET       3.000        37.05
SET       3.100        44.01
SET       3.200        50.42
SET       3.300        55.92
SET       3.400        60.77
SET       3.500        65.37
SET       3.600        69.43
SET       3.700        73.43
SET       3.800        76.94
SET       3.900        79.83
SET       4.000        82.26
SET       4.100        84.32
SET       4.200        86.47
SET       4.300        88.17
SET       4.400        89.77
SET       4.500        91.18
SET       4.600        92.36
SET       4.700        93.29
SET       4.800        94.14
SET       4.900        94.88
SET       5.000        95.54
SET       5.100        95.98
SET       5.200        96.48
SET       5.300        96.93
SET       5.400        97.32
SET       5.500        97.63
SET       5.600        97.90
SET       5.700        98.15
SET       5.800        98.37
SET       5.900        98.57
SET       6.000        98.73
SET       6.100        98.88
SET       6.200        99.02
SET       6.300        99.15
SET       6.400        99.22
SET       6.500        99.32
SET       6.600        99.43
SET       6.700        99.50
SET       6.800        99.55
SET       6.900        99.61
SET       7.000        99.65
SET       7.100        99.70
SET       7.200        99.74
SET       7.300        99.77
SET       7.400        99.78
SET       7.500        99.79
SET       7.600        99.80
SET       7.700        99.80
SET       7.800        99.82
SET       7.900        99.83
SET       8.000        99.87
SET       8.100        99.88
SET       8.200        99.88
SET       8.300        99.89
SET       8.400        99.90
SET       8.700        99.92
SET       8.800        99.92
SET       8.900        99.93
SET       9.000        99.93
SET       9.800        99.94
SET      14.000        99.99
SET      15.000       100.00
SET      16.000       100.00
---
GET       0.780         0.00
GET       0.850         0.00
GET       0.860         0.00
GET       0.880         0.00
GET       0.890         0.00
GET       0.930         0.00
GET       0.940         0.01
GET       0.950         0.01
GET       1.000         0.01
GET       1.100         0.01
GET       1.200         0.02
GET       1.300         0.03
GET       1.400         0.07
GET       1.500         0.15
GET       1.600         0.29
GET       1.700         0.50
GET       1.800         0.84
GET       1.900         1.39
GET       2.000         2.38
GET       2.100         4.03
GET       2.200         6.58
GET       2.300        10.21
GET       2.400        14.86
GET       2.500        20.36
GET       2.600        26.48
GET       2.700        32.92
GET       2.800        39.26
GET       2.900        45.21
GET       3.000        50.97
GET       3.100        56.23
GET       3.200        61.05
GET       3.300        65.55
GET       3.400        69.60
GET       3.500        73.34
GET       3.600        76.68
GET       3.700        79.64
GET       3.800        82.23
GET       3.900        84.54
GET       4.000        86.63
GET       4.100        88.41
GET       4.200        89.98
GET       4.300        91.31
GET       4.400        92.48
GET       4.500        93.46
GET       4.600        94.30
GET       4.700        95.07
GET       4.800        95.72
GET       4.900        96.25
GET       5.000        96.71
GET       5.100        97.12
GET       5.200        97.48
GET       5.300        97.78
GET       5.400        98.05
GET       5.500        98.28
GET       5.600        98.49
GET       5.700        98.70
GET       5.800        98.88
GET       5.900        99.04
GET       6.000        99.16
GET       6.100        99.27
GET       6.200        99.37
GET       6.300        99.45
GET       6.400        99.50
GET       6.500        99.57
GET       6.600        99.62
GET       6.700        99.67
GET       6.800        99.71
GET       6.900        99.74
GET       7.000        99.77
GET       7.100        99.80
GET       7.200        99.82
GET       7.300        99.83
GET       7.400        99.85
GET       7.500        99.86
GET       7.600        99.88
GET       7.700        99.89
GET       7.800        99.90
GET       7.900        99.91
GET       8.000        99.92
GET       8.100        99.92
GET       8.200        99.92
GET       8.300        99.92
GET       8.400        99.93
GET       8.500        99.93
GET       8.600        99.93
GET       8.700        99.93
GET       9.500        99.93
GET       9.800        99.93
GET       9.900        99.93
GET      10.000        99.94
GET      13.000        99.95
GET      14.000        99.97
GET      15.000        99.98
GET      16.000       100.00
GET      17.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2204.30          ---          ---      3.42500       210.97 
Gets        22002.57     21971.54        31.02      3.17867      2061.73 
Waits           0.00          ---          ---      0.00000          --- 
Totals      24206.87     21971.54        31.02      3.20133      2272.70 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.00
SET       1.800         0.01
SET       1.900         0.02
SET       2.000         0.06
SET       2.100         0.16
SET       2.200         0.51
SET       2.300         1.36
SET       2.400         3.11
SET       2.500         6.00
SET       2.600        10.57
SET       2.700        16.40
SET       2.800        23.24
SET       2.900        30.48
SET       3.000        37.81
SET       3.100        44.91
SET       3.200        51.30
SET       3.300        56.84
SET       3.400        61.81
SET       3.500        66.33
SET       3.600        70.37
SET       3.700        74.06
SET       3.800        77.44
SET       3.900        80.35
SET       4.000        82.86
SET       4.100        85.13
SET       4.200        87.20
SET       4.300        88.88
SET       4.400        90.37
SET       4.500        91.66
SET       4.600        92.75
SET       4.700        93.63
SET       4.800        94.42
SET       4.900        95.10
SET       5.000        95.70
SET       5.100        96.17
SET       5.200        96.59
SET       5.300        96.97
SET       5.400        97.27
SET       5.500        97.57
SET       5.600        97.86
SET       5.700        98.10
SET       5.800        98.31
SET       5.900        98.50
SET       6.000        98.66
SET       6.100        98.83
SET       6.200        98.98
SET       6.300        99.11
