4         Threads
36        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2634.33          ---          ---      5.28400       252.14 
Gets        26279.13     26235.94        43.19      4.94500      2462.25 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28913.46     26235.94        43.19      4.97600      2714.39 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.000         0.00
SET       3.100         0.02
SET       3.200         0.02
SET       3.300         0.03
SET       3.500         0.05
SET       3.600         0.08
SET       3.700         0.16
SET       3.800         0.30
SET       3.900         0.57
SET       4.000         1.23
SET       4.100         2.58
SET       4.200         4.71
SET       4.300         8.17
SET       4.400        12.99
SET       4.500        19.19
SET       4.600        26.23
SET       4.700        33.42
SET       4.800        41.03
SET       4.900        48.41
SET       5.000        55.16
SET       5.100        61.05
SET       5.200        65.95
SET       5.300        70.26
SET       5.400        74.19
SET       5.500        77.55
SET       5.600        80.24
SET       5.700        82.41
SET       5.800        84.23
SET       5.900        85.77
SET       6.000        87.00
SET       6.100        88.18
SET       6.200        89.15
SET       6.300        89.99
SET       6.400        90.75
SET       6.500        91.39
SET       6.600        91.92
SET       6.700        92.44
SET       6.800        92.92
SET       6.900        93.34
SET       7.000        93.79
SET       7.100        94.13
SET       7.200        94.55
SET       7.300        94.82
SET       7.400        95.07
SET       7.500        95.30
SET       7.600        95.58
SET       7.700        95.77
SET       7.800        95.95
SET       7.900        96.15
SET       8.000        96.31
SET       8.100        96.44
SET       8.200        96.53
SET       8.300        96.59
SET       8.400        96.66
SET       8.500        96.77
SET       8.600        96.86
SET       8.700        96.94
SET       8.800        96.99
SET       8.900        97.05
SET       9.000        97.13
SET       9.100        97.24
SET       9.200        97.38
SET       9.300        97.56
SET       9.400        97.74
SET       9.500        97.89
SET       9.600        98.04
SET       9.700        98.17
SET       9.800        98.29
SET       9.900        98.38
SET      10.000        98.95
SET      11.000        99.40
SET      12.000        99.77
SET      13.000        99.89
SET      14.000        99.90
SET      16.000        99.92
SET      17.000        99.97
SET      18.000       100.00
---
GET       1.600         0.00
GET       1.800         0.00
GET       1.900         0.01
GET       2.000         0.01
GET       2.100         0.03
GET       2.200         0.04
GET       2.300         0.07
GET       2.400         0.11
GET       2.500         0.15
GET       2.600         0.20
GET       2.700         0.25
GET       2.800         0.31
GET       2.900         0.39
GET       3.000         0.49
GET       3.100         0.64
GET       3.200         0.89
GET       3.300         1.35
GET       3.400         2.13
GET       3.500         3.37
GET       3.600         5.21
GET       3.700         7.73
GET       3.800        10.95
GET       3.900        14.80
GET       4.000        19.22
GET       4.100        24.00
GET       4.200        29.00
GET       4.300        34.14
GET       4.400        39.43
GET       4.500        44.55
GET       4.600        49.54
GET       4.700        54.30
GET       4.800        58.73
GET       4.900        62.78
GET       5.000        66.43
GET       5.100        69.77
GET       5.200        72.75
GET       5.300        75.43
GET       5.400        77.85
GET       5.500        79.91
GET       5.600        81.79
GET       5.700        83.45
GET       5.800        84.92
GET       5.900        86.22
GET       6.000        87.40
GET       6.100        88.52
GET       6.200        89.55
GET       6.300        90.48
GET       6.400        91.31
GET       6.500        92.10
GET       6.600        92.77
GET       6.700        93.36
GET       6.800        93.87
GET       6.900        94.30
GET       7.000        94.71
GET       7.100        95.06
GET       7.200        95.37
GET       7.300        95.65
GET       7.400        95.89
GET       7.500        96.09
GET       7.600        96.27
GET       7.700        96.42
GET       7.800        96.55
GET       7.900        96.67
GET       8.000        96.78
GET       8.100        96.88
GET       8.200        96.97
GET       8.300        97.07
GET       8.400        97.16
GET       8.500        97.27
GET       8.600        97.36
GET       8.700        97.47
GET       8.800        97.58
GET       8.900        97.70
GET       9.000        97.83
GET       9.100        97.95
GET       9.200        98.08
GET       9.300        98.21
GET       9.400        98.32
GET       9.500        98.43
GET       9.600        98.52
GET       9.700        98.61
GET       9.800        98.69
GET       9.900        98.76
GET      10.000        99.13
GET      11.000        99.59
GET      12.000        99.81
GET      13.000        99.91
GET      14.000        99.93
GET      15.000        99.97
GET      16.000        99.99
GET      17.000       100.00
GET      18.000       100.00
GET      19.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2608.63          ---          ---      5.32900       249.68 
Gets        26012.55     25969.36        43.19      4.99600      2437.26 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28621.19     25969.36        43.19      5.02700      2686.94 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.700         0.00
SET       3.200         0.01
SET       3.300         0.02
SET       3.400         0.03
SET       3.600         0.05
SET       3.700         0.09
SET       3.800         0.17
SET       3.900         0.45
SET       4.000         1.11
SET       4.100         2.30
SET       4.200         4.22
SET       4.300         7.05
SET       4.400        11.10
SET       4.500        16.47
SET       4.600        22.97
SET       4.700        29.95
SET       4.800        37.43
SET       4.900        45.44
SET       5.000        52.99
SET       5.100        59.54
SET       5.200        65.08
SET       5.300        70.10
SET       5.400        74.18
SET       5.500        77.36
SET       5.600        80.14
SET       5.700        82.32
SET       5.800        84.06
SET       5.900        85.55
SET       6.000        86.87
SET       6.100        88.05
SET       6.200        89.01
SET       6.300        89.88
SET       6.400        90.59
SET       6.500        91.22
SET       6.600        91.77
SET       6.700        92.22
SET       6.800        92.56
SET       6.900        92.92
SET       7.000        93.27
SET       7.100        93.62
SET       7.200        93.92
SET       7.300        94.20
SET       7.400        94.45
SET       7.500        94.72
SET       7.600        94.91
SET       7.700        95.04
SET       7.800        95.21
SET       7.900        95.36
SET       8.000        95.49
SET       8.100        95.62
SET       8.200        95.73
SET       8.300        95.86
SET       8.400        95.98
SET       8.500        96.05
SET       8.600        96.12
SET       8.700        96.19
SET       8.800        96.24
SET       8.900        96.33
SET       9.000        96.44
SET       9.100        96.57
SET       9.200        96.73
SET       9.300        96.94
SET       9.400        97.24
SET       9.500        97.54
SET       9.600        97.79
SET       9.700        98.05
SET       9.800        98.29
SET       9.900        98.48
SET      10.000        98.96
SET      11.000        99.46
SET      12.000        99.77
SET      13.000        99.83
SET      14.000        99.88
SET      15.000        99.89
SET      16.000        99.94
SET      17.000        99.98
SET      18.000       100.00
---
GET       1.500         0.00
GET       1.700         0.00
GET       1.800         0.00
GET       1.900         0.00
GET       2.000         0.00
GET       2.100         0.01
GET       2.200         0.03
GET       2.300         0.06
GET       2.400         0.08
GET       2.500         0.11
GET       2.600         0.14
GET       2.700         0.19
GET       2.800         0.24
GET       2.900         0.30
GET       3.000         0.39
GET       3.100         0.52
GET       3.200         0.75
GET       3.300         1.14
GET       3.400         1.77
GET       3.500         2.80
GET       3.600         4.33
GET       3.700         6.45
GET       3.800         9.25
GET       3.900        12.73
GET       4.000        16.87
GET       4.100        21.42
GET       4.200        26.42
GET       4.300        31.58
GET       4.400        36.91
GET       4.500        42.09
GET       4.600        47.14
GET       4.700        51.99
GET       4.800        56.50
GET       4.900        60.73
GET       5.000        64.49
GET       5.100        67.93
GET       5.200        70.99
GET       5.300        73.77
GET       5.400        76.21
GET       5.500        78.42
GET       5.600        80.37
GET       5.700        82.16
GET       5.800        83.81
GET       5.900        85.33
GET       6.000        86.69
GET       6.100        87.95
GET       6.200        89.09
GET       6.300        90.12
GET       6.400        91.00
GET       6.500        91.83
GET       6.600        92.56
GET       6.700        93.20
GET       6.800        93.75
GET       6.900        94.22
GET       7.000        94.62
GET       7.100        94.94
GET       7.200        95.22
GET       7.300        95.46
GET       7.400        95.67
GET       7.500        95.84
GET       7.600        95.99
GET       7.700        96.14
GET       7.800        96.27
GET       7.900        96.38
GET       8.000        96.49
GET       8.100        96.58
GET       8.200        96.68
GET       8.300        96.78
GET       8.400        96.88
GET       8.500        97.00
GET       8.600        97.13
GET       8.700        97.26
GET       8.800        97.41
GET       8.900        97.55
GET       9.000        97.71
GET       9.100        97.87
GET       9.200        98.02
GET       9.300        98.17
GET       9.400        98.33
GET       9.500        98.47
GET       9.600        98.60
GET       9.700        98.71
GET       9.800        98.80
GET       9.900        98.89
GET      10.000        99.29
GET      11.000        99.71
GET      12.000        99.86
GET      13.000        99.90
GET      14.000        99.94
GET      15.000        99.97
GET      16.000        99.98
GET      17.000        99.99
GET      18.000       100.00
GET      20.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2622.26          ---          ---      5.29667       250.99 
Gets        26151.71     26108.52        43.19      4.97000      2450.30 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28773.96     26108.52        43.19      5.00000      2701.29 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.700         0.00
SET       2.900         0.00
SET       3.000         0.01
SET       3.100         0.01
SET       3.200         0.02
SET       3.300         0.02
SET       3.400         0.03
SET       3.500         0.04
SET       3.600         0.06
SET       3.700         0.11
SET       3.800         0.21
SET       3.900         0.48
SET       4.000         1.11
SET       4.100         2.36
SET       4.200         4.37
SET       4.300         7.42
SET       4.400        11.68
SET       4.500        17.28
SET       4.600        24.09
