4         Threads
16        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1972.01          ---          ---      3.15800       188.74 
Gets        19684.15     19652.16        32.00      2.92900      1844.35 
Waits           0.00          ---          ---      0.00000          --- 
Totals      21656.17     19652.16        32.00      2.95000      2033.09 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.01
SET       1.700         0.02
SET       1.800         0.12
SET       1.900         0.61
SET       2.000         1.56
SET       2.100         3.45
SET       2.200         6.61
SET       2.300        11.31
SET       2.400        16.82
SET       2.500        23.08
SET       2.600        29.81
SET       2.700        35.85
SET       2.800        41.92
SET       2.900        47.67
SET       3.000        52.91
SET       3.100        57.41
SET       3.200        61.60
SET       3.300        65.90
SET       3.400        69.88
SET       3.500        73.61
SET       3.600        77.35
SET       3.700        80.63
SET       3.800        83.80
SET       3.900        86.26
SET       4.000        88.40
SET       4.100        90.19
SET       4.200        91.68
SET       4.300        93.02
SET       4.400        94.05
SET       4.500        94.96
SET       4.600        95.63
SET       4.700        96.20
SET       4.800        96.74
SET       4.900        97.10
SET       5.000        97.42
SET       5.100        97.77
SET       5.200        98.09
SET       5.300        98.35
SET       5.400        98.54
SET       5.500        98.72
SET       5.600        98.86
SET       5.700        98.98
SET       5.800        99.07
SET       5.900        99.17
SET       6.000        99.26
SET       6.100        99.34
SET       6.200        99.40
SET       6.300        99.46
SET       6.400        99.52
SET       6.500        99.55
SET       6.600        99.59
SET       6.700        99.63
SET       6.800        99.66
SET       6.900        99.69
SET       7.000        99.73
SET       7.100        99.76
SET       7.200        99.78
SET       7.300        99.79
SET       7.400        99.81
SET       7.500        99.83
SET       7.600        99.84
SET       7.700        99.84
SET       7.800        99.85
SET       7.900        99.86
SET       8.000        99.90
SET       8.200        99.91
SET       8.300        99.91
SET       9.400        99.92
SET       9.500        99.92
SET       9.800        99.93
SET      10.000        99.94
SET      11.000        99.96
SET      13.000        99.98
SET      14.000       100.00
---
GET       0.700         0.00
GET       0.740         0.00
GET       0.750         0.00
GET       0.760         0.00
GET       0.780         0.00
GET       0.810         0.00
GET       0.820         0.01
GET       0.830         0.01
GET       0.850         0.01
GET       0.860         0.01
GET       0.870         0.01
GET       0.880         0.01
GET       0.910         0.01
GET       0.920         0.01
GET       0.940         0.01
GET       0.950         0.01
GET       0.960         0.02
GET       0.970         0.02
GET       0.980         0.02
GET       0.990         0.02
GET       1.000         0.03
GET       1.100         0.06
GET       1.200         0.12
GET       1.300         0.24
GET       1.400         0.44
GET       1.500         0.79
GET       1.600         1.30
GET       1.700         2.21
GET       1.800         3.71
GET       1.900         6.11
GET       2.000         9.51
GET       2.100        13.95
GET       2.200        19.20
GET       2.300        25.04
GET       2.400        30.90
GET       2.500        36.82
GET       2.600        42.45
GET       2.700        47.85
GET       2.800        53.14
GET       2.900        57.91
GET       3.000        62.52
GET       3.100        66.87
GET       3.200        70.91
GET       3.300        74.72
GET       3.400        78.11
GET       3.500        81.20
GET       3.600        83.97
GET       3.700        86.33
GET       3.800        88.42
GET       3.900        90.14
GET       4.000        91.60
GET       4.100        92.81
GET       4.200        93.84
GET       4.300        94.69
GET       4.400        95.40
GET       4.500        96.00
GET       4.600        96.53
GET       4.700        97.00
GET       4.800        97.40
GET       4.900        97.74
GET       5.000        98.01
GET       5.100        98.24
GET       5.200        98.47
GET       5.300        98.65
GET       5.400        98.81
GET       5.500        98.93
GET       5.600        99.06
GET       5.700        99.16
GET       5.800        99.27
GET       5.900        99.37
GET       6.000        99.44
GET       6.100        99.51
GET       6.200        99.56
GET       6.300        99.62
GET       6.400        99.67
GET       6.500        99.71
GET       6.600        99.75
GET       6.700        99.78
GET       6.800        99.80
GET       6.900        99.82
GET       7.000        99.83
GET       7.100        99.85
GET       7.200        99.86
GET       7.300        99.88
GET       7.400        99.90
GET       7.500        99.91
GET       7.600        99.92
GET       7.700        99.92
GET       7.800        99.92
GET       7.900        99.93
GET       8.000        99.93
GET       8.100        99.94
GET       8.200        99.94
GET       8.300        99.95
GET       8.400        99.95
GET       8.700        99.95
GET       8.800        99.95
GET       8.900        99.95
GET       9.000        99.95
GET       9.100        99.95
GET       9.300        99.95
GET       9.500        99.95
GET       9.600        99.96
GET       9.700        99.96
GET       9.900        99.96
GET      10.000        99.97
GET      11.000        99.98
GET      12.000        99.98
GET      13.000        99.99
GET      14.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1802.27          ---          ---      3.16400       172.49 
Gets        17992.74     17963.66        29.09      2.91100      1685.87 
Waits           0.00          ---          ---      0.00000          --- 
Totals      19795.02     17963.66        29.09      2.93400      1858.37 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.02
SET       1.700         0.05
SET       1.800         0.15
SET       1.900         0.63
SET       2.000         1.59
SET       2.100         3.52
SET       2.200         6.71
SET       2.300        11.34
SET       2.400        16.73
SET       2.500        22.67
SET       2.600        29.06
SET       2.700        35.26
SET       2.800        41.38
SET       2.900        46.90
SET       3.000        52.23
SET       3.100        56.94
SET       3.200        61.57
SET       3.300        65.93
SET       3.400        70.38
SET       3.500        74.43
SET       3.600        77.66
SET       3.700        80.82
SET       3.800        83.70
SET       3.900        86.28
SET       4.000        88.57
SET       4.100        90.27
SET       4.200        91.79
SET       4.300        93.08
SET       4.400        93.98
SET       4.500        94.64
SET       4.600        95.34
SET       4.700        95.94
SET       4.800        96.42
SET       4.900        96.82
SET       5.000        97.10
SET       5.100        97.43
SET       5.200        97.70
SET       5.300        97.98
SET       5.400        98.24
SET       5.500        98.51
SET       5.600        98.70
SET       5.700        98.82
SET       5.800        98.95
SET       5.900        99.05
SET       6.000        99.19
SET       6.100        99.30
SET       6.200        99.40
SET       6.300        99.45
SET       6.400        99.53
SET       6.500        99.62
SET       6.600        99.68
SET       6.700        99.74
SET       6.800        99.79
SET       6.900        99.82
SET       7.000        99.84
SET       7.100        99.85
SET       7.200        99.88
SET       7.300        99.90
SET       7.400        99.92
SET       7.500        99.92
SET       8.100        99.93
SET      13.000        99.94
SET      14.000        99.98
SET      15.000       100.00
---
GET       0.650         0.00
GET       0.700         0.00
GET       0.720         0.00
GET       0.750         0.00
GET       0.760         0.00
GET       0.770         0.00
GET       0.780         0.00
GET       0.800         0.01
GET       0.810         0.01
GET       0.820         0.01
GET       0.840         0.01
GET       0.850         0.01
GET       0.860         0.01
GET       0.870         0.01
GET       0.880         0.01
GET       0.890         0.02
GET       0.900         0.02
GET       0.930         0.02
GET       0.940         0.02
GET       0.950         0.02
GET       0.960         0.02
GET       0.970         0.02
GET       0.980         0.02
GET       0.990         0.02
GET       1.000         0.03
GET       1.100         0.05
GET       1.200         0.11
GET       1.300         0.22
GET       1.400         0.43
GET       1.500         0.84
GET       1.600         1.44
GET       1.700         2.42
GET       1.800         4.00
GET       1.900         6.51
GET       2.000         9.95
GET       2.100        14.51
GET       2.200        19.87
GET       2.300        25.72
GET       2.400        31.69
GET       2.500        37.66
GET       2.600        43.37
GET       2.700        48.85
GET       2.800        54.18
GET       2.900        58.99
GET       3.000        63.61
GET       3.100        67.92
GET       3.200        71.87
GET       3.300        75.53
GET       3.400        78.94
GET       3.500        81.95
GET       3.600        84.51
GET       3.700        86.80
GET       3.800        88.85
GET       3.900        90.63
GET       4.000        92.07
GET       4.100        93.26
GET       4.200        94.24
GET       4.300        95.02
GET       4.400        95.70
GET       4.500        96.24
GET       4.600        96.69
GET       4.700        97.08
GET       4.800        97.42
GET       4.900        97.72
GET       5.000        97.99
GET       5.100        98.21
GET       5.200        98.40
GET       5.300        98.59
GET       5.400        98.79
GET       5.500        98.96
GET       5.600        99.09
GET       5.700        99.22
GET       5.800        99.32
