4         Threads
19        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2216.69          ---          ---      3.34100       212.16 
Gets        22128.71     22098.31        30.39      3.09400      2073.57 
Waits           0.00          ---          ---      0.00000          --- 
Totals      24345.40     22098.31        30.39      3.11700      2285.73 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.03
SET       2.100         0.18
SET       2.200         0.77
SET       2.300         2.11
SET       2.400         4.43
SET       2.500         8.36
SET       2.600        13.76
SET       2.700        20.31
SET       2.800        28.04
SET       2.900        35.76
SET       3.000        43.37
SET       3.100        50.23
SET       3.200        55.94
SET       3.300        61.03
SET       3.400        65.70
SET       3.500        70.12
SET       3.600        73.92
SET       3.700        77.12
SET       3.800        80.11
SET       3.900        82.62
SET       4.000        84.87
SET       4.100        86.82
SET       4.200        88.68
SET       4.300        90.34
SET       4.400        91.75
SET       4.500        92.95
SET       4.600        93.95
SET       4.700        94.72
SET       4.800        95.41
SET       4.900        96.04
SET       5.000        96.61
SET       5.100        97.05
SET       5.200        97.40
SET       5.300        97.68
SET       5.400        97.94
SET       5.500        98.16
SET       5.600        98.36
SET       5.700        98.58
SET       5.800        98.78
SET       5.900        98.91
SET       6.000        99.01
SET       6.100        99.09
SET       6.200        99.20
SET       6.300        99.26
SET       6.400        99.36
SET       6.500        99.44
SET       6.600        99.57
SET       6.700        99.70
SET       6.800        99.78
SET       6.900        99.83
SET       7.000        99.85
SET       7.100        99.87
SET       7.200        99.88
SET       7.300        99.89
SET       7.400        99.89
SET       7.500        99.90
SET       7.700        99.91
SET       7.800        99.91
SET       8.000        99.92
SET       8.100        99.93
SET       8.200        99.94
SET       8.300        99.94
SET       8.400        99.95
SET       9.300        99.95
SET      11.000        99.96
SET      14.000        99.97
SET      15.000        99.98
SET      17.000        99.98
SET      19.000        99.99
SET      22.000       100.00
---
GET       0.710         0.00
GET       0.790         0.00
GET       0.850         0.00
GET       0.860         0.00
GET       0.930         0.00
GET       0.950         0.00
GET       0.960         0.00
GET       1.000         0.01
GET       1.100         0.01
GET       1.200         0.03
GET       1.300         0.07
GET       1.400         0.14
GET       1.500         0.27
GET       1.600         0.48
GET       1.700         0.76
GET       1.800         1.25
GET       1.900         2.06
GET       2.000         3.47
GET       2.100         5.75
GET       2.200         9.10
GET       2.300        13.59
GET       2.400        18.97
GET       2.500        25.13
GET       2.600        31.62
GET       2.700        38.14
GET       2.800        44.59
GET       2.900        50.61
GET       3.000        56.15
GET       3.100        61.22
GET       3.200        65.82
GET       3.300        70.05
GET       3.400        73.83
GET       3.500        77.28
GET       3.600        80.32
GET       3.700        83.03
GET       3.800        85.48
GET       3.900        87.62
GET       4.000        89.44
GET       4.100        90.97
GET       4.200        92.24
GET       4.300        93.32
GET       4.400        94.28
GET       4.500        95.05
GET       4.600        95.73
GET       4.700        96.31
GET       4.800        96.83
GET       4.900        97.28
GET       5.000        97.64
GET       5.100        97.97
GET       5.200        98.24
GET       5.300        98.44
GET       5.400        98.62
GET       5.500        98.78
GET       5.600        98.93
GET       5.700        99.06
GET       5.800        99.17
GET       5.900        99.27
GET       6.000        99.37
GET       6.100        99.44
GET       6.200        99.51
GET       6.300        99.59
GET       6.400        99.64
GET       6.500        99.69
GET       6.600        99.74
GET       6.700        99.78
GET       6.800        99.81
GET       6.900        99.84
GET       7.000        99.85
GET       7.100        99.86
GET       7.200        99.87
GET       7.300        99.88
GET       7.400        99.89
GET       7.500        99.90
GET       7.600        99.90
GET       7.700        99.91
GET       7.800        99.91
GET       7.900        99.92
GET       8.000        99.92
GET       8.100        99.93
GET       8.200        99.93
GET       8.300        99.93
GET       8.400        99.93
GET       8.800        99.93
GET       8.900        99.93
GET       9.000        99.93
GET       9.100        99.93
GET       9.200        99.93
GET       9.400        99.94
GET       9.500        99.94
GET      10.000        99.94
GET      11.000        99.95
GET      12.000        99.95
GET      13.000        99.95
GET      14.000        99.96
GET      15.000        99.97
GET      17.000        99.98
GET      18.000        99.98
GET      19.000        99.99
GET      20.000        99.99
GET      21.000       100.00
GET      22.000       100.00
---


