4         Threads
37        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2647.13          ---          ---      5.35700       253.37 
Gets        26399.00     26354.61        44.39      5.06400      2473.45 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29046.13     26354.61        44.39      5.09000      2726.81 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.700         0.01
SET       3.000         0.02
SET       3.200         0.03
SET       3.300         0.04
SET       3.400         0.06
SET       3.500         0.09
SET       3.600         0.15
SET       3.700         0.21
SET       3.800         0.27
SET       3.900         0.47
SET       4.000         0.86
SET       4.100         1.55
SET       4.200         3.00
SET       4.300         5.08
SET       4.400         8.31
SET       4.500        12.99
SET       4.600        19.12
SET       4.700        25.99
SET       4.800        33.96
SET       4.900        42.12
SET       5.000        49.44
SET       5.100        56.24
SET       5.200        62.21
SET       5.300        67.17
SET       5.400        71.38
SET       5.500        74.97
SET       5.600        77.84
SET       5.700        80.10
SET       5.800        82.21
SET       5.900        83.98
SET       6.000        85.42
SET       6.100        86.76
SET       6.200        87.93
SET       6.300        88.90
SET       6.400        89.82
SET       6.500        90.65
SET       6.600        91.35
SET       6.700        91.99
SET       6.800        92.57
SET       6.900        93.10
SET       7.000        93.57
SET       7.100        94.01
SET       7.200        94.40
SET       7.300        94.75
SET       7.400        95.09
SET       7.500        95.45
SET       7.600        95.75
SET       7.700        96.03
SET       7.800        96.23
SET       7.900        96.43
SET       8.000        96.58
SET       8.100        96.76
SET       8.200        96.91
SET       8.300        97.05
SET       8.400        97.14
SET       8.500        97.21
SET       8.600        97.28
SET       8.700        97.33
SET       8.800        97.39
SET       8.900        97.47
SET       9.000        97.56
SET       9.100        97.64
SET       9.200        97.71
SET       9.300        97.79
SET       9.400        97.87
SET       9.500        97.96
SET       9.600        98.05
SET       9.700        98.18
SET       9.800        98.33
SET       9.900        98.51
SET      10.000        98.97
SET      11.000        99.49
SET      12.000        99.85
SET      13.000        99.97
SET      14.000        99.98
SET      16.000        99.99
SET      17.000       100.00
---
