4         Threads
42        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2664.67          ---          ---      6.07200       255.05 
Gets        26559.16     26508.77        50.39      5.71100      2488.26 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29223.83     26508.77        50.39      5.74400      2743.31 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.300         0.01
SET       3.400         0.01
SET       3.900         0.02
SET       4.000         0.04
SET       4.100         0.06
SET       4.200         0.09
SET       4.300         0.12
SET       4.400         0.16
SET       4.500         0.29
SET       4.600         0.62
SET       4.700         1.20
SET       4.800         2.47
SET       4.900         4.62
SET       5.000         7.96
SET       5.100        12.49
SET       5.200        18.39
SET       5.300        25.12
SET       5.400        32.85
SET       5.500        40.21
SET       5.600        47.59
SET       5.700        54.29
SET       5.800        60.20
SET       5.900        65.39
SET       6.000        69.62
SET       6.100        73.35
SET       6.200        76.45
SET       6.300        79.01
SET       6.400        81.07
SET       6.500        82.78
SET       6.600        84.13
SET       6.700        85.25
SET       6.800        86.29
SET       6.900        87.16
SET       7.000        88.00
SET       7.100        88.76
SET       7.200        89.43
SET       7.300        90.13
SET       7.400        90.67
SET       7.500        91.09
SET       7.600        91.43
SET       7.700        91.81
SET       7.800        92.16
SET       7.900        92.49
SET       8.000        92.79
SET       8.100        93.15
SET       8.200        93.52
SET       8.300        93.86
SET       8.400        94.13
SET       8.500        94.38
SET       8.600        94.58
SET       8.700        94.78
SET       8.800        94.92
SET       8.900        95.05
SET       9.000        95.19
SET       9.100        95.32
SET       9.200        95.44
SET       9.300        95.55
SET       9.400        95.65
SET       9.500        95.74
SET       9.600        95.84
SET       9.700        95.90
SET       9.800        96.05
SET       9.900        96.17
SET      10.000        97.38
SET      11.000        98.60
SET      12.000        99.25
SET      13.000        99.70
SET      14.000        99.85
SET      15.000        99.93
SET      16.000        99.95
SET      19.000        99.96
SET      20.000        99.97
SET      21.000        99.99
SET      22.000       100.00
SET      23.000       100.00
---
GET       2.000         0.00
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.01
GET       2.400         0.02
GET       2.500         0.03
GET       2.600         0.05
GET       2.700         0.07
GET       2.800         0.09
GET       2.900         0.11
GET       3.000         0.13
GET       3.100         0.16
GET       3.200         0.19
GET       3.300         0.24
GET       3.400         0.29
GET       3.500         0.37
GET       3.600         0.48
GET       3.700         0.65
GET       3.800         0.95
GET       3.900         1.49
GET       4.000         2.36
GET       4.100         3.67
GET       4.200         5.48
GET       4.300         7.90
GET       4.400        10.88
GET       4.500        14.31
GET       4.600        18.21
GET       4.700        22.44
GET       4.800        26.96
GET       4.900        31.70
GET       5.000        36.36
GET       5.100        41.10
GET       5.200        45.70
GET       5.300        50.11
GET       5.400        54.30
GET       5.500        58.12
GET       5.600        61.60
GET       5.700        64.75
GET       5.800        67.60
GET       5.900        70.23
GET       6.000        72.63
GET       6.100        74.86
GET       6.200        76.88
GET       6.300        78.70
GET       6.400        80.36
GET       6.500        81.95
GET       6.600        83.41
GET       6.700        84.70
GET       6.800        85.88
GET       6.900        86.99
GET       7.000        88.01
GET       7.100        88.94
GET       7.200        89.77
GET       7.300        90.53
GET       7.400        91.22
GET       7.500        91.84
GET       7.600        92.39
GET       7.700        92.88
GET       7.800        93.31
GET       7.900        93.70
GET       8.000        94.05
GET       8.100        94.36
GET       8.200        94.63
GET       8.300        94.85
GET       8.400        95.05
GET       8.500        95.23
GET       8.600        95.38
GET       8.700        95.53
GET       8.800        95.66
GET       8.900        95.81
GET       9.000        95.95
GET       9.100        96.09
GET       9.200        96.22
GET       9.300        96.37
GET       9.400        96.51
GET       9.500        96.65
GET       9.600        96.79
GET       9.700        96.92
GET       9.800        97.08
GET       9.900        97.23
GET      10.000        97.97
GET      11.000        98.89
GET      12.000        99.42
GET      13.000        99.69
GET      14.000        99.82
GET      15.000        99.90
GET      16.000        99.93
GET      17.000        99.94
GET      18.000        99.95
GET      19.000        99.97
GET      20.000        99.99
GET      21.000        99.99
GET      23.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2656.74          ---          ---      6.09600       254.29 
Gets        26473.31     26422.93        50.38      5.72900      2480.22 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29130.05     26422.93        50.38      5.76300      2734.51 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.600         0.00
SET       3.800         0.01
SET       3.900         0.01
SET       4.200         0.02
SET       4.300         0.04
SET       4.400         0.09
SET       4.500         0.19
SET       4.600         0.35
SET       4.700         0.79
SET       4.800         1.80
SET       4.900         3.60
SET       5.000         6.36
SET       5.100        10.20
SET       5.200        15.27
SET       5.300        21.44
SET       5.400        28.69
SET       5.500        36.58
SET       5.600        44.55
SET       5.700        51.64
SET       5.800        57.84
SET       5.900        63.51
SET       6.000        68.17
SET       6.100        72.13
SET       6.200        75.40
SET       6.300        77.87
SET       6.400        79.89
SET       6.500        81.60
SET       6.600        83.08
SET       6.700        84.31
SET       6.800        85.56
SET       6.900        86.61
SET       7.000        87.59
SET       7.100        88.58
SET       7.200        89.33
SET       7.300        89.93
SET       7.400        90.59
SET       7.500        91.08
SET       7.600        91.52
SET       7.700        92.00
SET       7.800        92.50
SET       7.900        92.93
SET       8.000        93.29
SET       8.100        93.60
SET       8.200        93.94
SET       8.300        94.28
SET       8.400        94.55
SET       8.500        94.77
SET       8.600        95.00
SET       8.700        95.22
SET       8.800        95.44
SET       8.900        95.63
SET       9.000        95.78
SET       9.100        95.91
SET       9.200        96.00
SET       9.300        96.12
SET       9.400        96.21
SET       9.500        96.29
SET       9.600        96.39
SET       9.700        96.48
SET       9.800        96.57
SET       9.900        96.70
SET      10.000        97.75
SET      11.000        98.81
SET      12.000        99.47
SET      13.000        99.67
SET      14.000        99.81
SET      15.000        99.88
SET      16.000        99.92
SET      17.000        99.92
SET      18.000        99.97
SET      19.000        99.98
SET      21.000        99.98
SET      22.000       100.00
SET      24.000       100.00
---
GET       1.900         0.00
GET       2.000         0.00
GET       2.100         0.01
GET       2.200         0.01
GET       2.300         0.02
GET       2.400         0.02
GET       2.500         0.03
GET       2.600         0.04
GET       2.700         0.04
GET       2.800         0.05
GET       2.900         0.07
GET       3.000         0.10
GET       3.100         0.14
GET       3.200         0.17
GET       3.300         0.21
GET       3.400         0.26
GET       3.500         0.31
GET       3.600         0.40
GET       3.700         0.54
GET       3.800         0.78
GET       3.900         1.21
GET       4.000         1.91
GET       4.100         3.04
GET       4.200         4.65
GET       4.300         6.81
GET       4.400         9.52
GET       4.500        12.68
GET       4.600        16.33
GET       4.700        20.33
GET       4.800        24.67
GET       4.900        29.25
GET       5.000        33.88
GET       5.100        38.63
GET       5.200        43.30
GET       5.300        47.91
GET       5.400        52.30
GET       5.500        56.38
GET       5.600        60.22
GET       5.700        63.73
