4         Threads
17        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2311.34          ---          ---      3.18200       221.22 
Gets        23080.30     23042.87        37.43      2.95000      2162.56 
Waits           0.00          ---          ---      0.00000          --- 
Totals      25391.64     23042.87        37.43      2.97100      2383.77 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.00
SET       1.800         0.06
SET       1.900         0.29
SET       2.000         0.81
SET       2.100         2.09
SET       2.200         4.57
SET       2.300         8.44
SET       2.400        13.59
SET       2.500        20.17
SET       2.600        27.14
SET       2.700        34.11
SET       2.800        41.14
SET       2.900        47.05
SET       3.000        52.65
SET       3.100        57.62
SET       3.200        62.10
SET       3.300        66.50
SET       3.400        70.62
SET       3.500        74.23
SET       3.600        77.54
SET       3.700        80.76
SET       3.800        83.70
SET       3.900        86.27
SET       4.000        88.40
SET       4.100        90.09
SET       4.200        91.48
SET       4.300        92.55
SET       4.400        93.46
SET       4.500        94.20
SET       4.600        94.83
SET       4.700        95.48
SET       4.800        95.94
SET       4.900        96.45
SET       5.000        96.91
SET       5.100        97.28
SET       5.200        97.57
SET       5.300        97.86
SET       5.400        98.12
SET       5.500        98.32
SET       5.600        98.53
SET       5.700        98.68
SET       5.800        98.86
SET       5.900        99.02
SET       6.000        99.17
SET       6.100        99.27
SET       6.200        99.37
SET       6.300        99.43
SET       6.400        99.50
SET       6.500        99.56
SET       6.600        99.63
SET       6.700        99.68
SET       6.800        99.73
SET       6.900        99.77
SET       7.000        99.81
SET       7.100        99.85
SET       7.200        99.90
SET       7.300        99.91
SET       7.400        99.93
SET       7.600        99.93
SET       7.700        99.94
SET       7.800        99.94
SET       7.900        99.95
SET       8.000        99.96
SET      10.000        99.96
SET      12.000        99.97
SET      14.000        99.98
SET      16.000       100.00
---
GET       0.800         0.00
GET       0.850         0.00
GET       0.870         0.00
