4         Threads
43        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2677.47          ---          ---      6.18900       256.28 
Gets        26680.07     26628.48        51.59      5.82000      2499.56 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29357.54     26628.48        51.59      5.85400      2755.84 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.500         0.01
SET       3.600         0.01
SET       3.700         0.02
SET       3.800         0.03
SET       3.900         0.03
SET       4.000         0.04
SET       4.100         0.06
SET       4.200         0.07
SET       4.300         0.09
SET       4.400         0.13
SET       4.500         0.18
SET       4.600         0.27
SET       4.700         0.46
SET       4.800         0.96
SET       4.900         1.77
SET       5.000         3.32
SET       5.100         5.84
SET       5.200         9.57
SET       5.300        14.44
SET       5.400        20.23
SET       5.500        27.00
SET       5.600        34.46
SET       5.700        42.33
SET       5.800        49.56
SET       5.900        56.25
SET       6.000        62.27
SET       6.100        67.36
SET       6.200        71.65
SET       6.300        75.14
SET       6.400        78.05
SET       6.500        80.43
SET       6.600        82.43
SET       6.700        84.13
SET       6.800        85.76
SET       6.900        86.85
SET       7.000        87.96
SET       7.100        88.95
SET       7.200        89.65
SET       7.300        90.36
SET       7.400        91.06
SET       7.500        91.62
SET       7.600        92.15
SET       7.700        92.58
SET       7.800        92.92
SET       7.900        93.36
SET       8.000        93.71
SET       8.100        93.97
SET       8.200        94.24
SET       8.300        94.54
SET       8.400        94.71
SET       8.500        94.91
SET       8.600        95.08
SET       8.700        95.23
SET       8.800        95.36
SET       8.900        95.49
SET       9.000        95.61
SET       9.100        95.72
SET       9.200        95.81
SET       9.300        95.87
SET       9.400        95.95
SET       9.500        96.03
SET       9.600        96.11
SET       9.700        96.18
SET       9.800        96.27
SET       9.900        96.39
SET      10.000        97.62
SET      11.000        98.81
SET      12.000        99.51
SET      13.000        99.72
SET      14.000        99.83
SET      15.000        99.85
SET      16.000        99.90
SET      17.000        99.96
SET      18.000        99.98
SET      19.000       100.00
---
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.00
GET       2.400         0.01
GET       2.500         0.02
GET       2.600         0.02
GET       2.700         0.03
GET       2.800         0.05
GET       2.900         0.06
GET       3.000         0.07
GET       3.100         0.09
GET       3.200         0.11
GET       3.300         0.14
GET       3.400         0.18
GET       3.500         0.24
GET       3.600         0.32
GET       3.700         0.42
GET       3.800         0.59
GET       3.900         0.88
GET       4.000         1.40
GET       4.100         2.19
GET       4.200         3.32
GET       4.300         4.92
GET       4.400         7.04
GET       4.500         9.60
GET       4.600        12.65
GET       4.700        16.17
GET       4.800        20.07
GET       4.900        24.37
GET       5.000        28.81
GET       5.100        33.48
GET       5.200        38.15
GET       5.300        42.88
GET       5.400        47.58
