4         Threads
18        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2166.33          ---          ---      3.24300       207.34 
Gets        21629.61     21600.81        28.80      2.99900      2026.83 
Waits           0.00          ---          ---      0.00000          --- 
Totals      23795.94     21600.81        28.80      3.02100      2234.17 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.800         0.02
SET       1.900         0.12
SET       2.000         0.38
SET       2.100         0.96
SET       2.200         2.61
SET       2.300         5.40
SET       2.400         9.53
SET       2.500        15.14
SET       2.600        21.56
SET       2.700        28.47
SET       2.800        35.58
SET       2.900        42.17
SET       3.000        48.24
SET       3.100        54.29
SET       3.200        59.31
SET       3.300        64.17
SET       3.400        68.71
SET       3.500        72.62
SET       3.600        76.37
SET       3.700        79.63
SET       3.800        82.40
SET       3.900        84.98
SET       4.000        87.28
SET       4.100        89.25
SET       4.200        90.77
SET       4.300        92.24
SET       4.400        93.53
SET       4.500        94.42
SET       4.600        95.18
SET       4.700        95.74
SET       4.800        96.24
SET       4.900        96.67
SET       5.000        97.02
SET       5.100        97.40
SET       5.200        97.72
SET       5.300        98.01
SET       5.400        98.25
SET       5.500        98.46
SET       5.600        98.62
SET       5.700        98.82
SET       5.800        98.99
SET       5.900        99.14
SET       6.000        99.24
SET       6.100        99.34
SET       6.200        99.43
SET       6.300        99.48
SET       6.400        99.57
SET       6.500        99.68
SET       6.600        99.71
SET       6.700        99.74
SET       6.800        99.75
SET       6.900        99.77
SET       7.000        99.78
SET       7.100        99.82
SET       7.200        99.82
SET       7.300        99.85
SET       7.400        99.87
SET       7.500        99.89
SET       7.600        99.90
SET       7.700        99.91
SET       8.200        99.92
SET       8.300        99.92
SET       8.700        99.93
SET      11.000        99.95
SET      14.000        99.96
SET      15.000        99.98
SET      16.000       100.00
SET      17.000       100.00
---
GET       0.790         0.00
GET       0.860         0.00
GET       0.880         0.00
GET       0.910         0.00
GET       0.930         0.00
GET       0.940         0.00
GET       0.970         0.01
GET       0.990         0.01
GET       1.000         0.01
GET       1.100         0.02
GET       1.200         0.05
GET       1.300         0.13
GET       1.400         0.24
GET       1.500         0.42
GET       1.600         0.72
GET       1.700         1.18
GET       1.800         2.03
GET       1.900         3.49
