4         Threads
35        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2643.81          ---          ---      5.11700       253.05 
Gets        26364.85     26322.87        41.98      4.79200      2470.32 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29008.66     26322.87        41.98      4.82100      2723.37 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.700         0.00
SET       2.800         0.01
SET       3.100         0.02
SET       3.200         0.03
SET       3.300         0.06
SET       3.400         0.08
SET       3.500         0.14
SET       3.600         0.21
SET       3.700         0.34
SET       3.800         0.69
SET       3.900         1.40
SET       4.000         2.77
SET       4.100         5.23
SET       4.200         8.87
SET       4.300        14.35
SET       4.400        21.77
SET       4.500        30.16
SET       4.600        39.05
SET       4.700        47.27
SET       4.800        54.34
SET       4.900        60.84
SET       5.000        66.35
SET       5.100        71.06
SET       5.200        74.95
SET       5.300        78.20
SET       5.400        80.72
SET       5.500        82.81
SET       5.600        84.48
SET       5.700        85.94
SET       5.800        87.11
SET       5.900        88.09
SET       6.000        88.89
SET       6.100        89.71
SET       6.200        90.39
SET       6.300        91.03
SET       6.400        91.63
SET       6.500        92.24
SET       6.600        92.75
SET       6.700        93.16
SET       6.800        93.57
SET       6.900        93.95
SET       7.000        94.25
SET       7.100        94.51
SET       7.200        94.73
SET       7.300        95.02
SET       7.400        95.28
SET       7.500        95.52
SET       7.600        95.69
SET       7.700        95.84
SET       7.800        95.97
SET       7.900        96.06
SET       8.000        96.15
SET       8.100        96.30
SET       8.200        96.41
SET       8.300        96.51
SET       8.400        96.59
SET       8.500        96.69
SET       8.600        96.76
SET       8.700        96.84
SET       8.800        96.95
SET       8.900        97.09
SET       9.000        97.22
SET       9.100        97.36
SET       9.200        97.53
SET       9.300        97.76
SET       9.400        97.93
SET       9.500        98.12
SET       9.600        98.25
SET       9.700        98.42
SET       9.800        98.56
SET       9.900        98.69
SET      10.000        99.04
SET      11.000        99.43
SET      12.000        99.67
SET      13.000        99.80
SET      14.000        99.95
SET      15.000        99.97
SET      16.000       100.00
SET      17.000       100.00
---
GET       1.500         0.00
GET       1.600         0.00
GET       1.700         0.01
GET       1.800         0.01
GET       1.900         0.02
GET       2.000         0.04
GET       2.100         0.06
GET       2.200         0.08
GET       2.300         0.11
GET       2.400         0.15
GET       2.500         0.20
GET       2.600         0.26
GET       2.700         0.33
GET       2.800         0.43
GET       2.900         0.55
GET       3.000         0.71
GET       3.100         0.95
GET       3.200         1.40
GET       3.300         2.14
GET       3.400         3.34
GET       3.500         5.18
GET       3.600         7.76
GET       3.700        11.02
GET       3.800        15.11
GET       3.900        19.81
GET       4.000        25.02
GET       4.100        30.49
GET       4.200        36.15
GET       4.300        41.79
GET       4.400        47.28
GET       4.500        52.40
GET       4.600        57.13
GET       4.700        61.41
GET       4.800        65.21
GET       4.900        68.59
GET       5.000        71.51
GET       5.100        74.12
GET       5.200        76.52
GET       5.300        78.72
GET       5.400        80.70
GET       5.500        82.45
GET       5.600        84.09
GET       5.700        85.56
GET       5.800        86.96
GET       5.900        88.23
GET       6.000        89.40
GET       6.100        90.45
GET       6.200        91.40
GET       6.300        92.26
GET       6.400        93.02
GET       6.500        93.64
GET       6.600        94.19
GET       6.700        94.65
GET       6.800        95.01
GET       6.900        95.34
GET       7.000        95.60
GET       7.100        95.84
GET       7.200        96.03
GET       7.300        96.21
GET       7.400        96.36
GET       7.500        96.49
GET       7.600        96.62
GET       7.700        96.72
GET       7.800        96.83
GET       7.900        96.92
GET       8.000        97.01
GET       8.100        97.10
GET       8.200        97.21
GET       8.300        97.31
GET       8.400        97.42
GET       8.500        97.55
GET       8.600        97.68
GET       8.700        97.80
GET       8.800        97.93
GET       8.900        98.06
GET       9.000        98.19
GET       9.100        98.33
GET       9.200        98.45
GET       9.300        98.57
GET       9.400        98.68
GET       9.500        98.79
GET       9.600        98.88
GET       9.700        98.95
GET       9.800        99.03
GET       9.900        99.09
GET      10.000        99.38
GET      11.000        99.72
GET      12.000        99.87
GET      13.000        99.92
GET      14.000        99.97
GET      15.000        99.99
GET      16.000        99.99
GET      17.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2622.46          ---          ---      5.15800       251.00 
Gets        26151.77     26109.78        41.99      4.83100      2450.35 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28774.23     26109.78        41.99      4.86100      2701.35 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.100         0.01
SET       3.200         0.02
SET       3.300         0.03
SET       3.400         0.03
SET       3.500         0.06
SET       3.600         0.15
SET       3.700         0.39
SET       3.800         0.88
SET       3.900         1.82
