4         Threads
25        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2543.31          ---          ---      3.81200       243.42 
Gets        25387.02     25347.02        39.99      3.55200      2378.72 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27930.33     25347.02        39.99      3.57600      2622.15 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.00
SET       2.100         0.01
SET       2.200         0.02
SET       2.300         0.03
SET       2.400         0.05
SET       2.500         0.12
SET       2.600         0.33
SET       2.700         0.85
SET       2.800         1.91
SET       2.900         4.19
SET       3.000         7.78
SET       3.100        12.59
SET       3.200        18.96
SET       3.300        26.55
SET       3.400        35.05
SET       3.500        43.32
SET       3.600        51.32
SET       3.700        58.55
SET       3.800        64.41
SET       3.900        69.51
SET       4.000        73.66
SET       4.100        77.42
SET       4.200        80.59
SET       4.300        83.32
SET       4.400        85.35
SET       4.500        87.14
SET       4.600        88.76
SET       4.700        90.25
SET       4.800        91.45
SET       4.900        92.57
SET       5.000        93.55
SET       5.100        94.38
SET       5.200        95.15
SET       5.300        95.81
SET       5.400        96.43
SET       5.500        96.89
SET       5.600        97.27
SET       5.700        97.60
SET       5.800        97.90
SET       5.900        98.16
SET       6.000        98.34
SET       6.100        98.55
SET       6.200        98.71
SET       6.300        98.82
SET       6.400        98.94
SET       6.500        99.06
SET       6.600        99.12
SET       6.700        99.17
SET       6.800        99.23
SET       6.900        99.31
SET       7.000        99.37
SET       7.100        99.44
SET       7.200        99.47
SET       7.300        99.51
SET       7.400        99.54
SET       7.500        99.57
SET       7.600        99.59
SET       7.700        99.60
SET       7.900        99.62
SET       8.000        99.63
SET       8.100        99.65
SET       8.200        99.67
SET       8.300        99.67
SET       8.400        99.69
SET       8.500        99.72
SET       8.600        99.73
SET       8.700        99.75
SET       8.800        99.76
SET       8.900        99.77
SET       9.100        99.78
SET       9.200        99.80
SET       9.300        99.85
SET       9.400        99.87
SET       9.500        99.88
SET       9.800        99.88
SET       9.900        99.89
SET      10.000        99.91
SET      11.000        99.94
SET      13.000        99.95
SET      14.000        99.99
SET      15.000       100.00
---
GET       1.200         0.00
GET       1.300         0.01
GET       1.400         0.03
GET       1.500         0.05
GET       1.600         0.09
GET       1.700         0.14
GET       1.800         0.22
GET       1.900         0.32
GET       2.000         0.45
GET       2.100         0.67
GET       2.200         1.00
GET       2.300         1.61
GET       2.400         2.67
GET       2.500         4.45
GET       2.600         7.12
GET       2.700        10.84
GET       2.800        15.66
GET       2.900        21.20
GET       3.000        27.36
GET       3.100        33.96
GET       3.200        40.59
GET       3.300        47.02
GET       3.400        53.19
GET       3.500        58.95
GET       3.600        64.04
GET       3.700        68.60
GET       3.800        72.54
GET       3.900        76.00
GET       4.000        79.04
GET       4.100        81.67
GET       4.200        83.96
GET       4.300        86.03
GET       4.400        87.89
GET       4.500        89.55
GET       4.600        91.09
GET       4.700        92.46
