4         Threads
24        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2495.27          ---          ---      3.72800       238.82 
Gets        24902.63     24864.23        38.39      3.47600      2333.37 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27397.90     24864.23        38.39      3.49900      2572.19 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.01
SET       2.400         0.03
SET       2.500         0.13
SET       2.600         0.61
SET       2.700         1.80
SET       2.800         3.96
SET       2.900         7.33
SET       3.000        12.39
SET       3.100        19.08
SET       3.200        26.44
SET       3.300        34.47
SET       3.400        42.74
SET       3.500        50.51
SET       3.600        57.55
SET       3.700        63.63
SET       3.800        68.89
SET       3.900        73.25
SET       4.000        77.02
SET       4.100        80.27
SET       4.200        82.90
SET       4.300        84.99
SET       4.400        86.91
SET       4.500        88.52
SET       4.600        89.71
SET       4.700        90.81
SET       4.800        91.83
SET       4.900        92.82
SET       5.000        93.67
SET       5.100        94.36
SET       5.200        95.03
SET       5.300        95.59
SET       5.400        96.15
SET       5.500        96.60
SET       5.600        97.01
SET       5.700        97.36
SET       5.800        97.62
SET       5.900        97.84
SET       6.000        98.10
SET       6.100        98.30
SET       6.200        98.49
SET       6.300        98.71
SET       6.400        98.86
SET       6.500        98.96
SET       6.600        99.09
SET       6.700        99.16
SET       6.800        99.23
SET       6.900        99.30
SET       7.000        99.36
SET       7.100        99.43
SET       7.200        99.48
SET       7.300        99.52
SET       7.400        99.56
SET       7.500        99.59
SET       7.600        99.62
SET       7.700        99.66
SET       7.800        99.69
SET       7.900        99.72
SET       8.000        99.77
SET       8.100        99.81
SET       8.200        99.83
SET       8.300        99.86
SET       8.400        99.90
SET       8.500        99.93
SET       8.600        99.95
SET       8.900        99.96
SET       9.100        99.96
SET       9.300        99.97
SET       9.500        99.97
SET       9.600        99.98
SET      12.000        99.98
SET      16.000       100.00
SET      19.000       100.00
---
GET       1.200         0.00
GET       1.300         0.00
GET       1.400         0.01
GET       1.500         0.03
GET       1.600         0.08
GET       1.700         0.13
GET       1.800         0.21
GET       1.900         0.34
GET       2.000         0.53
GET       2.100         0.80
GET       2.200         1.30
GET       2.300         2.23
GET       2.400         3.80
GET       2.500         6.33
GET       2.600         9.88
GET       2.700        14.49
GET       2.800        20.11
GET       2.900        26.24
GET       3.000        32.71
GET       3.100        39.40
GET       3.200        45.84
GET       3.300        52.00
GET       3.400        57.69
GET       3.500        62.88
GET       3.600        67.44
GET       3.700        71.52
GET       3.800        75.05
GET       3.900        78.19
GET       4.000        80.95
GET       4.100        83.40
GET       4.200        85.61
GET       4.300        87.58
GET       4.400        89.31
GET       4.500        90.78
GET       4.600        92.05
GET       4.700        93.16
GET       4.800        94.13
GET       4.900        94.93
GET       5.000        95.59
GET       5.100        96.17
GET       5.200        96.65
GET       5.300        97.09
GET       5.400        97.44
GET       5.500        97.76
GET       5.600        98.03
GET       5.700        98.26
GET       5.800        98.46
GET       5.900        98.64
GET       6.000        98.80
GET       6.100        98.95
GET       6.200        99.07
GET       6.300        99.19
GET       6.400        99.29
GET       6.500        99.39
GET       6.600        99.46
GET       6.700        99.52
GET       6.800        99.57
GET       6.900        99.62
GET       7.000        99.67
GET       7.100        99.70
GET       7.200        99.73
GET       7.300        99.75
GET       7.400        99.78
GET       7.500        99.79
GET       7.600        99.82
GET       7.700        99.84
GET       7.800        99.85
GET       7.900        99.87
GET       8.000        99.89
GET       8.100        99.90
GET       8.200        99.91
GET       8.300        99.92
GET       8.400        99.92
GET       8.500        99.93
GET       8.600        99.93
GET       8.700        99.94
GET       8.800        99.94
GET       8.900        99.95
GET       9.000        99.95
GET       9.100        99.96
GET       9.200        99.96
GET       9.300        99.96
GET       9.400        99.96
GET       9.500        99.96
GET       9.600        99.96
GET      12.000        99.97
GET      13.000        99.97
GET      14.000        99.98
GET      15.000        99.98
GET      16.000        99.99
GET      17.000       100.00
GET      18.000       100.00
GET      19.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2475.59          ---          ---      3.76400       236.94 
Gets        24699.53     24661.14        38.39      3.50400      2314.32 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27175.12     24661.14        38.39      3.52800      2551.27 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.200         0.01
SET       2.300         0.02
SET       2.400         0.04
SET       2.500         0.18
SET       2.600         0.55
SET       2.700         1.45
SET       2.800         3.49
SET       2.900         6.94
SET       3.000        11.58
SET       3.100        17.97
SET       3.200        25.46
SET       3.300        33.34
SET       3.400        41.07
SET       3.500        48.67
SET       3.600        55.74
SET       3.700        61.68
SET       3.800        66.78
SET       3.900        71.01
SET       4.000        74.70
SET       4.100        77.75
SET       4.200        80.65
SET       4.300        83.21
SET       4.400        85.62
SET       4.500        87.56
SET       4.600        89.17
SET       4.700        90.60
SET       4.800        91.72
SET       4.900        92.78
SET       5.000        93.69
SET       5.100        94.36
SET       5.200        94.92
SET       5.300        95.50
SET       5.400        95.99
SET       5.500        96.44
SET       5.600        96.86
SET       5.700        97.22
SET       5.800        97.56
SET       5.900        97.87
SET       6.000        98.07
SET       6.100        98.28
SET       6.200        98.48
SET       6.300        98.68
SET       6.400        98.84
SET       6.500        98.97
SET       6.600        99.08
SET       6.700        99.16
SET       6.800        99.24
SET       6.900        99.35
SET       7.000        99.41
SET       7.100        99.45
SET       7.200        99.50
SET       7.300        99.53
SET       7.400        99.56
SET       7.500        99.60
SET       7.600        99.62
SET       7.700        99.64
SET       7.800        99.67
SET       7.900        99.73
SET       8.000        99.75
SET       8.100        99.75
SET       8.200        99.76
SET       8.300        99.77
SET       8.400        99.79
SET       8.500        99.81
SET       8.600        99.83
SET       8.700        99.85
SET       8.800        99.87
SET       9.400        99.88
SET       9.500        99.88
SET       9.600        99.89
SET       9.700        99.89
SET       9.800        99.89
SET       9.900        99.90
SET      10.000        99.91
SET      11.000        99.92
SET      15.000        99.94
SET      16.000        99.95
SET      17.000        99.97
SET      18.000       100.00
---
GET       1.200         0.00
GET       1.300         0.00
GET       1.400         0.01
GET       1.500         0.03
GET       1.600         0.06
GET       1.700         0.11
GET       1.800         0.21
GET       1.900         0.34
GET       2.000         0.52
GET       2.100         0.78
GET       2.200         1.22
GET       2.300         2.10
GET       2.400         3.60
GET       2.500         5.99
GET       2.600         9.40
GET       2.700        13.78
GET       2.800        19.21
GET       2.900        25.24
GET       3.000        31.72
GET       3.100        38.22
GET       3.200        44.61
GET       3.300        50.75
GET       3.400        56.39
GET       3.500        61.55
GET       3.600        66.20
GET       3.700        70.30
GET       3.800        73.94
GET       3.900        77.19
GET       4.000        80.08
GET       4.100        82.68
GET       4.200        84.98
GET       4.300        86.96
GET       4.400        88.71
GET       4.500        90.27
GET       4.600        91.62
GET       4.700        92.75
GET       4.800        93.74
GET       4.900        94.56
GET       5.000        95.24
GET       5.100        95.84
GET       5.200        96.35
GET       5.300        96.80
GET       5.400        97.17
GET       5.500        97.52
GET       5.600        97.85
GET       5.700        98.13
GET       5.800        98.37
GET       5.900        98.57
GET       6.000        98.75
GET       6.100        98.91
GET       6.200        99.06
GET       6.300        99.17
GET       6.400        99.25
GET       6.500        99.33
GET       6.600        99.40
GET       6.700        99.47
GET       6.800        99.52
GET       6.900        99.56
GET       7.000        99.60
GET       7.100        99.62
GET       7.200        99.65
GET       7.300        99.67
GET       7.400        99.70
GET       7.500        99.72
GET       7.600        99.74
GET       7.700        99.76
GET       7.800        99.79
GET       7.900        99.81
GET       8.000        99.82
GET       8.100        99.84
GET       8.200        99.85
GET       8.300        99.86
GET       8.400        99.87
GET       8.500        99.88
GET       8.600        99.88
GET       8.700        99.89
GET       8.800        99.89
GET       8.900        99.90
GET       9.000        99.90
GET       9.100        99.90
GET       9.200        99.91
GET       9.300        99.91
GET       9.400        99.91
GET       9.500        99.92
GET       9.600        99.92
GET       9.700        99.92
GET       9.800        99.92
GET       9.900        99.92
GET      10.000        99.93
GET      11.000        99.93
GET      14.000        99.94
GET      15.000        99.96
GET      16.000        99.97
GET      17.000        99.99
GET      18.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2482.75          ---          ---      3.74800       237.63 
Gets        24773.97     24735.58        38.39      3.49400      2321.30 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27256.72     24735.58        38.39      3.51733      2558.93 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.00
SET       2.200         0.00
SET       2.300         0.02
SET       2.400         0.05
SET       2.500         0.18
SET       2.600         0.59
SET       2.700         1.58
SET       2.800         3.63
SET       2.900         7.06
SET       3.000        11.90
SET       3.100        18.22
SET       3.200        25.46
SET       3.300        33.25
SET       3.400        41.05
SET       3.500        48.76
SET       3.600        55.88
SET       3.700        62.01
SET       3.800        67.34
SET       3.900        71.82
SET       4.000        75.71
SET       4.100        78.95
SET       4.200        81.71
SET       4.300        84.09
SET       4.400        86.27
SET       4.500        88.03
SET       4.600        89.51
SET       4.700        90.80
SET       4.800        91.89
SET       4.900        92.88
SET       5.000        93.75
SET       5.100        94.43
SET       5.200        95.03
SET       5.300        95.61
SET       5.400        96.13
SET       5.500        96.59
SET       5.600        97.03
SET       5.700        97.43
SET       5.800        97.76
SET       5.900        98.02
SET       6.000        98.25
SET       6.100        98.47
SET       6.200        98.67
SET       6.300        98.87
SET       6.400        99.02
SET       6.500        99.12
SET       6.600        99.24
SET       6.700        99.32
SET       6.800        99.38
SET       6.900        99.46
SET       7.000        99.51
SET       7.100        99.56
SET       7.200        99.60
SET       7.300        99.62
SET       7.400        99.65
SET       7.500        99.68
SET       7.600        99.70
SET       7.700        99.72
SET       7.800        99.74
SET       7.900        99.77
SET       8.000        99.79
SET       8.100        99.81
SET       8.200        99.82
SET       8.300        99.84
SET       8.400        99.86
SET       8.500        99.88
SET       8.600        99.90
SET       8.700        99.90
SET       8.800        99.91
SET       8.900        99.91
SET       9.100        99.91
SET       9.200        99.91
SET       9.300        99.92
SET       9.400        99.92
SET       9.500        99.92
SET       9.600        99.92
SET       9.700        99.93
SET       9.800        99.93
SET       9.900        99.93
SET      10.000        99.93
SET      11.000        99.94
SET      12.000        99.94
SET      14.000        99.96
SET      15.000        99.97
SET      16.000        99.98
SET      17.000        99.99
SET      18.000       100.00
SET      19.000       100.00
---
GET       0.830         0.00
GET       0.910         0.00
GET       0.980         0.00
GET       1.200         0.00
GET       1.300         0.00
GET       1.400         0.02
GET       1.500         0.04
GET       1.600         0.08
GET       1.700         0.15
GET       1.800         0.24
GET       1.900         0.38
GET       2.000         0.57
GET       2.100         0.85
GET       2.200         1.31
GET       2.300         2.19
GET       2.400         3.70
GET       2.500         6.09
GET       2.600         9.52
GET       2.700        13.96
GET       2.800        19.40
GET       2.900        25.39
GET       3.000        31.81
GET       3.100        38.34
GET       3.200        44.76
GET       3.300        50.92
GET       3.400        56.59
GET       3.500        61.82
GET       3.600        66.50
GET       3.700        70.69
GET       3.800        74.35
GET       3.900        77.59
GET       4.000        80.43
GET       4.100        82.98
GET       4.200        85.22
GET       4.300        87.19
GET       4.400        88.93
GET       4.500        90.42
GET       4.600        91.73
GET       4.700        92.85
GET       4.800        93.83
GET       4.900        94.66
GET       5.000        95.36
GET       5.100        95.96
GET       5.200        96.46
GET       5.300        96.91
GET       5.400        97.29
GET       5.500        97.63
GET       5.600        97.96
GET       5.700        98.23
GET       5.800        98.46
GET       5.900        98.66
GET       6.000        98.83
GET       6.100        98.99
GET       6.200        99.12
GET       6.300        99.23
GET       6.400        99.33
GET       6.500        99.41
GET       6.600        99.48
GET       6.700        99.54
GET       6.800        99.59
GET       6.900        99.64
GET       7.000        99.68
GET       7.100        99.70
GET       7.200        99.73
GET       7.300        99.75
GET       7.400        99.77
GET       7.500        99.79
GET       7.600        99.81
GET       7.700        99.83
GET       7.800        99.84
GET       7.900        99.86
GET       8.000        99.87
GET       8.100        99.88
GET       8.200        99.89
GET       8.300        99.90
GET       8.400        99.90
GET       8.500        99.91
GET       8.600        99.91
GET       8.700        99.92
GET       8.800        99.92
GET       8.900        99.92
GET       9.000        99.93
GET       9.100        99.93
GET       9.200        99.93
GET       9.300        99.93
GET       9.400        99.93
GET       9.500        99.94
GET       9.600        99.94
GET       9.700        99.94
GET       9.800        99.94
GET       9.900        99.94
GET      10.000        99.94
GET      11.000        99.94
GET      12.000        99.95
GET      13.000        99.96
GET      14.000        99.97
GET      15.000        99.98
GET      16.000        99.99
GET      17.000       100.00
GET      18.000       100.00
GET      19.000       100.00
---
