4         Threads
13        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1751.81          ---          ---      3.02200       167.66 
Gets        17491.02     17465.03        26.00      2.66500      1638.94 
Waits           0.00          ---          ---      0.00000          --- 
Totals      19242.83     17465.03        26.00      2.69700      1806.60 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.300         0.01
SET       1.400         0.06
SET       1.500         0.18
SET       1.600         0.43
SET       1.700         1.06
SET       1.800         2.63
SET       1.900         5.43
SET       2.000         9.37
SET       2.100        14.49
SET       2.200        20.04
SET       2.300        26.32
SET       2.400        31.96
SET       2.500        38.04
SET       2.600        43.74
SET       2.700        49.23
SET       2.800        54.39
SET       2.900        59.29
SET       3.000        63.80
SET       3.100        68.23
SET       3.200        72.53
SET       3.300        76.10
SET       3.400        79.38
SET       3.500        82.51
SET       3.600        85.14
SET       3.700        87.34
SET       3.800        89.24
SET       3.900        90.87
SET       4.000        92.20
SET       4.100        93.18
SET       4.200        94.14
SET       4.300        94.98
SET       4.400        95.50
SET       4.500        96.03
SET       4.600        96.50
SET       4.700        96.82
SET       4.800        97.03
SET       4.900        97.23
SET       5.000        97.41
SET       5.100        97.68
SET       5.200        97.88
SET       5.300        98.10
SET       5.400        98.35
SET       5.500        98.50
SET       5.600        98.67
SET       5.700        98.76
SET       5.800        98.86
SET       5.900        98.96
SET       6.000        99.06
SET       6.100        99.15
SET       6.200        99.22
SET       6.300        99.32
SET       6.400        99.40
SET       6.500        99.48
SET       6.600        99.53
SET       6.700        99.55
SET       6.800        99.59
SET       6.900        99.63
SET       7.000        99.65
SET       7.100        99.65
SET       7.400        99.66
SET       7.500        99.66
SET       7.600        99.67
SET       7.900        99.68
SET       8.000        99.69
SET      10.000        99.69
SET      14.000        99.70
SET      15.000        99.70
SET      41.000        99.75
SET      42.000        99.92
SET      43.000       100.00
---
GET       0.490         0.00
GET       0.500         0.00
GET       0.540         0.00
GET       0.580         0.00
GET       0.600         0.00
GET       0.620         0.00
GET       0.660         0.00
GET       0.690         0.01
GET       0.700         0.01
GET       0.710         0.01
GET       0.720         0.01
GET       0.730         0.01
GET       0.740         0.01
GET       0.750         0.01
GET       0.760         0.01
GET       0.770         0.01
GET       0.790         0.01
GET       0.800         0.01
GET       0.810         0.02
GET       0.820         0.02
GET       0.830         0.02
GET       0.840         0.02
GET       0.850         0.03
GET       0.860         0.03
GET       0.870         0.03
GET       0.880         0.04
GET       0.890         0.04
GET       0.900         0.04
GET       0.910         0.05
GET       0.920         0.05
GET       0.930         0.06
GET       0.940         0.07
GET       0.950         0.07
GET       0.960         0.07
GET       0.970         0.08
GET       0.980         0.09
GET       0.990         0.10
GET       1.000         0.15
GET       1.100         0.29
GET       1.200         0.55
GET       1.300         1.00
GET       1.400         1.74
GET       1.500         2.94
GET       1.600         4.78
GET       1.700         7.55
GET       1.800        11.45
GET       1.900        16.35
GET       2.000        21.88
GET       2.100        27.75
GET       2.200        33.82
GET       2.300        39.70
GET       2.400        45.24
GET       2.500        50.85
GET       2.600        56.21
