4         Threads
12        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1631.40          ---          ---      2.92800       156.14 
Gets        16290.65     16266.66        24.00      2.64800      1526.47 
Waits           0.00          ---          ---      0.00000          --- 
Totals      17922.05     16266.66        24.00      2.67300      1682.61 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.300         0.02
SET       1.400         0.08
SET       1.500         0.36
SET       1.600         0.94
SET       1.700         2.07
SET       1.800         4.16
SET       1.900         7.07
SET       2.000        11.34
SET       2.100        15.97
SET       2.200        21.13
SET       2.300        26.33
SET       2.400        31.25
SET       2.500        36.30
SET       2.600        41.45
SET       2.700        46.77
SET       2.800        52.00
SET       2.900        57.32
SET       3.000        62.19
SET       3.100        66.77
SET       3.200        71.69
SET       3.300        75.62
SET       3.400        79.30
SET       3.500        82.46
SET       3.600        84.78
SET       3.700        87.31
SET       3.800        89.50
SET       3.900        91.16
SET       4.000        92.52
SET       4.100        93.50
SET       4.200        94.38
SET       4.300        95.08
SET       4.400        95.60
SET       4.500        95.97
SET       4.600        96.33
SET       4.700        96.64
SET       4.800        96.97
SET       4.900        97.19
SET       5.000        97.52
SET       5.100        97.79
SET       5.200        97.98
SET       5.300        98.12
SET       5.400        98.27
SET       5.500        98.43
SET       5.600        98.63
SET       5.700        98.90
SET       5.800        99.09
SET       5.900        99.22
SET       6.000        99.28
SET       6.100        99.39
SET       6.200        99.47
SET       6.300        99.53
SET       6.400        99.58
SET       6.500        99.63
SET       6.600        99.68
SET       6.700        99.71
SET       6.800        99.72
SET       6.900        99.74
SET       7.000        99.77
SET       7.100        99.77
SET       7.200        99.80
SET       7.300        99.82
SET       7.400        99.83
SET       7.500        99.84
SET       7.800        99.85
SET       8.100        99.85
SET       8.200        99.86
SET       8.500        99.87
SET       8.600        99.88
SET       8.700        99.90
SET       8.900        99.90
SET       9.000        99.91
SET       9.200        99.91
SET       9.300        99.93
SET      10.000        99.94
SET      11.000        99.94
SET      13.000        99.95
SET      16.000        99.98
SET      21.000       100.00
---
GET       0.490         0.00
GET       0.510         0.00
GET       0.540         0.00
GET       0.550         0.00
GET       0.570         0.00
GET       0.590         0.00
GET       0.600         0.01
GET       0.610         0.01
GET       0.620         0.01
GET       0.630         0.01
GET       0.640         0.01
GET       0.650         0.01
GET       0.660         0.01
GET       0.680         0.01
GET       0.690         0.01
GET       0.700         0.02
GET       0.710         0.02
GET       0.720         0.02
GET       0.730         0.02
GET       0.740         0.03
GET       0.750         0.03
GET       0.760         0.03
GET       0.770         0.03
GET       0.780         0.04
GET       0.790         0.04
GET       0.800         0.04
GET       0.810         0.05
GET       0.820         0.05
GET       0.830         0.06
GET       0.840         0.07
GET       0.850         0.08
GET       0.860         0.08
GET       0.870         0.09
GET       0.880         0.10
GET       0.890         0.10
GET       0.900         0.11
GET       0.910         0.12
GET       0.920         0.13
GET       0.930         0.14
GET       0.940         0.14
GET       0.950         0.15
GET       0.960         0.17
GET       0.970         0.18
GET       0.980         0.20
GET       0.990         0.21
GET       1.000         0.29
GET       1.100         0.51
GET       1.200         0.94
GET       1.300         1.70
GET       1.400         2.85
GET       1.500         4.51
GET       1.600         6.82
GET       1.700         9.97
GET       1.800        13.96
GET       1.900        18.72
GET       2.000        23.91
GET       2.100        29.28
GET       2.200        34.80
GET       2.300        40.45
GET       2.400        45.73
GET       2.500        51.00
GET       2.600        56.14
GET       2.700        61.08
GET       2.800        65.85
GET       2.900        70.24
GET       3.000        74.22
GET       3.100        77.69
GET       3.200        80.87
GET       3.300        83.67
GET       3.400        86.14
GET       3.500        88.30
GET       3.600        90.09
GET       3.700        91.64
GET       3.800        92.96
GET       3.900        94.08
GET       4.000        94.93
GET       4.100        95.61
GET       4.200        96.22
GET       4.300        96.69
GET       4.400        97.09
GET       4.500        97.43
