4         Threads
46        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2698.67          ---          ---      6.61600       258.31 
Gets        26885.72     26830.54        55.18      6.17400      2518.72 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29584.38     26830.54        55.18      6.21500      2777.03 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.200         0.01
SET       4.300         0.01
SET       4.400         0.02
SET       4.500         0.04
SET       4.600         0.05
SET       4.700         0.07
SET       4.800         0.13
SET       4.900         0.18
SET       5.000         0.36
SET       5.100         0.71
SET       5.200         1.44
SET       5.300         2.67
SET       5.400         4.86
SET       5.500         8.09
SET       5.600        12.50
SET       5.700        18.40
SET       5.800        25.31
SET       5.900        32.71
SET       6.000        40.29
SET       6.100        47.84
SET       6.200        54.60
SET       6.300        60.62
SET       6.400        65.42
SET       6.500        69.60
SET       6.600        73.20
SET       6.700        76.22
SET       6.800        78.47
SET       6.900        80.40
SET       7.000        82.20
SET       7.100        83.58
SET       7.200        84.95
SET       7.300        85.92
SET       7.400        86.93
SET       7.500        87.68
SET       7.600        88.44
SET       7.700        89.04
SET       7.800        89.52
SET       7.900        89.98
SET       8.000        90.43
SET       8.100        90.82
SET       8.200        91.20
SET       8.300        91.54
SET       8.400        91.88
SET       8.500        92.15
SET       8.600        92.46
SET       8.700        92.68
SET       8.800        92.94
SET       8.900        93.17
SET       9.000        93.38
SET       9.100        93.60
SET       9.200        93.82
SET       9.300        94.02
SET       9.400        94.16
SET       9.500        94.31
SET       9.600        94.45
SET       9.700        94.56
SET       9.800        94.64
SET       9.900        94.72
SET      10.000        95.40
SET      11.000        97.98
SET      12.000        98.86
SET      13.000        99.21
SET      14.000        99.39
SET      15.000        99.65
SET      16.000        99.78
SET      17.000        99.84
SET      18.000        99.86
SET      19.000        99.99
SET      20.000       100.00
---
GET       1.900         0.00
GET       2.000         0.00
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.01
GET       2.400         0.01
GET       2.500         0.01
GET       2.600         0.01
GET       2.700         0.02
GET       2.800         0.03
GET       2.900         0.05
GET       3.000         0.06
GET       3.100         0.08
GET       3.200         0.10
GET       3.300         0.12
GET       3.400         0.15
GET       3.500         0.17
GET       3.600         0.20
GET       3.700         0.23
GET       3.800         0.27
GET       3.900         0.35
GET       4.000         0.48
GET       4.100         0.66
GET       4.200         1.00
GET       4.300         1.57
GET       4.400         2.43
GET       4.500         3.63
GET       4.600         5.31
GET       4.700         7.48
GET       4.800        10.11
GET       4.900        13.26
GET       5.000        16.80
GET       5.100        20.67
GET       5.200        24.73
GET       5.300        29.07
GET       5.400        33.64
GET       5.500        38.17
GET       5.600        42.74
GET       5.700        47.28
GET       5.800        51.64
GET       5.900        55.74
GET       6.000        59.47
GET       6.100        62.91
GET       6.200        66.03
GET       6.300        68.82
GET       6.400        71.25
GET       6.500        73.42
GET       6.600        75.50
GET       6.700        77.38
GET       6.800        79.11
GET       6.900        80.67
GET       7.000        82.06
GET       7.100        83.36
GET       7.200        84.55
GET       7.300        85.69
GET       7.400        86.75
GET       7.500        87.73
GET       7.600        88.63
GET       7.700        89.42
GET       7.800        90.23
GET       7.900        91.01
GET       8.000        91.73
GET       8.100        92.33
GET       8.200        92.84
GET       8.300        93.27
GET       8.400        93.66
GET       8.500        94.00
GET       8.600        94.29
GET       8.700        94.53
GET       8.800        94.73
GET       8.900        94.90
GET       9.000        95.06
