4         Threads
15        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1728.75          ---          ---      3.10100       165.46 
Gets        17257.96     17230.69        27.27      2.84400      1617.04 
Waits           0.00          ---          ---      0.00000          --- 
Totals      18986.71     17230.69        27.27      2.86800      1782.50 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.04
SET       1.700         0.27
SET       1.800         0.79
SET       1.900         1.87
SET       2.000         3.91
SET       2.100         7.00
SET       2.200        11.23
SET       2.300        16.32
SET       2.400        21.70
SET       2.500        27.29
SET       2.600        33.07
SET       2.700        38.21
SET       2.800        43.55
SET       2.900        48.21
SET       3.000        53.13
SET       3.100        57.97
SET       3.200        62.67
SET       3.300        67.32
SET       3.400        71.74
SET       3.500        76.02
SET       3.600        79.69
SET       3.700        83.02
SET       3.800        85.88
SET       3.900        87.96
SET       4.000        89.80
SET       4.100        91.16
SET       4.200        92.42
SET       4.300        93.52
SET       4.400        94.37
SET       4.500        95.02
SET       4.600        95.54
SET       4.700        96.06
SET       4.800        96.52
SET       4.900        97.01
SET       5.000        97.39
SET       5.100        97.71
SET       5.200        98.02
SET       5.300        98.28
SET       5.400        98.38
SET       5.500        98.54
SET       5.600        98.70
SET       5.700        98.87
SET       5.800        99.03
SET       5.900        99.12
SET       6.000        99.26
SET       6.100        99.35
SET       6.200        99.40
SET       6.300        99.48
SET       6.400        99.57
SET       6.500        99.65
SET       6.600        99.69
SET       6.700        99.72
SET       6.800        99.78
SET       6.900        99.81
SET       7.000        99.88
SET       7.100        99.90
SET       7.200        99.92
SET       7.300        99.93
SET       7.400        99.94
SET       7.500        99.95
SET       7.600        99.95
SET       7.700        99.96
SET       7.800        99.96
SET       8.500        99.97
SET       9.300        99.97
SET       9.900        99.98
SET      10.000        99.98
SET      12.000        99.99
SET      13.000        99.99
SET      14.000       100.00
---
GET       0.730         0.00
GET       0.750         0.00
GET       0.760         0.00
GET       0.770         0.00
GET       0.800         0.00
GET       0.810         0.00
GET       0.820         0.01
GET       0.840         0.01
GET       0.850         0.01
GET       0.860         0.01
GET       0.870         0.01
GET       0.880         0.02
GET       0.890         0.02
GET       0.900         0.02
GET       0.910         0.02
GET       0.920         0.02
GET       0.930         0.02
GET       0.940         0.02
GET       0.950         0.03
GET       0.960         0.03
GET       0.970         0.03
GET       0.980         0.03
GET       0.990         0.04
GET       1.000         0.06
GET       1.100         0.14
GET       1.200         0.27
GET       1.300         0.49
GET       1.400         0.82
GET       1.500         1.38
GET       1.600         2.36
GET       1.700         4.01
GET       1.800         6.48
GET       1.900         9.88
GET       2.000        14.10
GET       2.100        18.95
GET       2.200        24.26
GET       2.300        29.87
GET       2.400        35.39
GET       2.500        40.79
GET       2.600        46.07
GET       2.700        51.20
GET       2.800        56.11
GET       2.900        60.85
GET       3.000        65.40
GET       3.100        69.68
GET       3.200        73.76
GET       3.300        77.54
GET       3.400        80.91
GET       3.500        83.83
GET       3.600        86.30
GET       3.700        88.39
GET       3.800        90.15
GET       3.900        91.60
GET       4.000        92.86
GET       4.100        93.86
GET       4.200        94.74
GET       4.300        95.42
GET       4.400        96.02
GET       4.500        96.53
GET       4.600        96.98
