4         Threads
47        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2688.75          ---          ---      6.73600       257.36 
Gets        26787.29     26730.90        56.39      6.33700      2509.45 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29476.04     26730.90        56.39      6.37300      2766.81 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.600         0.00
SET       3.700         0.01
SET       3.800         0.01
SET       3.900         0.03
SET       4.000         0.03
SET       4.500         0.05
SET       4.600         0.05
SET       4.700         0.06
SET       4.800         0.08
SET       4.900         0.12
SET       5.000         0.18
SET       5.100         0.40
SET       5.200         0.77
SET       5.300         1.37
SET       5.400         2.42
SET       5.500         4.34
SET       5.600         7.23
SET       5.700        11.57
SET       5.800        17.20
SET       5.900        23.85
SET       6.000        30.86
SET       6.100        38.33
SET       6.200        45.74
SET       6.300        52.83
SET       6.400        59.16
SET       6.500        64.57
SET       6.600        69.06
SET       6.700        72.62
SET       6.800        75.62
SET       6.900        78.18
SET       7.000        80.18
SET       7.100        81.71
SET       7.200        82.94
SET       7.300        84.07
SET       7.400        84.87
SET       7.500        85.68
SET       7.600        86.49
SET       7.700        87.33
SET       7.800        88.05
SET       7.900        88.74
SET       8.000        89.48
SET       8.100        90.15
SET       8.200        90.76
SET       8.300        91.28
SET       8.400        91.71
SET       8.500        92.08
SET       8.600        92.37
SET       8.700        92.64
SET       8.800        92.89
SET       8.900        93.09
SET       9.000        93.33
SET       9.100        93.56
SET       9.200        93.79
SET       9.300        94.02
SET       9.400        94.24
SET       9.500        94.41
SET       9.600        94.59
SET       9.700        94.72
SET       9.800        94.86
SET       9.900        94.97
SET      10.000        95.59
SET      11.000        97.53
SET      12.000        98.46
SET      13.000        99.14
SET      14.000        99.51
SET      15.000        99.81
SET      16.000        99.91
SET      17.000        99.94
SET      18.000        99.97
SET      20.000        99.97
SET      21.000        99.99
SET      23.000        99.99
SET      24.000       100.00
---
GET       1.600         0.00
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.01
GET       2.400         0.02
GET       2.500         0.02
GET       2.600         0.03
GET       2.700         0.04
GET       2.800         0.06
GET       2.900         0.07
GET       3.000         0.08
GET       3.100         0.09
GET       3.200         0.10
GET       3.300         0.11
GET       3.400         0.13
GET       3.500         0.16
GET       3.600         0.19
GET       3.700         0.22
GET       3.800         0.26
GET       3.900         0.30
GET       4.000         0.37
GET       4.100         0.48
GET       4.200         0.67
GET       4.300         1.01
GET       4.400         1.55
GET       4.500         2.40
GET       4.600         3.67
GET       4.700         5.35
GET       4.800         7.53
GET       4.900        10.15
GET       5.000        13.13
GET       5.100        16.56
GET       5.200        20.35
GET       5.300        24.37
GET       5.400        28.57
GET       5.500        32.89
GET       5.600        37.30
GET       5.700        41.74
GET       5.800        46.11
GET       5.900        50.34
GET       6.000        54.32
GET       6.100        57.99
GET       6.200        61.42
GET       6.300        64.49
GET       6.400        67.22
GET       6.500        69.70
GET       6.600        71.89
GET       6.700        73.86
GET       6.800        75.71
GET       6.900        77.44
GET       7.000        79.03
GET       7.100        80.52
GET       7.200        81.88
GET       7.300        83.16
GET       7.400        84.32
GET       7.500        85.43
GET       7.600        86.49
GET       7.700        87.48
GET       7.800        88.41
GET       7.900        89.30
GET       8.000        90.07
GET       8.100        90.78
GET       8.200        91.41
GET       8.300        91.98
GET       8.400        92.47
GET       8.500        92.90
GET       8.600        93.26
GET       8.700        93.56
GET       8.800        93.82
GET       8.900        94.04
GET       9.000        94.26
GET       9.100        94.45
GET       9.200        94.63
GET       9.300        94.80
GET       9.400        94.97
GET       9.500        95.15
GET       9.600        95.30
GET       9.700        95.46
GET       9.800        95.62
GET       9.900        95.77
GET      10.000        96.67
GET      11.000        98.03
GET      12.000        98.85
GET      13.000        99.37
GET      14.000        99.65
GET      15.000        99.83
GET      16.000        99.90
GET      17.000        99.95
GET      18.000        99.97
GET      19.000        99.98
GET      20.000        99.99
GET      21.000        99.99
GET      23.000       100.00
GET      24.000       100.00
GET      25.000       100.00
GET      26.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2664.42          ---          ---      6.78200       255.03 
Gets        26543.26     26486.87        56.39      6.39700      2486.58 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29207.69     26486.87        56.39      6.43200      2741.61 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.800         0.00
SET       3.900         0.01
SET       4.000         0.02
SET       4.100         0.03
SET       4.500         0.03
SET       4.700         0.05
SET       4.800         0.06
SET       4.900         0.08
SET       5.000         0.12
SET       5.100         0.21
SET       5.200         0.44
SET       5.300         0.92
SET       5.400         1.79
SET       5.500         3.10
SET       5.600         5.49
SET       5.700         9.28
SET       5.800        14.29
SET       5.900        20.14
SET       6.000        27.27
SET       6.100        34.52
SET       6.200        41.66
SET       6.300        48.42
SET       6.400        54.80
SET       6.500        60.51
SET       6.600        65.61
SET       6.700        69.81
SET       6.800        73.36
SET       6.900        76.32
SET       7.000        78.77
SET       7.100        80.77
SET       7.200        82.48
SET       7.300        83.97
SET       7.400        85.04
SET       7.500        86.00
SET       7.600        86.89
SET       7.700        87.64
SET       7.800        88.36
SET       7.900        88.95
SET       8.000        89.44
SET       8.100        89.98
SET       8.200        90.45
SET       8.300        90.91
SET       8.400        91.28
SET       8.500        91.71
SET       8.600        92.09
SET       8.700        92.36
SET       8.800        92.60
SET       8.900        92.89
SET       9.000        93.14
SET       9.100        93.32
SET       9.200        93.50
SET       9.300        93.70
SET       9.400        93.87
SET       9.500        94.10
SET       9.600        94.24
SET       9.700        94.38
SET       9.800        94.52
SET       9.900        94.62
SET      10.000        95.28
SET      11.000        97.56
SET      12.000        98.86
SET      13.000        99.43
SET      14.000        99.73
SET      15.000        99.86
SET      16.000        99.93
SET      17.000        99.97
SET      18.000        99.99
SET      20.000        99.99
SET      21.000       100.00
---
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.00
GET       2.400         0.01
GET       2.500         0.01
GET       2.600         0.02
GET       2.700         0.03
GET       2.800         0.03
GET       2.900         0.04
GET       3.000         0.05
GET       3.100         0.07
GET       3.200         0.09
GET       3.300         0.11
GET       3.400         0.13
GET       3.500         0.15
GET       3.600         0.16
GET       3.700         0.19
GET       3.800         0.21
GET       3.900         0.25
GET       4.000         0.30
GET       4.100         0.40
GET       4.200         0.56
GET       4.300         0.87
GET       4.400         1.37
GET       4.500         2.15
GET       4.600         3.28
GET       4.700         4.83
GET       4.800         6.80
GET       4.900         9.22
GET       5.000        11.98
GET       5.100        15.20
GET       5.200        18.73
GET       5.300        22.52
GET       5.400        26.58
GET       5.500        30.73
GET       5.600        34.99
GET       5.700        39.36
GET       5.800        43.68
GET       5.900        47.97
GET       6.000        51.96
GET       6.100        55.81
GET       6.200        59.38
GET       6.300        62.57
GET       6.400        65.53
GET       6.500        68.16
GET       6.600        70.49
GET       6.700        72.65
GET       6.800        74.66
GET       6.900        76.45
GET       7.000        78.04
GET       7.100        79.49
GET       7.200        80.81
GET       7.300        82.09
GET       7.400        83.30
GET       7.500        84.43
GET       7.600        85.47
GET       7.700        86.48
GET       7.800        87.48
GET       7.900        88.38
GET       8.000        89.25
GET       8.100        90.02
GET       8.200        90.71
GET       8.300        91.33
GET       8.400        91.87
GET       8.500        92.38
GET       8.600        92.80
GET       8.700        93.17
GET       8.800        93.46
GET       8.900        93.72
GET       9.000        93.94
GET       9.100        94.14
GET       9.200        94.31
GET       9.300        94.48
GET       9.400        94.65
GET       9.500        94.82
GET       9.600        95.00
GET       9.700        95.19
GET       9.800        95.37
GET       9.900        95.54
GET      10.000        96.45
GET      11.000        97.96
GET      12.000        98.91
GET      13.000        99.40
GET      14.000        99.67
GET      15.000        99.81
GET      16.000        99.91
GET      17.000        99.96
GET      18.000        99.97
GET      19.000        99.98
GET      20.000        99.99
GET      21.000       100.00
---


AGGREGATED AVERAGE RESULTS (3 runs)
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2676.66          ---          ---      6.75700       256.20 
Gets        26670.04     26613.65        56.39      6.36600      2498.46 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29346.70     26613.65        56.39      6.40133      2754.66 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.600         0.00
SET       3.700         0.00
SET       3.800         0.00
SET       3.900         0.01
SET       4.000         0.02
SET       4.100         0.02
SET       4.400         0.02
SET       4.500         0.03
SET       4.600         0.04
SET       4.700         0.04
SET       4.800         0.06
SET       4.900         0.09
SET       5.000         0.14
SET       5.100         0.28
SET       5.200         0.59
SET       5.300         1.16
SET       5.400         2.17
SET       5.500         3.91
SET       5.600         6.70
SET       5.700        10.84
SET       5.800        16.23
SET       5.900        22.55
SET       6.000        29.69
SET       6.100        37.06
SET       6.200        44.44
SET       6.300        51.31
SET       6.400        57.59
SET       6.500        63.06
SET       6.600        67.70
SET       6.700        71.48
SET       6.800        74.70
SET       6.900        77.39
SET       7.000        79.55
SET       7.100        81.31
SET       7.200        82.78
SET       7.300        84.04
SET       7.400        85.02
SET       7.500        85.93
SET       7.600        86.76
SET       7.700        87.51
SET       7.800        88.23
SET       7.900        88.84
SET       8.000        89.41
SET       8.100        89.97
SET       8.200        90.48
SET       8.300        90.91
SET       8.400        91.27
SET       8.500        91.63
SET       8.600        91.96
SET       8.700        92.25
SET       8.800        92.51
SET       8.900        92.76
SET       9.000        93.05
SET       9.100        93.29
SET       9.200        93.53
SET       9.300        93.75
SET       9.400        93.97
SET       9.500        94.16
SET       9.600        94.34
SET       9.700        94.49
SET       9.800        94.62
SET       9.900        94.72
SET      10.000        95.37
SET      11.000        97.44
SET      12.000        98.61
SET      13.000        99.29
SET      14.000        99.64
SET      15.000        99.83
SET      16.000        99.90
SET      17.000        99.94
SET      18.000        99.97
SET      19.000        99.98
SET      20.000        99.99
SET      21.000       100.00
SET      23.000       100.00
SET      24.000       100.00
---
GET       1.600         0.00
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.00
GET       2.400         0.01
GET       2.500         0.01
GET       2.600         0.02
GET       2.700         0.03
GET       2.800         0.04
GET       2.900         0.05
GET       3.000         0.06
GET       3.100         0.08
GET       3.200         0.09
GET       3.300         0.11
GET       3.400         0.13
GET       3.500         0.16
GET       3.600         0.18
