4         Threads
40        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2646.67          ---          ---      5.79800       253.33 
Gets        26387.52     26339.53        47.99      5.47700      2472.25 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29034.19     26339.53        47.99      5.50600      2725.58 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.600         0.01
SET       3.700         0.02
SET       3.800         0.03
SET       3.900         0.03
SET       4.100         0.04
SET       4.200         0.13
SET       4.300         0.25
SET       4.400         0.68
SET       4.500         1.44
SET       4.600         3.08
SET       4.700         5.79
SET       4.800         9.65
SET       4.900        14.90
SET       5.000        21.15
SET       5.100        28.31
SET       5.200        36.18
SET       5.300        44.49
SET       5.400        52.35
SET       5.500        59.16
SET       5.600        65.25
SET       5.700        70.04
SET       5.800        73.79
SET       5.900        76.81
SET       6.000        79.33
SET       6.100        81.15
SET       6.200        82.66
SET       6.300        84.02
SET       6.400        85.23
SET       6.500        86.34
SET       6.600        87.34
SET       6.700        88.21
SET       6.800        88.95
SET       6.900        89.62
SET       7.000        90.26
SET       7.100        90.75
SET       7.200        91.25
SET       7.300        91.64
SET       7.400        91.98
SET       7.500        92.31
SET       7.600        92.64
SET       7.700        92.92
SET       7.800        93.22
SET       7.900        93.50
SET       8.000        93.77
SET       8.100        94.00
SET       8.200        94.24
SET       8.300        94.45
SET       8.400        94.62
SET       8.500        94.76
SET       8.600        94.93
SET       8.700        95.10
SET       8.800        95.26
SET       8.900        95.37
SET       9.000        95.48
SET       9.100        95.59
SET       9.200        95.67
SET       9.300        95.77
SET       9.400        95.87
SET       9.500        95.97
SET       9.600        96.13
SET       9.700        96.28
SET       9.800        96.49
SET       9.900        96.73
SET      10.000        97.91
SET      11.000        98.90
SET      12.000        99.47
SET      13.000        99.80
SET      14.000        99.88
SET      15.000        99.94
SET      16.000        99.96
SET      17.000        99.99
SET      18.000       100.00
---
GET       2.100         0.00
GET       2.200         0.00
GET       2.300         0.00
GET       2.400         0.01
GET       2.500         0.02
GET       2.600         0.03
GET       2.700         0.05
GET       2.800         0.06
GET       2.900         0.08
GET       3.000         0.12
GET       3.100         0.14
GET       3.200         0.18
GET       3.300         0.23
GET       3.400         0.30
GET       3.500         0.44
GET       3.600         0.69
GET       3.700         1.13
GET       3.800         1.85
GET       3.900         2.97
GET       4.000         4.63
GET       4.100         6.93
GET       4.200         9.86
GET       4.300        13.41
GET       4.400        17.56
GET       4.500        22.07
GET       4.600        26.79
GET       4.700        31.84
GET       4.800        36.93
GET       4.900        41.93
GET       5.000        46.72
GET       5.100        51.31
GET       5.200        55.63
GET       5.300        59.60
GET       5.400        63.25
GET       5.500        66.38
GET       5.600        69.20
GET       5.700        71.76
GET       5.800        74.00
GET       5.900        76.03
GET       6.000        77.88
GET       6.100        79.59
GET       6.200        81.24
GET       6.300        82.79
GET       6.400        84.27
GET       6.500        85.56
GET       6.600        86.77
GET       6.700        87.87
GET       6.800        88.88
GET       6.900        89.80
GET       7.000        90.71
GET       7.100        91.50
GET       7.200        92.20
GET       7.300        92.76
GET       7.400        93.25
GET       7.500        93.66
GET       7.600        94.01
GET       7.700        94.32
GET       7.800        94.60
GET       7.900        94.83
GET       8.000        95.03
GET       8.100        95.20
GET       8.200        95.35
GET       8.300        95.48
GET       8.400        95.60
GET       8.500        95.72
GET       8.600        95.84
GET       8.700        95.96
GET       8.800        96.08
GET       8.900        96.20
GET       9.000        96.35
GET       9.100        96.50
GET       9.200        96.66
GET       9.300        96.81
GET       9.400        96.98
GET       9.500        97.15
GET       9.600        97.32
GET       9.700        97.47
GET       9.800        97.61
GET       9.900        97.76
GET      10.000        98.39
GET      11.000        99.18
GET      12.000        99.55
GET      13.000        99.73
GET      14.000        99.85
GET      15.000        99.91
GET      16.000        99.95
GET      17.000        99.98
GET      18.000        99.99
GET      19.000       100.00
GET      20.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2568.80          ---          ---      5.96200       245.87 
Gets        25604.33     25556.34        47.99      5.64600      2398.83 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28173.13     25556.34        47.99      5.67400      2644.70 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.800         0.00
SET       3.500         0.01
SET       3.700         0.01
SET       3.800         0.02
SET       3.900         0.03
SET       4.000         0.06
SET       4.100         0.11
SET       4.200         0.19
SET       4.300         0.35
SET       4.400         0.69
SET       4.500         1.46
SET       4.600         2.60
SET       4.700         4.32
SET       4.800         7.40
SET       4.900        11.87
SET       5.000        17.49
SET       5.100        24.06
SET       5.200        31.30
SET       5.300        38.33
SET       5.400        45.72
SET       5.500        52.40
SET       5.600        58.30
SET       5.700        63.50
SET       5.800        68.13
SET       5.900        72.03
SET       6.000        75.04
SET       6.100        77.68
SET       6.200        80.00
SET       6.300        81.91
SET       6.400        83.48
SET       6.500        84.78
SET       6.600        85.95
SET       6.700        86.82
SET       6.800        87.63
SET       6.900        88.41
SET       7.000        89.09
SET       7.100        89.67
SET       7.200        90.17
SET       7.300        90.58
SET       7.400        90.99
SET       7.500        91.45
SET       7.600        91.90
SET       7.700        92.31
SET       7.800        92.62
SET       7.900        92.95
SET       8.000        93.23
SET       8.100        93.47
SET       8.200        93.72
SET       8.300        93.98
SET       8.400        94.22
SET       8.500        94.52
SET       8.600        94.75
SET       8.700        94.95
SET       8.800        95.17
SET       8.900        95.34
SET       9.000        95.47
SET       9.100        95.59
SET       9.200        95.72
SET       9.300        95.80
SET       9.400        95.91
SET       9.500        96.02
SET       9.600        96.10
SET       9.700        96.20
SET       9.800        96.35
SET       9.900        96.53
SET      10.000        97.66
SET      11.000        98.89
SET      12.000        99.35
SET      13.000        99.57
SET      14.000        99.74
SET      15.000        99.76
SET      16.000        99.79
SET      18.000        99.80
SET      27.000        99.81
SET      34.000        99.84
SET      37.000        99.89
SET      39.000        99.90
SET      48.000        99.91
SET      52.000        99.92
SET      53.000        99.95
SET      57.000        99.96
SET      60.000        99.99
SET      63.000       100.00
---
GET       1.800         0.00
GET       1.900         0.00
