4         Threads
27        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2566.41          ---          ---      4.08800       245.63 
Gets        25603.04     25570.64        32.40      3.80300      2399.22 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28169.45     25570.64        32.40      3.82900      2644.85 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.500         0.00
SET       2.600         0.02
SET       2.700         0.10
SET       2.800         0.21
SET       2.900         0.56
SET       3.000         1.50
SET       3.100         3.11
SET       3.200         5.68
SET       3.300         9.76
SET       3.400        15.24
SET       3.500        22.13
SET       3.600        30.25
SET       3.700        38.54
SET       3.800        46.55
SET       3.900        53.78
SET       4.000        60.17
SET       4.100        65.73
SET       4.200        70.64
SET       4.300        74.98
SET       4.400        78.57
SET       4.500        81.61
SET       4.600        84.10
SET       4.700        86.03
SET       4.800        87.90
SET       4.900        89.57
SET       5.000        90.84
SET       5.100        92.00
SET       5.200        92.85
SET       5.300        93.65
SET       5.400        94.36
SET       5.500        95.10
SET       5.600        95.61
SET       5.700        96.08
SET       5.800        96.43
SET       5.900        96.74
SET       6.000        97.04
SET       6.100        97.37
SET       6.200        97.68
SET       6.300        97.94
SET       6.400        98.18
SET       6.500        98.34
SET       6.600        98.53
SET       6.700        98.64
SET       6.800        98.73
SET       6.900        98.80
SET       7.000        98.87
SET       7.100        98.92
SET       7.200        98.98
SET       7.300        99.05
SET       7.400        99.08
SET       7.500        99.10
SET       7.600        99.11
SET       7.700        99.12
SET       7.800        99.14
SET       7.900        99.17
SET       8.000        99.19
SET       8.100        99.23
SET       8.200        99.29
SET       8.300        99.35
SET       8.400        99.39
SET       8.500        99.42
SET       8.600        99.46
SET       8.700        99.49
SET       8.800        99.51
SET       8.900        99.54
SET       9.000        99.57
SET       9.100        99.59
SET       9.200        99.62
SET       9.300        99.64
SET       9.400        99.66
SET       9.500        99.69
SET       9.600        99.71
SET       9.700        99.74
SET       9.800        99.75
SET       9.900        99.77
SET      10.000        99.89
SET      11.000        99.96
SET      12.000        99.98
SET      13.000       100.00
---
GET       1.500         0.01
GET       1.600         0.02
GET       1.700         0.05
GET       1.800         0.10
GET       1.900         0.16
GET       2.000         0.26
GET       2.100         0.37
GET       2.200         0.52
GET       2.300         0.73
GET       2.400         1.05
GET       2.500         1.68
GET       2.600         2.72
GET       2.700         4.37
GET       2.800         6.98
GET       2.900        10.48
GET       3.000        14.92
GET       3.100        20.19
GET       3.200        25.96
GET       3.300        32.14
GET       3.400        38.46
GET       3.500        44.67
GET       3.600        50.69
GET       3.700        56.33
GET       3.800        61.51
GET       3.900        66.15
GET       4.000        70.32
GET       4.100        73.97
GET       4.200        77.23
GET       4.300        80.09
GET       4.400        82.55
GET       4.500        84.64
GET       4.600        86.51
GET       4.700        88.20
GET       4.800        89.77
GET       4.900        91.17
GET       5.000        92.36
GET       5.100        93.41
GET       5.200        94.32
GET       5.300        95.07
GET       5.400        95.71
GET       5.500        96.25
GET       5.600        96.72
GET       5.700        97.12
GET       5.800        97.47
GET       5.900        97.76
GET       6.000        98.01
GET       6.100        98.23
GET       6.200        98.42
GET       6.300        98.58
GET       6.400        98.71
GET       6.500        98.84
GET       6.600        98.95
GET       6.700        99.04
GET       6.800        99.12
GET       6.900        99.18
GET       7.000        99.24
GET       7.100        99.29
GET       7.200        99.34
GET       7.300        99.39
GET       7.400        99.42
GET       7.500        99.45
GET       7.600        99.48
GET       7.700        99.50
GET       7.800        99.52
GET       7.900        99.54
GET       8.000        99.56
GET       8.100        99.59
GET       8.200        99.61
GET       8.300        99.63
GET       8.400        99.65
GET       8.500        99.67
GET       8.600        99.69
GET       8.700        99.71
GET       8.800        99.73
GET       8.900        99.74
GET       9.000        99.75
GET       9.100        99.77
GET       9.200        99.78
GET       9.300        99.79
GET       9.400        99.81
GET       9.500        99.82
GET       9.600        99.83
GET       9.700        99.85
GET       9.800        99.86
GET       9.900        99.87
GET      10.000        99.92
GET      11.000        99.96
GET      12.000        99.99
GET      13.000       100.00
GET      14.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
