4         Threads
49        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2689.97          ---          ---      6.99500       257.48 
Gets        26790.27     26731.48        58.79      6.60800      2509.66 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29480.25     26731.48        58.79      6.64400      2767.13 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.100         0.00
SET       4.200         0.01
SET       4.300         0.04
SET       4.400         0.06
SET       4.500         0.07
SET       4.600         0.10
SET       4.700         0.12
SET       4.800         0.13
SET       4.900         0.14
SET       5.000         0.16
SET       5.100         0.19
SET       5.200         0.23
SET       5.300         0.36
SET       5.400         0.64
SET       5.500         1.10
SET       5.600         1.88
SET       5.700         3.45
SET       5.800         5.80
SET       5.900         9.51
SET       6.000        14.24
SET       6.100        20.08
SET       6.200        26.75
SET       6.300        34.02
SET       6.400        41.26
SET       6.500        48.29
SET       6.600        54.55
SET       6.700        60.42
SET       6.800        65.22
SET       6.900        69.56
SET       7.000        73.06
SET       7.100        76.16
SET       7.200        78.68
SET       7.300        80.74
SET       7.400        82.61
SET       7.500        84.00
SET       7.600        85.19
SET       7.700        86.19
SET       7.800        87.10
SET       7.900        87.78
SET       8.000        88.29
SET       8.100        88.82
SET       8.200        89.33
SET       8.300        89.77
SET       8.400        90.17
SET       8.500        90.52
SET       8.600        90.89
SET       8.700        91.32
SET       8.800        91.74
SET       8.900        92.06
SET       9.000        92.40
SET       9.100        92.64
SET       9.200        92.86
SET       9.300        93.05
SET       9.400        93.21
SET       9.500        93.35
SET       9.600        93.53
SET       9.700        93.68
SET       9.800        93.82
SET       9.900        93.95
SET      10.000        94.65
SET      11.000        97.13
SET      12.000        98.63
SET      13.000        99.07
SET      14.000        99.61
SET      15.000        99.89
SET      16.000        99.91
SET      17.000        99.96
SET      18.000       100.00
---
GET       2.400         0.00
GET       2.500         0.00
GET       2.600         0.00
GET       2.700         0.01
GET       2.800         0.01
GET       2.900         0.01
GET       3.000         0.02
GET       3.100         0.02
GET       3.200         0.03
GET       3.300         0.03
GET       3.400         0.04
GET       3.500         0.05
GET       3.600         0.07
GET       3.700         0.08
GET       3.800         0.10
GET       3.900         0.12
GET       4.000         0.15
GET       4.100         0.20
GET       4.200         0.27
GET       4.300         0.38
GET       4.400         0.59
GET       4.500         0.92
GET       4.600         1.49
GET       4.700         2.36
GET       4.800         3.56
GET       4.900         5.19
GET       5.000         7.30
GET       5.100         9.84
GET       5.200        12.84
GET       5.300        16.14
GET       5.400        19.76
GET       5.500        23.55
GET       5.600        27.51
GET       5.700        31.50
GET       5.800        35.66
GET       5.900        39.80
GET       6.000        43.85
GET       6.100        47.82
GET       6.200        51.63
GET       6.300        55.25
GET       6.400        58.60
GET       6.500        61.63
GET       6.600        64.41
GET       6.700        66.92
GET       6.800        69.25
GET       6.900        71.42
GET       7.000        73.42
GET       7.100        75.28
GET       7.200        77.01
GET       7.300        78.63
GET       7.400        80.10
GET       7.500        81.43
GET       7.600        82.66
GET       7.700        83.78
GET       7.800        84.81
GET       7.900        85.80
GET       8.000        86.78
GET       8.100        87.73
GET       8.200        88.61
GET       8.300        89.45
GET       8.400        90.18
GET       8.500        90.83
GET       8.600        91.43
GET       8.700        91.97
GET       8.800        92.45
GET       8.900        92.85
GET       9.000        93.21
GET       9.100        93.52
GET       9.200        93.78
GET       9.300        94.02
GET       9.400        94.23
GET       9.500        94.43
GET       9.600        94.62
GET       9.700        94.81
GET       9.800        94.99
GET       9.900        95.17
GET      10.000        96.17
GET      11.000        97.75
GET      12.000        98.71
GET      13.000        99.32
GET      14.000        99.68
GET      15.000        99.82
GET      16.000        99.91
GET      17.000        99.96
GET      18.000        99.99
GET      19.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2674.79          ---          ---      7.04500       256.02 
Gets        26648.47     26589.69        58.78      6.64300      2496.36 
Waits           0.00          ---          ---      0.00000          --- 
Totals      29323.26     26589.69        58.78      6.67900      2752.39 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.800         0.00
SET       3.900         0.01
SET       4.000         0.01
SET       4.100         0.02
SET       4.200         0.03
SET       4.300         0.04
SET       4.400         0.04
SET       4.500         0.05
SET       4.600         0.07
SET       4.700         0.10
SET       4.800         0.10
SET       4.900         0.11
SET       5.000         0.13
SET       5.100         0.16
SET       5.200         0.24
SET       5.300         0.40
SET       5.400         0.63
SET       5.500         1.12
SET       5.600         1.93
SET       5.700         3.36
SET       5.800         5.49
SET       5.900         8.75
SET       6.000        13.17
SET       6.100        18.79
SET       6.200        25.40
SET       6.300        32.61
SET       6.400        39.96
SET       6.500        47.22
SET       6.600        53.46
SET       6.700        59.33
SET       6.800        64.27
SET       6.900        68.35
SET       7.000        72.04
SET       7.100        75.07
SET       7.200        77.69
SET       7.300        79.76
SET       7.400        81.65
SET       7.500        83.18
SET       7.600        84.52
SET       7.700        85.45
SET       7.800        86.35
SET       7.900        87.08
SET       8.000        87.77
SET       8.100        88.43
SET       8.200        88.97
SET       8.300        89.49
SET       8.400        89.99
SET       8.500        90.35
SET       8.600        90.80
SET       8.700        91.15
SET       8.800        91.52
SET       8.900        91.81
SET       9.000        92.08
SET       9.100        92.36
SET       9.200        92.61
SET       9.300        92.84
SET       9.400        93.08
SET       9.500        93.32
SET       9.600        93.56
SET       9.700        93.74
SET       9.800        93.94
SET       9.900        94.09
SET      10.000        94.75
SET      11.000        96.54
SET      12.000        98.03
SET      13.000        98.89
SET      14.000        99.29
SET      15.000        99.57
SET      16.000        99.73
SET      17.000        99.81
SET      18.000        99.93
SET      19.000        99.98
SET      20.000        99.99
SET      21.000       100.00
---
GET       2.600         0.00
GET       2.700         0.00
GET       2.800         0.01
GET       2.900         0.01
GET       3.000         0.01
GET       3.100         0.01
GET       3.200         0.02
GET       3.300         0.03
GET       3.400         0.04
GET       3.500         0.05
GET       3.600         0.06
GET       3.700         0.08
GET       3.800         0.09
