4         Threads
26        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2545.05          ---          ---      3.95100       243.59 
Gets        25395.79     25360.79        35.00      3.69400      2379.71 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27940.83     25360.79        35.00      3.71700      2623.30 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.01
SET       2.200         0.02
SET       2.300         0.04
SET       2.400         0.04
SET       2.500         0.06
SET       2.600         0.09
SET       2.700         0.20
SET       2.800         0.57
SET       2.900         1.54
SET       3.000         3.25
SET       3.100         5.97
SET       3.200        10.29
SET       3.300        16.09
SET       3.400        23.60
SET       3.500        31.58
SET       3.600        39.79
SET       3.700        47.57
SET       3.800        54.58
SET       3.900        61.26
SET       4.000        67.13
SET       4.100        72.08
SET       4.200        76.42
SET       4.300        79.78
SET       4.400        82.87
SET       4.500        85.46
SET       4.600        87.45
SET       4.700        89.21
SET       4.800        90.56
SET       4.900        91.73
SET       5.000        92.69
SET       5.100        93.60
SET       5.200        94.41
SET       5.300        95.11
SET       5.400        95.53
SET       5.500        96.03
SET       5.600        96.50
SET       5.700        96.93
SET       5.800        97.22
SET       5.900        97.55
SET       6.000        97.75
SET       6.100        97.98
SET       6.200        98.24
SET       6.300        98.46
SET       6.400        98.61
SET       6.500        98.80
SET       6.600        98.93
SET       6.700        99.03
SET       6.800        99.11
SET       6.900        99.19
SET       7.000        99.24
SET       7.100        99.30
SET       7.200        99.36
SET       7.300        99.41
SET       7.400        99.42
SET       7.500        99.43
SET       7.600        99.47
SET       7.700        99.50
SET       7.800        99.50
SET       7.900        99.51
SET       8.000        99.55
SET       8.100        99.56
SET       8.200        99.57
SET       8.300        99.60
SET       8.400        99.62
SET       8.500        99.65
SET       8.600        99.67
SET       8.700        99.68
SET       8.800        99.71
SET       8.900        99.72
SET       9.000        99.77
SET       9.100        99.79
SET       9.200        99.83
SET       9.300        99.84
SET       9.500        99.85
SET       9.600        99.85
SET       9.700        99.86
SET       9.900        99.87
SET      10.000        99.87
SET      11.000        99.93
SET      12.000        99.97
SET      13.000        99.99
SET      14.000       100.00
---
GET       0.810         0.00
GET       1.200         0.00
GET       1.300         0.00
GET       1.400         0.01
GET       1.500         0.02
GET       1.600         0.05
GET       1.700         0.09
GET       1.800         0.15
GET       1.900         0.24
GET       2.000         0.35
GET       2.100         0.50
GET       2.200         0.70
GET       2.300         1.00
GET       2.400         1.52
GET       2.500         2.49
GET       2.600         4.07
GET       2.700         6.53
GET       2.800        10.02
GET       2.900        14.43
GET       3.000        19.65
GET       3.100        25.61
GET       3.200        31.91
GET       3.300        38.39
GET       3.400        44.74
GET       3.500        50.90
GET       3.600        56.56
GET       3.700        61.79
GET       3.800        66.42
GET       3.900        70.57
GET       4.000        74.30
GET       4.100        77.58
GET       4.200        80.38
GET       4.300        82.86
GET       4.400        85.06
GET       4.500        87.01
GET       4.600        88.78
GET       4.700        90.32
GET       4.800        91.69
GET       4.900        92.86
GET       5.000        93.84
GET       5.100        94.69
GET       5.200        95.44
GET       5.300        96.05
GET       5.400        96.58
GET       5.500        97.03
GET       5.600        97.41
GET       5.700        97.72
GET       5.800        97.99
GET       5.900        98.22
GET       6.000        98.44
GET       6.100        98.62
GET       6.200        98.78
GET       6.300        98.90
GET       6.400        99.02
GET       6.500        99.11
GET       6.600        99.19
GET       6.700        99.26
GET       6.800        99.33
GET       6.900        99.38
GET       7.000        99.43
GET       7.100        99.48
GET       7.200        99.51
GET       7.300        99.55
GET       7.400        99.58
GET       7.500        99.60
GET       7.600        99.62
GET       7.700        99.64
GET       7.800        99.65
GET       7.900        99.67
GET       8.000        99.68
GET       8.100        99.70
GET       8.200        99.71
GET       8.300        99.73
GET       8.400        99.75
GET       8.500        99.76
GET       8.600        99.78
GET       8.700        99.79
GET       8.800        99.81
GET       8.900        99.82
GET       9.000        99.83
GET       9.100        99.85
GET       9.200        99.86
GET       9.300        99.87
GET       9.400        99.88
GET       9.500        99.89
GET       9.600        99.90
GET       9.700        99.90
GET       9.800        99.91
GET       9.900        99.91
GET      10.000        99.92
GET      11.000        99.96
GET      12.000        99.97
GET      13.000        99.99
GET      14.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2529.93          ---          ---      3.99700       242.14 
Gets        25246.68     25215.08        31.60      3.71400      2365.84 
Waits           0.00          ---          ---      0.00000          --- 
Totals      27776.60     25215.08        31.60      3.73900      2607.98 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.01
SET       2.400         0.02
SET       2.500         0.02
SET       2.600         0.06
SET       2.700         0.20
SET       2.800         0.48
SET       2.900         1.13
SET       3.000         2.42
SET       3.100         4.92
SET       3.200         8.73
SET       3.300        14.50
SET       3.400        21.96
SET       3.500        30.73
SET       3.600        39.87
SET       3.700        47.87
SET       3.800        54.86
SET       3.900        60.99
SET       4.000        66.65
SET       4.100        71.54
SET       4.200        75.47
SET       4.300        78.88
SET       4.400        81.67
SET       4.500        83.97
SET       4.600        85.95
SET       4.700        87.55
SET       4.800        88.96
SET       4.900        90.11
SET       5.000        91.08
SET       5.100        92.01
SET       5.200        92.83
SET       5.300        93.54
SET       5.400        94.29
SET       5.500        94.91
SET       5.600        95.42
SET       5.700        95.95
SET       5.800        96.34
SET       5.900        96.66
SET       6.000        96.96
SET       6.100        97.25
SET       6.200        97.51
SET       6.300        97.68
SET       6.400        97.87
SET       6.500        98.06
SET       6.600        98.19
SET       6.700        98.34
SET       6.800        98.46
SET       6.900        98.63
SET       7.000        98.80
SET       7.100        98.88
SET       7.200        98.95
SET       7.300        99.00
SET       7.400        99.08
SET       7.500        99.14
SET       7.600        99.17
SET       7.700        99.20
SET       7.800        99.23
SET       7.900        99.28
SET       8.000        99.34
SET       8.100        99.38
SET       8.200        99.42
SET       8.300        99.47
SET       8.400        99.51
SET       8.500        99.56
SET       8.600        99.59
SET       8.700        99.62
SET       8.800        99.64
SET       8.900        99.66
SET       9.000        99.72
SET       9.100        99.75
SET       9.200        99.78
SET       9.300        99.79
SET       9.400        99.81
SET       9.500        99.83
SET       9.600        99.85
SET      11.000        99.92
SET      12.000        99.93
SET      13.000        99.95
SET      14.000        99.98
SET      15.000       100.00
---
GET       1.400         0.01
GET       1.500         0.02
GET       1.600         0.05
GET       1.700         0.10
GET       1.800         0.18
GET       1.900         0.27
GET       2.000         0.39
GET       2.100         0.53
GET       2.200         0.71
GET       2.300         0.99
GET       2.400         1.44
GET       2.500         2.33
GET       2.600         3.88
GET       2.700         6.35
GET       2.800         9.91
GET       2.900        14.37
GET       3.000        19.64
GET       3.100        25.65
GET       3.200        32.10
GET       3.300        38.66
GET       3.400        45.22
GET       3.500        51.49
GET       3.600        57.24
GET       3.700        62.37
GET       3.800        66.92
GET       3.900        70.93
GET       4.000        74.49
GET       4.100        77.52
GET       4.200        80.23
GET       4.300        82.54
GET       4.400        84.69
GET       4.500        86.58
GET       4.600        88.29
GET       4.700        89.83
GET       4.800        91.15
GET       4.900        92.27
GET       5.000        93.26
GET       5.100        94.06
GET       5.200        94.80
GET       5.300        95.41
GET       5.400        95.94
GET       5.500        96.35
GET       5.600        96.77
