4         Threads
23        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2455.67          ---          ---      3.63600       235.03 
Gets        24506.89     24470.10        36.80      3.38400      2296.32 
Waits           0.00          ---          ---      0.00000          --- 
Totals      26962.56     24470.10        36.80      3.40700      2531.35 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.00
SET       1.800         0.01
SET       2.000         0.02
SET       2.300         0.06
SET       2.400         0.17
SET       2.500         0.62
SET       2.600         1.61
SET       2.700         3.64
SET       2.800         6.96
SET       2.900        11.70
SET       3.000        18.03
SET       3.100        25.29
SET       3.200        33.22
SET       3.300        41.25
SET       3.400        48.97
SET       3.500        56.11
SET       3.600        62.27
SET       3.700        67.92
SET       3.800        72.36
SET       3.900        76.32
SET       4.000        79.65
SET       4.100        82.46
SET       4.200        84.69
SET       4.300        86.93
SET       4.400        88.65
SET       4.500        90.21
SET       4.600        91.52
SET       4.700        92.59
SET       4.800        93.53
SET       4.900        94.32
SET       5.000        95.00
SET       5.100        95.65
SET       5.200        96.21
SET       5.300        96.64
SET       5.400        97.04
SET       5.500        97.43
SET       5.600        97.73
SET       5.700        97.98
SET       5.800        98.22
SET       5.900        98.43
SET       6.000        98.64
SET       6.100        98.85
SET       6.200        99.01
SET       6.300        99.11
SET       6.400        99.21
SET       6.500        99.27
SET       6.600        99.35
SET       6.700        99.39
SET       6.800        99.45
SET       6.900        99.47
SET       7.000        99.51
SET       7.100        99.56
SET       7.200        99.61
SET       7.300        99.63
SET       7.400        99.65
SET       7.500        99.67
SET       7.600        99.68
SET       7.700        99.69
SET       7.800        99.72
SET       7.900        99.75
SET       8.000        99.78
SET       8.100        99.80
SET       8.200        99.81
SET       8.300        99.82
SET       8.400        99.84
SET       8.500        99.85
SET       9.700        99.86
SET       9.800        99.87
SET       9.900        99.87
SET      11.000        99.89
