4         Threads
19        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2209.47          ---          ---      3.36100       211.47 
Gets        22056.67     22026.27        30.40      3.10400      2066.82 
Waits           0.00          ---          ---      0.00000          --- 
Totals      24266.14     22026.27        30.40      3.12700      2278.29 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.800         0.00
SET       1.900         0.04
SET       2.000         0.11
SET       2.100         0.32
SET       2.200         0.99
SET       2.300         2.47
SET       2.400         5.01
SET       2.500         8.63
SET       2.600        14.17
SET       2.700        20.90
SET       2.800        28.15
SET       2.900        35.67
SET       3.000        42.89
SET       3.100        49.56
SET       3.200        55.27
SET       3.300        60.71
SET       3.400        65.12
SET       3.500        69.47
SET       3.600        73.17
SET       3.700        76.55
SET       3.800        79.49
SET       3.900        81.99
SET       4.000        84.24
SET       4.100        86.43
SET       4.200        88.31
SET       4.300        90.13
SET       4.400        91.43
SET       4.500        92.59
SET       4.600        93.53
SET       4.700        94.41
SET       4.800        95.04
SET       4.900        95.63
SET       5.000        96.19
SET       5.100        96.67
SET       5.200        97.03
SET       5.300        97.38
SET       5.400        97.69
SET       5.500        98.00
SET       5.600        98.24
SET       5.700        98.43
SET       5.800        98.66
SET       5.900        98.81
SET       6.000        98.95
SET       6.100        99.05
SET       6.200        99.16
SET       6.300        99.24
SET       6.400        99.34
SET       6.500        99.47
SET       6.600        99.50
SET       6.700        99.52
SET       6.800        99.55
SET       6.900        99.60
SET       7.000        99.63
SET       7.100        99.67
SET       7.200        99.71
SET       7.300        99.75
SET       7.400        99.78
SET       7.700        99.79
SET       7.800        99.81
SET       7.900        99.83
SET       8.000        99.83
SET       8.300        99.85
SET       8.600        99.86
SET      11.000        99.86
SET      12.000        99.86
SET      13.000        99.88
SET      14.000        99.88
SET      15.000        99.91
SET      16.000        99.93
SET      17.000        99.94
SET      18.000        99.98
SET      19.000       100.00
---
GET       0.930         0.00
GET       0.940         0.00
GET       0.970         0.00
GET       1.000         0.00
GET       1.100         0.01
GET       1.200         0.02
GET       1.300         0.06
GET       1.400         0.12
GET       1.500         0.22
GET       1.600         0.39
GET       1.700         0.68
GET       1.800         1.16
GET       1.900         2.04
GET       2.000         3.51
GET       2.100         5.85
GET       2.200         9.27
GET       2.300        13.90
GET       2.400        19.31
GET       2.500        25.33
GET       2.600        31.71
GET       2.700        38.18
GET       2.800        44.61
GET       2.900        50.57
GET       3.000        56.10
GET       3.100        61.17
GET       3.200        65.77
GET       3.300        69.92
GET       3.400        73.64
GET       3.500        77.06
GET       3.600        80.09
GET       3.700        82.78
GET       3.800        85.16
GET       3.900        87.28
GET       4.000        89.06
GET       4.100        90.62
GET       4.200        91.96
GET       4.300        93.07
GET       4.400        94.03
GET       4.500        94.82
GET       4.600        95.51
GET       4.700        96.11
GET       4.800        96.60
GET       4.900        97.05
GET       5.000        97.44
GET       5.100        97.77
GET       5.200        98.05
GET       5.300        98.31
GET       5.400        98.56
GET       5.500        98.76
GET       5.600        98.95
GET       5.700        99.11
GET       5.800        99.22
GET       5.900        99.33
GET       6.000        99.42
GET       6.100        99.50
GET       6.200        99.56
GET       6.300        99.61
GET       6.400        99.64
GET       6.500        99.67
GET       6.600        99.70
GET       6.700        99.72
GET       6.800        99.75
GET       6.900        99.77
GET       7.000        99.79
GET       7.100        99.80
GET       7.200        99.82
GET       7.300        99.83
GET       7.400        99.84
GET       7.500        99.84
GET       7.600        99.85
GET       7.700        99.85
GET       7.800        99.86
GET       7.900        99.86
GET       8.000        99.87
GET       8.100        99.87
GET       8.200        99.87
GET       8.300        99.87
GET       8.400        99.87
GET       8.500        99.87
GET       8.600        99.88
GET       8.700        99.88
GET       8.800        99.88
GET       9.200        99.88
GET       9.600        99.88
GET       9.700        99.88
GET       9.900        99.88
GET      10.000        99.88
GET      11.000        99.89
GET      13.000        99.89
GET      14.000        99.90
GET      15.000        99.92
GET      16.000        99.95
GET      17.000        99.97
GET      18.000        99.99
GET      19.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2020.43          ---          ---      3.32800       193.37 
Gets        20168.93     20141.30        27.63      3.08700      1889.93 
Waits           0.00          ---          ---      0.00000          --- 
Totals      22189.36     20141.30        27.63      3.10900      2083.31 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.01
SET       2.000         0.04
SET       2.100         0.24
SET       2.200         0.88
SET       2.300         2.60
SET       2.400         5.49
SET       2.500        10.02
SET       2.600        15.98
SET       2.700        23.17
SET       2.800        30.57
SET       2.900        37.82
SET       3.000        44.63
SET       3.100        50.81
SET       3.200        56.21
SET       3.300        61.20
SET       3.400        65.77
SET       3.500        69.73
SET       3.600        73.60
SET       3.700        76.89
SET       3.800        79.81
SET       3.900        82.44
SET       4.000        84.94
SET       4.100        87.05
SET       4.200        88.93
SET       4.300        90.46
SET       4.400        91.76
SET       4.500        92.90
SET       4.600        93.79
SET       4.700        94.58
SET       4.800        95.24
SET       4.900        95.87
SET       5.000        96.38
SET       5.100        96.76
SET       5.200        97.14
SET       5.300        97.44
SET       5.400        97.70
SET       5.500        97.95
SET       5.600        98.25
SET       5.700        98.45
SET       5.800        98.65
SET       5.900        98.83
SET       6.000        98.96
SET       6.100        99.06
SET       6.200        99.18
SET       6.300        99.28
SET       6.400        99.37
SET       6.500        99.47
SET       6.600        99.54
SET       6.700        99.60
SET       6.800        99.64
SET       6.900        99.65
SET       7.000        99.69
SET       7.100        99.71
SET       7.200        99.76
SET       7.300        99.77
SET       7.400        99.81
SET       7.500        99.83
SET       7.600        99.85
SET       7.700        99.86
SET       7.800        99.87
SET       7.900        99.90
SET       8.000        99.91
SET       8.100        99.94
SET       8.200        99.96
SET       8.300        99.96
SET      10.000        99.96
SET      11.000        99.99
SET      12.000       100.00
---
GET       0.960         0.00
