4         Threads
17        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2077.17          ---          ---      3.20700       198.81 
Gets        20734.44     20702.54        31.90      2.95300      1942.81 
Waits           0.00          ---          ---      0.00000          --- 
Totals      22811.61     20702.54        31.90      2.97600      2141.62 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.00
SET       1.700         0.01
SET       1.800         0.08
SET       1.900         0.30
SET       2.000         1.00
SET       2.100         2.53
SET       2.200         4.95
SET       2.300         8.74
SET       2.400        13.41
SET       2.500        19.00
SET       2.600        25.47
SET       2.700        32.37
SET       2.800        39.18
SET       2.900        45.22
SET       3.000        51.11
SET       3.100        56.24
SET       3.200        61.09
SET       3.300        65.57
SET       3.400        69.42
SET       3.500        73.40
SET       3.600        76.85
SET       3.700        79.94
SET       3.800        82.88
SET       3.900        85.38
SET       4.000        87.68
SET       4.100        89.59
SET       4.200        91.29
SET       4.300        92.56
SET       4.400        93.66
SET       4.500        94.46
SET       4.600        95.10
SET       4.700        95.61
SET       4.800        96.08
SET       4.900        96.38
SET       5.000        96.70
SET       5.100        96.92
SET       5.200        97.18
SET       5.300        97.43
SET       5.400        97.66
SET       5.500        97.90
SET       5.600        98.09
SET       5.700        98.23
SET       5.800        98.41
SET       5.900        98.51
SET       6.000        98.72
SET       6.100        98.83
SET       6.200        98.94
SET       6.300        99.02
SET       6.400        99.13
SET       6.500        99.22
SET       6.600        99.32
SET       6.700        99.39
SET       6.800        99.46
SET       6.900        99.55
SET       7.000        99.61
SET       7.100        99.65
SET       7.200        99.70
SET       7.300        99.75
SET       7.400        99.79
SET       7.500        99.83
SET       7.600        99.85
SET       7.700        99.87
SET       7.800        99.89
SET       7.900        99.91
SET       8.000        99.92
SET       8.100        99.95
SET       8.200        99.95
SET       8.300        99.96
SET       8.400        99.97
SET       8.900        99.98
SET      11.000        99.99
SET      12.000        99.99
SET      13.000       100.00
SET      14.000       100.00
---
GET       0.690         0.00
GET       0.750         0.00
GET       0.780         0.00
GET       0.790         0.00
GET       0.800         0.00
GET       0.840         0.00
GET       0.860         0.00
GET       0.880         0.00
GET       0.900         0.00
GET       0.940         0.01
GET       0.970         0.01
GET       0.980         0.01
GET       1.000         0.01
GET       1.100         0.03
GET       1.200         0.06
GET       1.300         0.14
GET       1.400         0.30
GET       1.500         0.56
GET       1.600         0.98
GET       1.700         1.72
GET       1.800         2.97
GET       1.900         4.94
GET       2.000         7.91
GET       2.100        11.98
GET       2.200        16.95
GET       2.300        22.65
GET       2.400        28.59
GET       2.500        34.70
GET       2.600        40.75
GET       2.700        46.53
GET       2.800        52.08
GET       2.900        57.28
GET       3.000        62.22
GET       3.100        66.77
GET       3.200        70.87
GET       3.300        74.63
GET       3.400        78.07
GET       3.500        81.21
GET       3.600        83.97
GET       3.700        86.40
GET       3.800        88.40
GET       3.900        90.15
GET       4.000        91.65
GET       4.100        92.89
GET       4.200        93.96
GET       4.300        94.82
GET       4.400        95.55
GET       4.500        96.11
GET       4.600        96.57
GET       4.700        96.98
GET       4.800        97.30
GET       4.900        97.59
GET       5.000        97.86
GET       5.100        98.08
GET       5.200        98.28
GET       5.300        98.45
GET       5.400        98.62
GET       5.500        98.76
GET       5.600        98.90
GET       5.700        99.02
GET       5.800        99.12
GET       5.900        99.21
GET       6.000        99.29
GET       6.100        99.36
GET       6.200        99.42
GET       6.300        99.49
GET       6.400        99.55
GET       6.500        99.61
GET       6.600        99.66
GET       6.700        99.72
GET       6.800        99.76
GET       6.900        99.79
GET       7.000        99.83
GET       7.100        99.86
GET       7.200        99.88
GET       7.300        99.90
GET       7.400        99.91
GET       7.500        99.91
GET       7.600        99.92
GET       7.700        99.92
GET       7.800        99.93
GET       7.900        99.93
GET       8.000        99.94
GET       8.100        99.95
GET       8.200        99.95
GET       8.300        99.95
GET       8.400        99.95
GET       8.500        99.95
GET       8.800        99.96
GET       8.900        99.96
GET       9.000        99.96
GET       9.100        99.96
GET       9.200        99.96
GET       9.300        99.96
GET       9.400        99.96
GET       9.500        99.96
GET      11.000        99.96
GET      12.000        99.97
GET      13.000        99.99
GET      14.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1880.40          ---          ---      3.23200       179.97 
Gets        18773.69     18747.87        25.81      2.96400      1759.19 
Waits           0.00          ---          ---      0.00000          --- 
Totals      20654.09     18747.87        25.81      2.98800      1939.16 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.01
SET       1.800         0.09
SET       1.900         0.36
SET       2.000         1.10
