4         Threads
27        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2566.65          ---          ---      4.09100       245.66 
Gets        25612.91     25580.52        32.40      3.80200      2400.15 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28179.56     25580.52        32.40      3.82800      2645.80 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.400         0.00
SET       2.500         0.02
SET       2.600         0.04
SET       2.700         0.09
SET       2.800         0.23
SET       2.900         0.61
SET       3.000         1.33
SET       3.100         2.88
SET       3.200         5.46
SET       3.300         9.58
SET       3.400        15.16
SET       3.500        22.54
SET       3.600        30.37
SET       3.700        38.35
SET       3.800        46.38
SET       3.900        53.59
SET       4.000        60.19
SET       4.100        66.05
SET       4.200        71.20
SET       4.300        75.56
SET       4.400        79.31
SET       4.500        82.12
SET       4.600        84.43
SET       4.700        86.47
SET       4.800        88.01
SET       4.900        89.40
SET       5.000        90.61
SET       5.100        91.63
SET       5.200        92.56
SET       5.300        93.39
SET       5.400        94.16
SET       5.500        94.83
SET       5.600        95.41
SET       5.700        95.94
SET       5.800        96.35
SET       5.900        96.68
SET       6.000        96.99
SET       6.100        97.27
SET       6.200        97.49
SET       6.300        97.71
SET       6.400        97.92
SET       6.500        98.13
SET       6.600        98.26
SET       6.700        98.44
SET       6.800        98.54
SET       6.900        98.64
SET       7.000        98.76
SET       7.100        98.87
SET       7.200        98.94
SET       7.300        99.02
SET       7.400        99.10
SET       7.500        99.17
SET       7.600        99.21
SET       7.700        99.25
SET       7.800        99.28
SET       7.900        99.30
SET       8.000        99.33
SET       8.100        99.34
SET       8.200        99.37
SET       8.300        99.39
SET       8.400        99.44
SET       8.500        99.46
SET       8.600        99.48
SET       8.700        99.51
SET       8.800        99.54
SET       8.900        99.56
SET       9.000        99.60
SET       9.100        99.61
SET       9.200        99.64
SET       9.300        99.66
SET       9.400        99.68
SET       9.500        99.70
SET       9.600        99.73
SET       9.700        99.76
SET       9.800        99.77
SET      10.000        99.86
SET      11.000        99.92
SET      13.000        99.96
SET      16.000        99.96
SET      17.000        99.98
SET      18.000       100.00
---
GET       1.100         0.00
GET       1.400         0.00
GET       1.500         0.01
GET       1.600         0.02
GET       1.700         0.05
