4         Threads
29        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2591.80          ---          ---      4.34000       248.07 
Gets        25855.39     25820.59        34.79      4.04600      2422.80 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28447.18     25820.59        34.79      4.07300      2670.86 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.600         0.00
SET       2.700         0.01
SET       2.800         0.03
SET       2.900         0.07
SET       3.000         0.17
SET       3.100         0.47
SET       3.200         1.25
SET       3.300         2.51
SET       3.400         5.01
SET       3.500         8.89
SET       3.600        14.15
SET       3.700        20.81
SET       3.800        28.47
SET       3.900        36.73
SET       4.000        44.95
SET       4.100        52.52
SET       4.200        59.11
SET       4.300        64.49
SET       4.400        69.28
SET       4.500        73.39
SET       4.600        76.94
SET       4.700        80.04
SET       4.800        82.64
SET       4.900        84.76
SET       5.000        86.38
SET       5.100        87.81
SET       5.200        89.01
SET       5.300        90.21
SET       5.400        91.40
SET       5.500        92.42
SET       5.600        93.29
SET       5.700        93.98
SET       5.800        94.61
SET       5.900        95.24
SET       6.000        95.71
SET       6.100        96.06
SET       6.200        96.29
SET       6.300        96.58
SET       6.400        96.94
SET       6.500        97.22
SET       6.600        97.44
SET       6.700        97.60
SET       6.800        97.78
SET       6.900        97.95
SET       7.000        98.09
SET       7.100        98.19
SET       7.200        98.29
SET       7.300        98.39
SET       7.400        98.45
SET       7.500        98.53
SET       7.600        98.58
SET       7.700        98.65
SET       7.800        98.71
SET       7.900        98.75
SET       8.000        98.80
SET       8.100        98.85
SET       8.200        98.90
SET       8.300        98.93
SET       8.400        99.01
SET       8.500        99.12
SET       8.600        99.21
SET       8.700        99.28
SET       8.800        99.34
SET       8.900        99.38
SET       9.000        99.41
SET       9.100        99.46
SET       9.200        99.51
SET       9.300        99.56
SET       9.400        99.61
SET       9.500        99.64
SET       9.600        99.66
SET       9.700        99.69
SET       9.800        99.70
SET       9.900        99.72
SET      10.000        99.82
SET      11.000        99.90
SET      12.000        99.97
SET      13.000        99.99
SET      14.000       100.00
---
GET       1.300         0.00
GET       1.400         0.00
GET       1.500         0.01
GET       1.600         0.02
GET       1.700         0.03
GET       1.800         0.05
GET       1.900         0.08
GET       2.000         0.12
GET       2.100         0.18
GET       2.200         0.26
GET       2.300         0.36
GET       2.400         0.51
GET       2.500         0.70
GET       2.600         1.05
GET       2.700         1.67
GET       2.800         2.80
GET       2.900         4.57
GET       3.000         7.28
GET       3.100        10.90
GET       3.200        15.32
GET       3.300        20.41
