4         Threads
11        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         1718.06          ---          ---      2.86100       164.43 
Gets        17157.91     17133.47        24.44      2.55700      1607.76 
Waits           0.00          ---          ---      0.00000          --- 
Totals      18875.97     17133.47        24.44      2.58500      1772.19 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.200         0.01
SET       1.300         0.10
SET       1.400         0.43
SET       1.500         1.05
SET       1.600         2.25
SET       1.700         4.09
SET       1.800         6.83
SET       1.900        10.53
SET       2.000        15.19
SET       2.100        20.11
SET       2.200        24.94
SET       2.300        29.79
SET       2.400        34.88
SET       2.500        39.80
SET       2.600        44.66
SET       2.700        49.85
SET       2.800        54.75
SET       2.900        59.45
SET       3.000        64.34
SET       3.100        68.63
SET       3.200        72.60
SET       3.300        76.34
SET       3.400        79.62
SET       3.500        82.94
SET       3.600        85.73
SET       3.700        88.19
SET       3.800        90.11
SET       3.900        91.64
SET       4.000        92.96
SET       4.100        94.03
SET       4.200        94.85
SET       4.300        95.43
SET       4.400        96.08
SET       4.500        96.49
SET       4.600        96.84
SET       4.700        97.17
SET       4.800        97.40
SET       4.900        97.64
SET       5.000        97.83
SET       5.100        98.06
SET       5.200        98.29
SET       5.300        98.45
SET       5.400        98.60
SET       5.500        98.76
SET       5.600        98.86
SET       5.700        99.00
SET       5.800        99.17
SET       5.900        99.28
SET       6.000        99.42
SET       6.100        99.49
SET       6.200        99.53
SET       6.300        99.59
SET       6.400        99.66
SET       6.500        99.70
SET       6.600        99.77
SET       6.700        99.81
SET       6.800        99.84
SET       6.900        99.88
SET       7.000        99.90
SET       7.100        99.92
SET       7.400        99.94
SET       7.500        99.94
SET       7.600        99.95
SET       7.700        99.95
SET       7.900        99.96
SET      12.000        99.98
SET      13.000       100.00
---
GET       0.520         0.00
GET       0.550         0.00
GET       0.580         0.00
GET       0.590         0.00
GET       0.620         0.00
GET       0.630         0.01
GET       0.650         0.01
GET       0.660         0.01
GET       0.670         0.01
GET       0.680         0.02
GET       0.690         0.02
GET       0.700         0.02
GET       0.710         0.03
GET       0.720         0.03
GET       0.730         0.03
GET       0.740         0.04
GET       0.750         0.05
GET       0.760         0.05
GET       0.770         0.05
GET       0.780         0.06
GET       0.790         0.06
GET       0.800         0.07
GET       0.810         0.08
GET       0.820         0.09
GET       0.830         0.10
GET       0.840         0.11
GET       0.850         0.12
GET       0.860         0.12
GET       0.870         0.14
GET       0.880         0.15
GET       0.890         0.16
GET       0.900         0.17
GET       0.910         0.18
GET       0.920         0.20
GET       0.930         0.23
GET       0.940         0.25
GET       0.950         0.27
GET       0.960         0.29
GET       0.970         0.32
GET       0.980         0.35
GET       0.990         0.38
GET       1.000         0.59
GET       1.100         1.18
GET       1.200         2.14
GET       1.300         3.45
GET       1.400         5.21
GET       1.500         7.53
GET       1.600        10.42
GET       1.700        14.20
GET       1.800        18.71
GET       1.900        23.72
GET       2.000        28.95
GET       2.100        34.24
GET       2.200        39.44
GET       2.300        44.75
GET       2.400        50.01
GET       2.500        55.18
GET       2.600        59.99
GET       2.700        64.52
GET       2.800        68.81
GET       2.900        72.72
GET       3.000        76.30
GET       3.100        79.58
GET       3.200        82.52
GET       3.300        85.13
GET       3.400        87.43
GET       3.500        89.48
GET       3.600        91.26
GET       3.700        92.67
GET       3.800        93.83
GET       3.900        94.75
GET       4.000        95.55
GET       4.100        96.17
GET       4.200        96.71
GET       4.300        97.13
GET       4.400        97.49
GET       4.500        97.77
GET       4.600        98.01
GET       4.700        98.21
GET       4.800        98.39
GET       4.900        98.56
GET       5.000        98.69
GET       5.100        98.83
GET       5.200        98.95
GET       5.300        99.07
GET       5.400        99.19
GET       5.500        99.31
GET       5.600        99.42
GET       5.700        99.52
GET       5.800        99.59
GET       5.900        99.65
GET       6.000        99.69
