4         Threads
35        Connections per thread
10        Seconds


BEST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2638.00          ---          ---      5.10400       252.49 
Gets        26311.13     26269.14        41.99      4.80400      2465.29 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28949.13     26269.14        41.99      4.83200      2717.78 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.000         0.01
SET       3.100         0.01
SET       3.200         0.02
SET       3.300         0.02
SET       3.400         0.04
SET       3.500         0.05
SET       3.600         0.11
SET       3.700         0.27
SET       3.800         0.68
SET       3.900         1.74
SET       4.000         3.54
SET       4.100         6.78
SET       4.200        11.44
SET       4.300        17.52
SET       4.400        25.13
SET       4.500        33.25
SET       4.600        41.61
SET       4.700        49.40
SET       4.800        56.41
SET       4.900        62.67
SET       5.000        67.70
SET       5.100        71.95
SET       5.200        75.49
SET       5.300        78.46
SET       5.400        80.81
SET       5.500        82.63
SET       5.600        84.05
SET       5.700        85.53
SET       5.800        86.75
SET       5.900        87.78
SET       6.000        88.64
SET       6.100        89.44
SET       6.200        90.12
SET       6.300        90.71
SET       6.400        91.28
SET       6.500        91.74
SET       6.600        92.31
SET       6.700        92.74
SET       6.800        93.16
SET       6.900        93.56
SET       7.000        93.96
SET       7.100        94.30
SET       7.200        94.63
SET       7.300        94.93
SET       7.400        95.20
SET       7.500        95.41
SET       7.600        95.59
SET       7.700        95.79
SET       7.800        95.95
SET       7.900        96.10
SET       8.000        96.26
SET       8.100        96.36
SET       8.200        96.45
SET       8.300        96.54
SET       8.400        96.62
SET       8.500        96.66
SET       8.600        96.73
SET       8.700        96.79
SET       8.800        96.85
SET       8.900        96.95
SET       9.000        97.04
SET       9.100        97.17
SET       9.200        97.31
SET       9.300        97.45
SET       9.400        97.60
SET       9.500        97.77
SET       9.600        97.89
SET       9.700        97.99
SET       9.800        98.13
SET       9.900        98.29
SET      10.000        98.81
SET      11.000        99.35
SET      12.000        99.65
SET      13.000        99.83
SET      14.000        99.93
SET      15.000        99.95
SET      16.000        99.99
SET      17.000       100.00
SET      18.000       100.00
---
GET       1.600         0.00
GET       1.700         0.00
GET       1.900         0.00
GET       2.000         0.01
GET       2.100         0.02
GET       2.200         0.03
GET       2.300         0.05
GET       2.400         0.07
GET       2.500         0.11
GET       2.600         0.15
GET       2.700         0.21
GET       2.800         0.27
GET       2.900         0.36
GET       3.000         0.50
GET       3.100         0.75
GET       3.200         1.20
GET       3.300         2.02
GET       3.400         3.35
GET       3.500         5.43
GET       3.600         8.28
GET       3.700        11.86
GET       3.800        16.09
GET       3.900        20.90
GET       4.000        26.22
GET       4.100        31.79
GET       4.200        37.40
GET       4.300        42.93
GET       4.400        48.29
GET       4.500        53.24
GET       4.600        57.78
GET       4.700        61.97
GET       4.800        65.73
GET       4.900        69.10
GET       5.000        72.06
GET       5.100        74.72
GET       5.200        77.06
GET       5.300        79.20
GET       5.400        81.07
GET       5.500        82.69
GET       5.600        84.19
GET       5.700        85.56
GET       5.800        86.89
GET       5.900        88.16
GET       6.000        89.26
GET       6.100        90.26
GET       6.200        91.13
GET       6.300        91.91
GET       6.400        92.59
GET       6.500        93.18
GET       6.600        93.70
GET       6.700        94.15
GET       6.800        94.52
GET       6.900        94.87
GET       7.000        95.16
GET       7.100        95.43
GET       7.200        95.65
GET       7.300        95.84
GET       7.400        96.01
GET       7.500        96.16
GET       7.600        96.28
GET       7.700        96.39
GET       7.800        96.49
GET       7.900        96.58
GET       8.000        96.68
GET       8.100        96.76
GET       8.200        96.84
GET       8.300        96.92
GET       8.400        97.02
GET       8.500        97.13
GET       8.600        97.25
GET       8.700        97.37
GET       8.800        97.50
GET       8.900        97.63
GET       9.000        97.75
GET       9.100        97.88
GET       9.200        98.01
GET       9.300        98.12
GET       9.400        98.22
GET       9.500        98.32
GET       9.600        98.40
GET       9.700        98.49
GET       9.800        98.58
GET       9.900        98.67
GET      10.000        99.02
GET      11.000        99.47
GET      12.000        99.72
GET      13.000        99.82
GET      14.000        99.88
GET      15.000        99.96
GET      16.000        99.99
GET      17.000       100.00
GET      18.000       100.00
---


WORST RUN RESULTS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets         2633.22          ---          ---      5.12600       252.03 
Gets        26260.63     26218.64        41.99      4.81200      2460.55 
Waits           0.00          ---          ---      0.00000          --- 
Totals      28893.85     26218.64        41.99      4.84100      2712.59 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.200         0.00
SET       3.300         0.02
SET       3.400         0.04
SET       3.500         0.05
SET       3.600         0.15
SET       3.700         0.31
SET       3.800         0.78
SET       3.900         1.48
SET       4.000         2.79
SET       4.100         4.81
SET       4.200         7.92
SET       4.300        12.66
SET       4.400        19.28
SET       4.500        26.98
SET       4.600        35.57
SET       4.700        43.99
SET       4.800        52.08
SET       4.900        59.21
SET       5.000        65.46
SET       5.100        70.41
SET       5.200        74.36
SET       5.300        77.70
SET       5.400        80.38
SET       5.500        82.41
SET       5.600        84.12
SET       5.700        85.48
SET       5.800        86.68
SET       5.900        87.77
SET       6.000        88.65
SET       6.100        89.49
SET       6.200        90.34
SET       6.300        91.06
SET       6.400        91.70
SET       6.500        92.16
SET       6.600        92.60
SET       6.700        93.09
SET       6.800        93.52
SET       6.900        93.90
SET       7.000        94.37
SET       7.100        94.75
SET       7.200        95.15
SET       7.300        95.44
SET       7.400        95.69
SET       7.500        95.95
